符合條件商品
資料日期：2022年  1月 20日
策略,	01準確度
序號,	代碼,	商品,	成交,	漲幅%,	總量,	融資,	外資,	自營商,	投信,	融券,	借券
執行時間：2022-01-20 20:28 符合檔數(1446)
297	,2351.TW,順德,149,1.71,1472,0.56,0.52,0.71,0.68,0.62,0.54
298	,2352.TW,佳世達,31.1,0.48,4264,0.48,0.62,0.5,0.5,0.38,0.46
299	,2353.TW,宏碁,30.5,-0.65,10146,0.44,0.58,0.54,0.34,0.42,0.44
300	,2354.TW,鴻準,62,0,3233,0.64,0.68,0.54,0.52,0.6,0.58
301	,2355.TW,敬鵬,36.5,-0.82,3363,0.64,0.64,0.59,0.13,0.58,0.5
302	,2356.TW,英業達,25.45,1.19,4755,0.4,0.64,0.58,0.52,0.43,0.44
303	,2357.TW,華碩,378.5,0.13,1680,0.46,0.66,0.46,0.54,0.5,0.42
304	,2358.TW,廷鑫,24.35,-1.42,5109,0.58,0.54,0.33,0.17,0.68,0.51
305	,2359.TW,所羅門,25.95,9.96,13823,0.46,0.57,0.37,0,0.47,0.34
306	,2360.TW,致茂,218,-1.13,1196,0.44,0.74,0.48,0.51,0.52,0.52
307	,2362.TW,藍天,31.65,0,134,0.34,0.52,0.47,0,0.26,0.46
308	,2363.TW,矽統,24.3,0.62,1850,0.62,0.72,0.78,0,0.64,0.44
309	,2365.TW,昆盈,12.1,1.26,1781,0.59,0.48,0.4,0.5,0.45,0.39
310	,2367.TW,燿華,18.5,-0.54,1503,0.6,0.66,0.71,0.06,0.6,0.48
311	,2368.TW,金像電,84.2,-4.86,30708,0.38,0.6,0.68,0.76,0.78,0.54
312	,2369.TW,菱生,25.5,1.39,5697,0.58,0.7,0.59,0.09,0.66,0.44
313	,2371.TW,大同,30,0.5,7412,0.54,0.58,0.4,0.49,0.66,0.56
314	,2373.TW,震旦行,89.8,0,18,0.1,0.62,0.46,0,0,0.44
315	,2374.TW,佳能,30.45,-2.25,26683,0.46,0.56,0.42,0.25,0.53,0.36
316	,2375.TW,凱美,92.2,-0.65,599,0.52,0.46,0.7,0.44,0.5,0.54
317	,2376.TW,技嘉,142,-1.05,8925,0.54,0.62,0.58,0.68,0.66,0.44
318	,2377.TW,微星,158,0,1762,0.42,0.52,0.52,0.58,0.5,0.46
319	,2379.TW,瑞昱,540,-0.18,1272,0.47,0.48,0.69,0.6,0.57,0.48
320	,2382.TW,廣達,92.8,-0.64,8833,0.54,0.56,0.52,0.64,0.59,0.42
321	,2383.TW,台光電,279,-0.89,2104,0.46,0.46,0.62,0.51,0.62,0.46
322	,2385.TW,群光,90.3,0.44,2846,0.46,0.6,0.56,0.64,0.48,0.44
323	,2387.TW,精元,45.8,1.44,318,0.6,0.76,0.67,0.27,0.35,0.64
324	,2388.TW,威盛,71,-2.61,5076,0.63,0.6,0.67,0.29,0.59,0.55
325	,2390.TW,云辰,21.2,0.71,1187,0.72,0.66,0.41,0,0.62,0.56
326	,2392.TW,正崴,39,1.17,875,0.48,0.62,0.54,0.18,0.48,0.44
327	,2393.TW,億光,56.3,-1.23,40160,0.64,0.46,0.72,0.58,0.46,0.44
328	,2395.TW,研華,397.5,2.05,1569,0.29,0.62,0.46,0.48,0.06,0.46
329	,2397.TW,友通,61.6,0.98,31,0.62,0.56,0.57,0,0,0.41
330	,2399.TW,映泰,22,-0.45,1251,0.6,0.54,0.39,0,0.68,0.56
331	,2401.TW,凌陽,36.1,0,2316,0.66,0.62,0.82,0.14,0.7,0.5
332	,2402.TW,毅嘉,16.4,0,306,0.4,0.68,0.54,0,0.39,0.46
333	,2404.TW,漢唐,181,-0.55,443,0.46,0.5,0.54,0.5,0.34,0.6
334	,2406.TW,國碩,26.1,-0.95,5484,0.71,0.46,0.59,0,0.59,0.43
335	,2408.TW,南亞科,75.1,-0.13,4861,0.4,0.74,0.65,0.6,0.58,0.52
336	,2409.TW,友達,22.35,2.76,123334,0.6,0.58,0.72,0.76,0.58,0.46
337	,2412.TW,中華電,116.5,-0.43,7936,0.24,0.46,0.4,0.32,0.42,0.24
338	,2413.TW,環科,21.6,3.6,624,0.66,0.58,0.5,0,0.52,0.45
339	,2414.TW,精技,35,0.57,141,0.55,0.6,0.31,0.14,0.39,0.39
340	,2415.TW,錩新,40.2,-0.86,133,0.66,0.44,0.3,0,0.58,0.56
341	,2417.TW,圓剛,32.6,-2.1,1585,0.52,0.61,0.68,0,0.47,0.59
342	,2419.TW,仲琦,21.85,-0.23,398,0.66,0.66,0.68,0,0.41,0.58
343	,2420.TW,新巨,42.1,-0.47,177,0.52,0.66,0.41,0,0.12,0.33
344	,2421.TW,建準,48.1,1.91,20309,0.5,0.6,0.69,0.75,0.57,0.44
345	,2423.TW,固緯,27.2,0.74,233,0.56,0.62,0.36,0,0,0.34
346	,2425.TW,承啟,28.9,-0.69,285,0.54,0.46,0.28,0,0.49,0.55
347	,2426.TW,鼎元,29.8,1.02,19572,0.6,0.76,0.71,0,0.66,0.42
348	,2427.TW,三商電,13.5,1.12,1445,0.3,0.62,0.21,0,0.25,0.22
349	,2428.TW,興勤,152,1,133,0.59,0.42,0.58,0.37,0.42,0.54
350	,2430.TW,燦坤,35.65,-0.97,378,0.61,0.7,0.4,0,0.75,0.36
351	,2431.TW,聯昌,12.2,0.41,325,0.54,0.58,0.32,0,0.5,0.39
352	,2433.TW,互盛電,51.3,0.59,13,0.22,0.55,0.31,0,0,0.27
353	,2434.TW,統懋,37.75,0.13,12,0.47,0.36,0,0,0,0
354	,2436.TW,偉詮電,88,1.62,3222,0.66,0.58,0.82,0.47,0.68,0.46
355	,2439.TW,美律,91.1,-0.22,223,0.58,0.52,0.56,0.14,0.56,0.56
356	,2441.TW,超豐,75.4,0.8,605,0.62,0.44,0.6,0.64,0.35,0.52
357	,2442.TW,新美齊,12.65,1.61,1661,0.46,0.54,0.42,0,0.41,0.34
358	,2449.TW,京元電子,46.7,-1.06,12250,0.48,0.52,0.64,0.54,0.47,0.42
359	,2450.TW,神腦,33.1,0.15,185,0.51,0.62,0.49,0,0,0.35
360	,2451.TW,創見,71,0,289,0.58,0.6,0.52,0.51,0.57,0.4
361	,2453.TW,凌群,27.3,-0.36,233,0.53,0.56,0.4,0,0.44,0.45
362	,2454.TW,聯發科,1090,-0.91,5412,0.4,0.8,0.64,0.56,0.56,0.42
363	,2455.TW,全新,130.5,2.76,1782,0.4,0.52,0.76,0.57,0.63,0.48
364	,2457.TW,飛宏,44.45,-0.78,6718,0.68,0.6,0.67,0,0.7,0.48
365	,2458.TW,義隆,163.5,0.31,881,0.48,0.76,0.42,0.6,0.46,0.48
366	,2459.TW,敦吉,58,1.05,42,0.68,0.65,0.55,0,0,0.33
367	,2460.TW,建通,29,0.17,322,0.64,0.56,0.51,0,0.61,0.44
368	,2461.TW,光群雷,24.8,3.55,7008,0.6,0.64,0.41,1,0.52,0.42
369	,2462.TW,良得電,28.95,3.39,863,0.6,0.7,0.33,0,0.45,0.57
370	,2464.TW,盟立,43.6,1.51,788,0.6,0.7,0.61,0.17,0.51,0.46
371	,2465.TW,麗臺,70.9,0,896,0.68,0.61,0.26,0,0.68,0.57
372	,2466.TW,冠西電,35,0,64,0.47,0.72,0.4,0,0.42,0.41
373	,2467.TW,志聖,49.7,-0.8,251,0.67,0.7,0.55,0.17,0.39,0.52
374	,2468.TW,華經,13.65,0.37,37,0.48,0.6,0.18,0,0.2,0.23
375	,2471.TW,資通,25.7,0.39,58,0.53,0.66,0.24,0,0.28,0.34
376	,2472.TW,立隆電,67.8,0,288,0.62,0.52,0.64,0.2,0.5,0.54
377	,2474.TW,可成,161.5,0,1783,0.32,0.54,0.48,0.44,0.47,0.58
378	,2476.TW,鉅祥,62.6,-0.48,3601,0.74,0.6,0.69,0.18,0.71,0.42
379	,2477.TW,美隆電,30.4,0.5,99,0.62,0.52,0.57,0,0.29,0.48
380	,2478.TW,大毅,62.6,1.13,111,0.6,0.74,0.7,0,0.47,0.54
381	,2480.TW,敦陽科,80.5,0.37,208,0.5,0.65,0.48,0.05,0,0.41
382	,2481.TW,強茂,90.3,-0.11,7288,0.66,0.6,0.8,0.67,0.7,0.46
383	,2482.TW,連宇,15.6,1.63,630,0.5,0.5,0.32,1,0.61,0.24
384	,2483.TW,百容,24.5,-0.41,97,0.53,0.62,0.36,0,0.32,0.4
385	,2484.TW,希華,34.6,-1.14,1015,0.62,0.54,0.51,0,0.52,0.54
386	,2485.TW,兆赫,19.9,-0.5,1125,0.68,0.62,0.5,0.14,0.56,0.46
387	,2486.TW,一詮,45.8,-0.22,1435,0.8,0.5,0.72,0.4,0.66,0.4
388	,2488.TW,漢平,28.3,0,109,0.44,0.62,0.29,0,0,0.31
389	,2489.TW,瑞軒,17.1,0.29,1321,0.46,0.64,0.72,0,0.51,0.48
390	,2491.TW,吉祥全,19.2,-0.26,186,0.5,0.62,0.37,0,0.54,0.5
391	,2492.TW,華新科,158.5,1.28,856,0.58,0.56,0.56,0.56,0.52,0.54
392	,2493.TW,揚博,37.95,0,184,0.53,0.66,0.47,0,0.06,0.45
393	,2495.TW,普安,17.2,-0.58,559,0.7,0.48,0.43,0,0.53,0.5
394	,2496.TW,卓越,49.7,0.1,16,0.41,0.38,0.08,0,0,0.06
395	,2497.TW,怡利電,80.8,6.32,24446,0.72,0.62,0.39,0.33,0.52,0.48
396	,2498.TW,宏達電,69.2,-1,34059,0.52,0.74,0.74,0.04,0.76,0.52
397	,2501.TW,國建,19.2,0,242,0.61,0.66,0.46,0,0.17,0.38
398	,2504.TW,國產,26,0.19,1487,0.64,0.6,0.6,0.32,0.56,0.42
399	,2505.TW,國揚,23.35,-0.21,188,0.52,0.6,0.59,0.17,0.33,0.56
400	,2506.TW,太設,9.37,0,96,0.38,0.7,0.33,0,0,0.17
401	,2509.TW,全坤建,18.1,0,63,0.54,0.48,0.39,0,0,0.51
402	,2511.TW,太子,13.45,1.51,380,0.64,0.58,0.5,0,0.44,0.52
403	,2514.TW,龍邦,17.55,0.29,75,0.52,0.56,0.64,0,0,0.39
404	,2515.TW,中工,9.14,0.77,5062,0.62,0.68,0.68,0,0.65,0.5
405	,2520.TW,冠德,36.35,-0.14,585,0.38,0.56,0.66,0.06,0.45,0.42
406	,2524.TW,京城,39.4,1.03,22,0.47,0.59,0.39,0,0.33,0.36
407	,2527.TW,宏璟,30.4,1.67,284,0.62,0.66,0.44,0.15,0.36,0.38
408	,2528.TW,皇普,21.5,-0.23,45,0.31,0.39,0.28,0,0,0.37
409	,2530.TW,華建,14.75,0,122,0.39,0.52,0.37,0,0.2,0.52
410	,2534.TW,宏盛,23.65,-0.42,354,0.46,0.52,0.4,0,0.48,0.36
411	,2535.TW,達欣工,33.15,0.45,479,0.6,0.52,0.48,0.28,0.28,0.32
412	,2536.TW,宏普,22.7,0.67,212,0.52,0.52,0.48,0,0,0.24
413	,2537.TW,聯上發,10.1,-0.49,636,0.7,0.54,0.41,0,0.24,0.4
414	,2538.TW,基泰,12.2,1.24,567,0.52,0.54,0.38,0,0.39,0.42
415	,2539.TW,櫻花建,30.6,0,98,0.41,0.52,0.36,0,0.22,0.46
416	,2540.TW,愛山林,72,0.7,44,0.54,0.64,0.31,0,0,0.28
417	,2542.TW,興富發,46.15,0.44,3297,0.63,0.62,0.46,0.39,0.48,0.52
418	,2545.TW,皇翔,39.15,-0.13,257,0.54,0.72,0.51,0,0.41,0.38
419	,2546.TW,根基,51.2,0.59,102,0.24,0.51,0.39,0,0,0.37
420	,2547.TW,日勝生,11,0,2877,0.42,0.62,0.46,0,0.3,0.44
421	,2548.TW,華固,90.6,0.11,172,0.6,0.62,0.52,0.5,0.1,0.52
422	,2596.TW,綠意,21.75,0.23,50,0.66,0.63,0,0,0,0.2
423	,2597.TW,潤弘,126,0,106,0.6,0.55,0.53,0.11,0.15,0.43
424	,2601.TW,益航,11.75,0.43,3087,0.6,0.5,0.7,0,0.76,0.58
425	,2603.TW,長榮,124,1.22,71314,0.66,0.56,0.68,0.72,0.56,0.42
426	,2605.TW,新興,26.45,0.57,2381,0.66,0.58,0.76,0.18,0.62,0.58
427	,2606.TW,裕民,56,1.45,4075,0.64,0.62,0.6,0.55,0.68,0.5
428	,2607.TW,榮運,29.2,0,2183,0.74,0.44,0.72,0.13,0.6,0.44
429	,2608.TW,嘉里大榮,46,-2.95,3958,0.71,0.38,0.44,0,0.68,0.46
430	,2609.TW,陽明,104,0,28239,0.61,0.6,0.68,0.71,0.61,0.52
431	,2610.TW,華航,25,2.04,114477,0.76,0.62,0.65,0.62,0.54,0.5
432	,2611.TW,志信,18.05,0,448,0.5,0.56,0.28,0,0.68,0.62
433	,2612.TW,中航,50.5,-0.2,882,0.66,0.56,0.5,0,0.65,0.54
434	,2613.TW,中櫃,24.4,0.21,101,0.58,0.46,0.25,0,0.77,0.44
435	,2614.TW,東森,36.1,-2.04,23680,0.56,0.66,0.76,0,0.5,0.49
436	,2615.TW,萬海,161,-0.31,14655,0.64,0.6,0.62,0.78,0.62,0.52
437	,2616.TW,山隆,36.65,0,49,0.56,0.62,0.44,0,0,0.2
438	,2617.TW,台航,33.6,0.9,803,0.71,0.46,0.66,0,0.8,0.54
439	,2618.TW,長榮航,25.3,0.8,38468,0.68,0.58,0.64,0.5,0.54,0.42
440	,2633.TW,台灣高鐵,28.85,0.17,4124,0.44,0.52,0.64,0.58,0.46,0.44
441	,2634.TW,漢翔,29.8,0.34,658,0.54,0.62,0.62,0.27,0.48,0.46
442	,2636.TW,台驊投控,122.5,1.66,1623,0.64,0.6,0.64,0.17,0.6,0.52
443	,2637.TW,慧洋-KY,76.1,1.6,3373,0.58,0.48,0.66,0.32,0.8,0.46
444	,2640.TW,大車隊,78.8,-0.13,29,0.45,0.6,0,0,0.33,0.25
445	,2641.TW,正德,23.9,0,846,0.64,0.54,0.47,0,0.76,0.59
446	,2642.TW,宅配通,85,-6.9,10607,0.58,0.5,0.34,0,0.6,0.52
447	,2643.TW,捷迅,72.5,0.42,18,0.62,0.6,0.3,0,0.48,0.48
448	,2701.TW,萬企,12.1,0,25,0.43,0.62,0.39,0,0,0.39
449	,2704.TW,國賓,31.3,0,70,0.5,0.57,0.31,0,0.19,0.35
450	,2705.TW,六福,17.3,0.87,43,0.59,0.65,0.22,0,0,0.44
451	,2706.TW,第一店,14.15,0.35,68,0.66,0.65,0.35,0,0.16,0.42
452	,2707.TW,晶華,147.5,1.37,170,0.7,0.6,0.6,0,0.28,0.46
453	,2712.TW,遠雄來,38.45,3.08,16,0.39,0.49,0,0,0,0
454	,2722.TW,夏都,30.2,1.85,11,0.6,0.48,0.13,0,0.11,0
455	,2723.TW,美食-KY,106.5,-0.47,579,0.5,0.58,0.52,0.47,0.49,0.52
456	,2726.TW,雅茗-KY,25.15,0.2,96,0.54,0.63,0,0,0.19,0.25
457	,2727.TW,王品,129.5,2.78,529,0.62,0.66,0.69,0.05,0.55,0.48
458	,2731.TW,雄獅,86.1,1.41,317,0.69,0.63,0.4,0,0.65,0.52
459	,2732.TW,六角,90.7,0.78,28,0.59,0.6,0.16,0,0.26,0.63
460	,2736.TW,富野,15.15,1,35,0.55,0.58,0,0,0.05,0.24
461	,2739.TW,寒舍,22,0,15,0.4,0.47,0.18,0,0.32,0.39
462	,2743.TW,山富,22.3,-1.33,19,0.5,0.33,0,0,0,0.07
463	,2748.TW,雲品,38.4,0.39,36,0.45,0.6,0.37,0,0.17,0.39
464	,2754.TW,亞洲藏壽司,71.9,-0.14,40,0.6,0.56,0.05,0,0.12,0.26
465	,2801.TW,彰銀,17.9,-0.56,9522,0.52,0.54,0.58,0.46,0.49,0.42
466	,2809.TW,京城銀,40.8,-0.37,1896,0.44,0.74,0.56,0.5,0.45,0.48
467	,2812.TW,台中銀,13.45,-0.74,8961,0.46,0.58,0.5,0.35,0.25,0.26
468	,2816.TW,旺旺保,20.75,-1.19,620,0.67,0.58,0.36,0,0.08,0.31
469	,2820.TW,華票,17.7,0,435,0.46,0.48,0.51,0.4,0.1,0.24
470	,2832.TW,台產,20.35,0,137,0.42,0.78,0.46,0,0,0.36
471	,2834.TW,臺企銀,10.5,0,35760,0.56,0.6,0.5,0.4,0.43,0.38
472	,2836.TW,高雄銀,13.65,0,1853,0.74,0.68,0.57,0.1,0.5,0.38
473	,2838.TW,聯邦銀,14.5,-0.68,2083,0.46,0.48,0.48,0.23,0.23,0.24
474	,2845.TW,遠東銀,11.2,0,3412,0.42,0.56,0.52,0.4,0.33,0.3
475	,2849.TW,安泰銀,16.5,-0.6,123,0.43,0.62,0.42,0,0,0.39
476	,2850.TW,新產,48.8,-0.1,67,0.51,0.62,0.5,0,0,0.26
477	,2851.TW,中再保,29.1,0.17,256,0.64,0.62,0.51,0.36,0.28,0.4
478	,2852.TW,第一保,15.4,0,353,0.48,0.48,0.51,0,0,0.12
479	,2855.TW,統一證,23.15,0.87,916,0.55,0.7,0,0.48,0.46,0.46
480	,2867.TW,三商壽,9.94,-0.6,7542,0.44,0.58,0.46,0,0.48,0.44
481	,2880.TW,華南金,22.3,-0.45,12616,0.58,0.64,0.54,0.47,0.52,0.34
482	,2881.TW,富邦金,78.3,-0.63,19502,0.46,0.74,0.66,0.62,0.46,0.36
483	,2882.TW,國泰金,65.8,-0.45,34505,0.48,0.62,0.66,0.54,0.61,0.42
484	,2883.TW,開發金,18.75,-0.53,108534,0.62,0.66,0.5,0.48,0.61,0.28
485	,2884.TW,玉山金,28.95,-0.17,21130,0.45,0.54,0.54,0.48,0.36,0.28
486	,2885.TW,元大金,25.85,0.58,17716,0.4,0.62,0.48,0.46,0.54,0.38
487	,2886.TW,兆豐金,36.95,-0.14,13382,0.36,0.74,0.52,0.56,0.51,0.26
488	,2887.TW,台新金,20.45,-0.49,33268,0.58,0.76,0.38,0.48,0.6,0.38
489	,2888.TW,新光金,11.5,-0.43,94613,0.52,0.66,0.54,0.43,0.58,0.42
490	,2889.TW,國票金,16.15,-0.31,3740,0.64,0.72,0.4,0.38,0.35,0.44
491	,2890.TW,永豐金,16.75,-1.18,19550,0.7,0.7,0.48,0.56,0.57,0.3
492	,2891.TW,中信金,27.7,-0.36,43841,0.6,0.74,0.68,0.46,0.59,0.4
493	,2892.TW,第一金,25.5,0.59,14931,0.4,0.58,0.6,0.38,0.44,0.22
494	,2897.TW,王道銀行,8.75,-0.11,8870,0.44,0.62,0.51,0,0.41,0.38
495	,2901.TW,欣欣,25.5,0.2,25,0.55,0.6,0.08,0,0,0.22
496	,2903.TW,遠百,21.5,0.47,182,0.54,0.6,0.52,0.14,0.17,0.42
497	,2904.TW,匯僑,24.9,-0.4,86,0.34,0.5,0.24,0,0,0.22
498	,2905.TW,三商,21.85,0.23,442,0.52,0.56,0.42,0.2,0.41,0.34
499	,2906.TW,高林,15.3,0.33,194,0.48,0.58,0.49,0,0,0.49
500	,2908.TW,特力,21.65,-0.23,161,0.54,0.56,0.4,0,0.39,0.46
501	,2910.TW,統領,32.2,0.78,14,0.44,0.69,0.33,0,0,0.08
502	,2911.TW,麗嬰房,8.11,2.4,448,0.61,0.56,0.36,0,0.36,0.46
503	,2912.TW,統一超,268.5,-1.1,1588,0.2,0.6,0.44,0.54,0.12,0.52
504	,2913.TW,農林,21.05,-0.24,695,0.54,0.46,0.65,0,0.5,0.44
505	,2915.TW,潤泰全,98.7,-0.5,3069,0.72,0.6,0.62,0.63,0.6,0.34
506	,2916.TW,滿心,21.8,-0.46,0,0.45,0.31,0,0,0,0
507	,2926.TW,誠品生活,59.5,0.17,8,0.32,0.45,0,0,0,0
508	,2929.TW,淘帝-KY,11.3,0,174,0.5,0.56,0.12,0,0.47,0.56
509	,2936.TW,客思達-KY,27.3,0,11,0.32,0.68,0.27,0,0,0.1
510	,2939.TW,凱羿-KY,30.35,-0.49,9,0.28,0.54,0.5,0,0.32,0
511	,3002.TW,歐格,12.05,3.43,133,0.52,0.59,0.21,0,0,0.28
512	,3003.TW,健和興,86.7,0,555,0.61,0.6,0.76,0.47,0.68,0.46
513	,3004.TW,豐達科,60,0.84,18,0.58,0.57,0.22,0,0.2,0.36
514	,3005.TW,神基,55.1,0.92,1195,0.39,0.66,0.53,0.53,0.36,0.5
515	,3006.TW,晶豪科,146,1.04,4723,0.74,0.56,0.74,0.6,0.73,0.48
516	,3008.TW,大立光,2080,-0.95,563,0.3,0.76,0.63,0.6,0.44,0.58
517	,3010.TW,華立,105.5,-0.47,865,0.7,0.58,0.77,0.34,0.3,0.34
518	,3013.TW,晟銘電,14.1,-1.05,145,0.64,0.43,0.27,0,0.34,0.47
519	,3014.TW,聯陽,104,0,389,0.52,0.64,0.62,0.45,0.53,0.46
520	,3015.TW,全漢,44.05,1.03,258,0.55,0.62,0.7,0,0.34,0.4
521	,3016.TW,嘉晶,118.5,-1.25,2031,0.7,0.62,0.7,0.36,0.63,0.48
522	,3017.TW,奇鋐,98,2.4,39745,0.54,0.56,0.78,0.7,0.56,0.5
523	,3019.TW,亞光,88,0.34,1171,0.64,0.72,0.78,0.4,0.6,0.52
524	,3021.TW,鴻名,22.45,-0.66,79,0.64,0.54,0.36,0.33,0.46,0.45
525	,3022.TW,威強電,45.3,0.11,45,0.61,0.66,0.51,0,0,0.51
526	,3023.TW,信邦,279.5,-0.89,184,0.31,0.62,0.56,0.6,0.42,0.52
527	,3025.TW,星通,20.45,0,172,0.68,0.54,0.33,0,0.55,0.59
528	,3026.TW,禾伸堂,117,0.43,269,0.6,0.56,0.62,0.29,0.47,0.38
529	,3027.TW,盛達,21.75,0,155,0.56,0.56,0.22,0,0.62,0.56
530	,3028.TW,增你強,33.2,-0.6,1153,0.59,0.58,0.38,0,0.37,0.3
531	,3029.TW,零壹,44.1,0.23,279,0.56,0.62,0.6,0,0.4,0.44
532	,3030.TW,德律,58.7,0.34,237,0.52,0.54,0.49,0.14,0.26,0.4
533	,3031.TW,佰鴻,24.05,0,495,0.7,0.44,0.39,0,0.48,0.41
534	,3032.TW,偉訓,32,-0.93,107,0.62,0.62,0.35,0,0.11,0.6
535	,3033.TW,威健,30.9,-0.16,2198,0.74,0.52,0.46,0,0.68,0.32
536	,3034.TW,聯詠,503,-0.59,3078,0.44,0.56,0.58,0.64,0.6,0.44
537	,3035.TW,智原,219,1.86,33195,0.64,0.46,0.64,0.67,0.8,0.38
538	,3036.TW,文曄,90,5.76,9908,0.52,0.6,0.6,0.46,0.67,0.36
539	,3037.TW,欣興,222,3.02,17642,0.5,0.66,0.7,0.7,0.78,0.44
540	,3038.TW,全台,18.65,0,230,0.52,0.62,0.47,0,0.42,0.45
541	,3040.TW,遠見,37.95,0,36,0.61,0.68,0.23,0,0.15,0.34
542	,3041.TW,揚智,40.35,6.61,26263,0.64,0.54,0.52,0.5,0.56,0.42
543	,3042.TW,晶技,100.5,0,6031,0.46,0.6,0.54,0.55,0.64,0.44
544	,3044.TW,健鼎,128,0.39,695,0.37,0.52,0.42,0.42,0.26,0.4
545	,3045.TW,台灣大,99.9,-1.09,3380,0.46,0.62,0.48,0.58,0.07,0.38
546	,3047.TW,訊舟,14.05,2.18,6067,0.62,0.56,0.24,1,0.47,0.47
547	,3048.TW,益登,33.25,-0.45,543,0.66,0.5,0.62,0,0.52,0.4
548	,3049.TW,和鑫,15.9,0,12386,0.46,0.58,0.54,0.13,0.56,0.36
549	,3050.TW,鈺德,18.1,0,3031,0.44,0.7,0.36,0,0.58,0.44
550	,3052.TW,夆典,10.55,0.48,78,0.42,0.66,0.22,0,0.14,0.47
551	,3054.TW,立萬利,22.9,-0.22,26,0.45,0.53,0.27,0,0.5,0.45
552	,3055.TW,蔚華科,31.65,1.77,140,0.54,0.44,0.22,0,0.14,0.51
553	,3056.TW,總太,39.3,0,357,0.46,0.72,0.5,0.08,0.29,0.42
554	,3058.TW,立德,14.45,-1.7,236,0.64,0.6,0.3,0,0.74,0.6
555	,3059.TW,華晶科,48.35,1.36,17877,0.68,0.46,0.76,0.25,0.67,0.52
556	,3060.TW,銘異,23.8,-0.83,382,0.64,0.6,0.3,0.44,0.57,0.56
557	,3062.TW,建漢,27.2,-1.09,3468,0.62,0.52,0.5,0.25,0.63,0.52
558	,3071.TW,協禧,27.9,1.82,354,0.44,0.76,0,0,0.28,0.41
559	,3078.TW,僑威,39.05,-0.26,264,0.64,0.62,0.78,0.07,0.45,0.5
560	,3081.TW,聯亞,209,1.95,383,0.44,0.64,0.65,0.31,0.44,0.64
561	,3083.TW,網龍,58.3,1.57,4566,0.52,0.55,0.33,0,0.29,0.5
562	,3086.TW,華義,131,1.95,2715,0.53,0.56,0.27,0,0.71,0.22
563	,3088.TW,艾訊,58,2.11,714,0.62,0.54,0.32,0,0.32,0.37
564	,3090.TW,日電貿,53.5,-0.56,312,0.54,0.58,0.52,0,0.33,0.44
565	,3092.TW,鴻碩,53.5,1.9,172,0.68,0.54,0.65,0.12,0.52,0.48
566	,3093.TW,港建,88.4,0,24,0.62,0.47,0.24,0,0.36,0.24
567	,3094.TW,聯傑,37.8,-0.13,1831,0.66,0.36,0.46,0.08,0.56,0.54
568	,3105.TW,穩懋,340,2.1,2695,0.48,0.54,0.78,0.52,0.42,0.6
569	,3114.TW,好德,27.4,-0.36,206,0.6,0.48,0.33,0,0.48,0.37
570	,3118.TW,進階,29.75,0.17,6,0.47,0.32,0,0,0,0.18
571	,3122.TW,笙泉,49.2,-1.2,660,0.78,0.52,0.52,0,0.57,0.44
572	,3128.TW,昇銳,22.35,0.45,163,0.54,0.52,0,0,0.44,0.38
573	,3130.TW,一零四,178,0,3,0,0.32,0,0,0,0
574	,3138.TW,耀登,202,0.5,202,0.69,0.5,0.68,0,0.73,0.46
575	,3141.TW,晶宏,197,1.03,7884,0.7,0.5,0.58,0.43,0.7,0.4
576	,3147.TW,大綜,49.2,-0.2,19,0.71,0.54,0.33,0,0.33,0.37
577	,3152.TW,璟德,322,0,78,0.38,0.52,0.71,0.69,0.56,0.54
578	,3162.TW,精確,47.05,0.97,719,0.44,0.56,0.31,0,0.67,0.57
579	,3163.TW,波若威,40.65,1.25,97,0.5,0.66,0.41,0,0.46,0.52
580	,3164.TW,景岳,24.1,-0.21,19,0.49,0.5,0.31,0,0,0.32
581	,3167.TW,大量,80.3,-0.74,699,0.63,0.58,0.54,0.29,0.59,0.45
582	,3169.TW,亞信,215.5,-0.69,2669,0.68,0.42,0.48,0.17,0.52,0.4
583	,3178.TW,公準,70.6,1.44,111,0.7,0.57,0.68,0,0.53,0.55
584	,3188.TW,鑫龍騰,16.8,-0.59,31,0.48,0.36,0.21,0,0.31,0.29
585	,3189.TW,景碩,213,0,6292,0.46,0.49,0.7,0.7,0.8,0.42
586	,3202.TW,樺晟,18.5,0,268,0.56,0.52,0.26,0,0,0.53
587	,3205.TW,佰研,24.9,0.81,47,0.51,0.42,0,0,0.1,0.4
588	,3206.TW,志豐,28.65,-0.52,44,0.63,0.55,0,0,0.05,0.52
589	,3207.TW,耀勝,20.25,-1.94,178,0.5,0.48,0,0,0.57,0.38
590	,3209.TW,全科,29.05,0,306,0.66,0.58,0.35,0,0.2,0.49
591	,3211.TW,順達,106.5,-0.93,435,0.59,0.56,0.69,0.38,0.36,0.58
592	,3213.TW,茂訊,60,0,46,0.66,0.66,0.05,0,0,0.36
593	,3217.TW,優群,124.5,1.22,491,0.62,0.44,0.62,0.5,0.59,0.6
594	,3218.TW,大學光,267,-1.84,239,0.4,0.7,0.69,0.46,0.43,0.52
595	,3219.TW,倚強科,82.9,2.35,10,0.43,0.47,0.08,0,0.4,0.11
596	,3221.TW,台嘉碩,35,-1.41,633,0.7,0.5,0.32,0,0.63,0.46
597	,3224.TW,三顧,54.8,-3.35,262,0.64,0.57,0.22,0,0.58,0.54
598	,3226.TW,至寶電,62.2,-0.32,13,0.45,0.33,0,0,0,0.09
