"排名","代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放年度","最後成交價","所屬EPS","現金股利","股票股利","合計股利","現金殖利率","股票殖利率","合計殖利率","盈餘配息率","盈餘配股率","盈餘總分配率","現金股利發放日"
"1639",="1218","泰山","02/17","30.7","+0.85","+2.85","2023","30.7","0.32","0","0","0","0","0","0","0","0","0",""
"1640",="1229","聯華","02/17","53.4","+0.1","+0.19","2023","53.4","0.44","0","0","0","0","0","0","0","0","0",""
"1641",="1258","其祥-KY","02/17","23.85","+0.05","+0.21","2022","23.85","2","0","0","0","0","0","0","0","0","0",""
"1642",="1316","上曜","02/17","12","-0.05","-0.41","2022","12","0.04","0","0","0","0","0","0","0","0","0",""
"1643",="1337","再生-KY","02/17","7.1","+0.01","+0.14","2022","7.1","-1.71","0","0","0","0","0","0","0","0","0",""
"1644",="1340","勝悅-KY","02/17","10.55","0","0","2022","10.55","-3.35","0","0","0","0","0","0","0","0","0",""
"1645",="1341","富林-KY","02/17","68.1","+0.1","+0.15","2023","68.1","1.4","0","0","0","0","0","0","0","0","0",""
"1646",="1413","宏洲","02/17","9.5","+0.08","+0.85","2022","9.5","0.8","0","0","0","0","0","0","0","0","0",""
"1647",="1418","東華","02/17","14.1","+0.05","+0.36","2022","14.1","-3.1","0","0","0","0","0","0","0","0","0",""
"1648",="1432","大魯閣","02/17","17.75","+0.25","+1.43","2022","17.75","-2.05","0","0","0","0","0","0","0","0","0",""
"1649",="1438","三地開發","02/17","32.05","+0.4","+1.26","2022","32.05","0.57","0","0","0","0","0","0","0","0","0",""
"1650",="1441","大東","02/17","8.01","+0.01","+0.12","2022","8.01","-0.75","0","0","0","0","0","0","0","0","0",""
"1651",="1443","立益物流","02/17","29.5","+0.4","+1.37","2022","29.5","1.65","0","0","0","0","0","0","0","0","0",""
"1652",="1445","大宇","02/17","15.95","+0.05","+0.31","2022","15.95","-0.19","0","0","0","0","0","0","0","0","0",""
"1653",="1447","力鵬","02/17","8.23","+0.08","+0.98","2022","8.23","0.31","0","0","0","0","0","0","0","0","0",""
"1654",="1449","佳和","02/17","14.9","+0.05","+0.34","2022","14.9","0.83","0","0","0","0","0","0","0","0","0",""
"1655",="1453","大將","02/17","16.75","-0.15","-0.89","2022","16.75","1.05","0","0.3","0.3","0","1.79","1.79","0","28.6","28.6",""
"1656",="1460","宏遠","02/17","7.17","-0.02","-0.28","2022","7.17","0.39","0","0","0","0","0","0","0","0","0",""
"1657",="1467","南緯","02/17","11.6","+0.05","+0.43","2022","11.6","-0.13","0","0","0","0","0","0","0","0","0",""
"1658",="1468","昶和","02/17","14.05","0","0","2022","14.05","0.06","0","0","0","0","0","0","0","0","0",""
"1659",="1471","首利","02/17","7.79","+0.02","+0.26","2022","7.79","-0.12","0","0","0","0","0","0","0","0","0",""
"1660",="1472","三洋實業","02/17","29.1","+0.55","+1.93","2022","29.1","-1.22","0","0","0","0","0","0","0","0","0",""
"1661",="1475","業旺","02/17","72.7","+1.7","+2.39","2022","72.7","3.66","0","0","0","0","0","0","0","0","0",""
"1662",="1506","正道","02/17","19.95","0","0","2022","19.95","0.26","0","0","0","0","0","0","0","0","0",""
"1663",="1512","瑞利","02/17","5.64","+0.06","+1.08","2022","5.64","-0.65","0","0","0","0","0","0","0","0","0",""
"1664",="1538","正峰","02/17","7.76","+0.66","+9.3","2022","7.76","-5.13","0","0","0","0","0","0","0","0","0",""
"1665",="1616","億泰","02/17","7.82","0","0","2022","7.82","0.5","0","0","0","0","0","0","0","0","0",""
"1666",="1626","艾美特-KY","02/17","17.3","+0.05","+0.29","2022","17.3","-2.11","0","0","0","0","0","0","0","0","0",""
"1667",="1718","中纖","02/17","8.69","+0.07","+0.81","2022","8.69","0","0","0","0","0","0","0","","","",""
"1668",="1721","三晃","02/17","15","-0.05","-0.33","2022","15","-0.38","0","0","0","0","0","0","0","0","0",""
"1669",="1735","日勝化","02/17","15","-0.05","-0.33","2022","15","0.1","0","0","0","0","0","0","0","0","0",""
"1670",="1781","合世","02/17","15.8","+0.25","+1.61","2022","15.8","-1.31","0","0","0","0","0","0","0","0","0",""
"1671",="1783","和康生","02/17","59.5","+0.4","+0.68","2022","59.5","1.21","0","1","1","0","1.68","1.68","0","82.6","82.6",""
"1672",="1799","易威","02/17","15.9","+0.1","+0.63","2022","15.9","-0.99","0","0","0","0","0","0","0","0","0",""
"1673",="1805","寶徠","02/17","10.6","+0.05","+0.47","2022","10.6","-0.34","0","0","0","0","0","0","0","0","0",""
"1674",="1903","士紙","02/17","49.15","+0.45","+0.92","2022","49.15","0.32","0","0","0","0","0","0","0","0","0",""
"1675",="2007","燁興","02/17","12.45","+0.3","+2.47","2022","12.45","0.02","0","0","0","0","0","0","0","0","0",""
"1676",="2008","高興昌","02/17","18.45","0","0","2022","18.45","0.21","0","0","0","0","0","0","0","0","0",""
"1677",="2022","聚亨","02/17","8.6","-0.03","-0.35","2022","8.6","0.89","0","0","0","0","0","0","0","0","0",""
"1678",="2025","千興","02/17","5.55","+0.3","+5.71","2022","5.55","0.98","0","0","0","0","0","0","0","0","0",""
"1679",="2028","威致","02/17","29.4","+0.6","+2.08","2023","29.4","0.19","0","0","0","0","0","0","0","0","0",""
"1680",="2035","唐榮","02/17","32.15","+0.05","+0.16","2022","32.15","4.53","0","0","0","0","0","0","0","0","0",""
"1681",="2061","風青","02/17","26.65","+0.55","+2.11","2023","26.65","-0.36","0","0","0","0","0","0","0","0","0",""
"1682",="2063","世鎧","02/17","47.25","+0.25","+0.53","2023","47.25","1.58","0","0","0","0","0","0","0","0","0",""
"1683",="2065","世豐","02/17","58","+0.3","+0.52","2023","58","2.11","0","0","0","0","0","0","0","0","0",""
"1684",="2067","嘉鋼","02/17","10.55","0","0","2022","10.55","-0.24","0","0","0","0","0","0","0","0","0",""
"1685",="2101","南港","02/17","35.25","+0.05","+0.14","2022","35.25","-1.37","0","0","0","0","0","0","0","0","0",""
"1686",="2102","泰豐","02/17","20.65","+0.7","+3.51","2022","20.65","-5.8","0","0","0","0","0","0","0","0","0",""
"1687",="2208","台船","02/17","21.5","+0.65","+3.12","2022","21.5","0.02","0","0","0","0","0","0","0","0","0",""
"1688",="2230","泰茂","02/17","55.4","+1.3","+2.4","2022","55.4","-0.08","0","0","0","0","0","0","0","0","0",""
"1689",="2241","艾姆勒","02/17","32.8","+0.4","+1.23","2022","32.8","-1.23","0","0","0","0","0","0","0","0","0",""
"1690",="2243","宏旭-KY","02/17","17.2","-0.4","-2.27","2022","17.2","-1.82","0","0","0","0","0","0","0","0","0",""
"1691",="2301","光寶科","02/17","70.1","+0.1","+0.14","2023","70.1","1.86","0","0","0","0","0","0","0","0","0",""
"1692",="2305","全友","02/17","24.9","-0.2","-0.8","2022","24.9","0.06","0","0","0","0","0","0","0","0","0",""
"1693",="2314","台揚","02/17","44.8","+1","+2.28","2022","44.8","-1.97","0","0","0","0","0","0","0","0","0",""
"1694",="2321","東訊","02/17","19.2","-0.75","-3.76","2022","19.2","0.12","0","0","0","0","0","0","0","0","0",""
"1695",="2329","華泰","02/17","20","+0.45","+2.3","2023","20","0.63","0","0","0","0","0","0","0","0","0",""
"1696",="2331","精英","02/17","21.2","-0.15","-0.7","2022","21.2","1.29","0","0","0","0","0","0","0","0","0",""
"1697",="2349","錸德","02/17","8.33","+0.03","+0.36","2022","8.33","-0.49","0","0","0","0","0","0","0","0","0",""
"1698",="2365","昆盈","02/17","10.4","+0.1","+0.97","2023","10.4","0.18","0","0","0","0","0","0","0","0","0",""
"1699",="2367","燿華","02/17","18.8","+0.15","+0.8","2022","18.8","-0.39","0","0","0","0","0","0","0","0","0",""
"1700",="2371","大同","02/17","34.05","+0.05","+0.15","2022","34.05","1.57","0","0","0","0","0","0","0","0","0",""
"1701",="2380","虹光","02/17","10.8","-0.1","-0.92","2022","10.8","-0.71","0","0","0","0","0","0","0","0","0",""
"1702",="2405","輔信","02/17","12.8","+0.05","+0.39","2022","12.8","0.69","0","0","0","0","0","0","0","0","0",""
"1703",="2406","國碩","02/17","19.95","-0.05","-0.25","2022","19.95","0.09","0","0","0","0","0","0","0","0","0",""
"1704",="2413","環科","02/17","28.8","0","0","2022","28.8","0.35","0","0","0","0","0","0","0","0","0",""
"1705",="2424","隴華","02/17","21.25","-0.1","-0.47","2022","21.25","-8.57","0","0","0","0","0","0","0","0","0",""
"1706",="2429","銘旺科","02/17","10.25","-0.05","-0.49","2022","10.25","0.05","0","0","0","0","0","0","0","0","0",""
"1707",="2434","統懋","02/17","27.7","-0.05","-0.18","2022","27.7","-0.54","0","0","0","0","0","0","0","0","0",""
"1708",="2438","翔耀","02/17","14.1","-0.15","-1.05","2022","14.1","-0.07","0","0","0","0","0","0","0","0","0",""
"1709",="2440","太空梭","02/17","11.65","-0.1","-0.85","2022","11.65","0.75","0","0","0","0","0","0","0","0","0",""
"1710",="2443","昶虹","02/17","2.83","-0.01","-0.35","2022","2.83","-0.73","0","0","0","0","0","0","0","0","0",""
"1711",="2444","兆勁","02/17","17.35","+0.35","+2.06","2022","17.35","0.12","0","0","0","0","0","0","0","0","0",""
"1712",="2457","飛宏","02/17","42.15","-0.2","-0.47","2022","42.15","-0.92","0","0","0","0","0","0","0","0","0",""
"1713",="2461","光群雷","02/17","19.65","+0.1","+0.51","2023","19.65","0.44","0","0","0","0","0","0","0","0","0",""
"1714",="2466","冠西電","02/17","34.65","-0.2","-0.57","2022","34.65","0.35","0","0.4","0.4","0","1.15","1.15","0","114","114",""
"1715",="2482","連宇","02/17","51","+4.25","+9.09","2022","51","0.11","0","0","0","0","0","0","0","0","0",""
"1716",="2485","兆赫","02/17","17.95","-0.05","-0.28","2022","17.95","-1.11","0","0","0","0","0","0","0","0","0",""
"1717",="2497","怡利電","02/17","77.8","-0.6","-0.77","2022","77.8","0.81","0","0","0","0","0","0","0","0","0",""
"1718",="2498","宏達電","02/17","65.8","+0.2","+0.3","2022","65.8","-3.75","0","0","0","0","0","0","0","0","0",""
"1719",="2505","國揚","02/17","18.7","+0.1","+0.54","2022","18.7","0.9","0","0","0","0","0","0","0","0","0",""
"1720",="2509","全坤建","02/17","14.85","+0.05","+0.34","2022","14.85","0.2","0","0","0","0","0","0","0","0","0",""
"1721",="2514","龍邦","02/17","17","+0.3","+1.8","2022","17","2.45","0","0","0","0","0","0","0","0","0",""
"1722",="2516","新建","02/17","5","-0.02","-0.4","2022","5","0.47","0","0","0","0","0","0","0","0","0",""
