"排名","代號","名稱","股價日期","成交","漲跌價","漲跌幅","股利發放年度","最後成交價","所屬EPS","現金股利","股票股利","合計股利","現金殖利率","股票殖利率","合計殖利率","盈餘配息率","盈餘配股率","盈餘總分配率","現金股利發放日"
"314",="1904","正隆","02/17","28.6","+0.05","+0.18","2022","28.6","3.58","1.9","0","1.9","6.64","0","6.64","53.1","0","53.1","22'07/29"
"315",="3689","湧德","02/17","34.55","-0.15","-0.43","2022","34.55","3.28","2.29","0","2.29","6.63","0","6.63","69.9","0","69.9","22'08/12"
"316",="6214","精誠","02/17","75.4","0","0","2022","75.4","4.9","5","0","5","6.63","0","6.63","102","0","102","22'07/08"
"317","2002A","中鋼特","02/17","46.8","+0.15","+0.32","2022","46.8","","3.1","0","3.1","6.62","0","6.62","","","","22'08/26"
"318",="2362","藍天","02/17","31.75","-0.05","-0.16","2022","31.75","3.03","2.1","0","2.1","6.61","0","6.61","69.3","0","69.3","22'07/22"
"319",="3546","宇峻","02/17","75.7","+0.2","+0.26","2022","75.7","6.01","5","0","5","6.61","0","6.61","83.2","0","83.2","22'08/12"
"320",="2885","元大金","02/17","22.75","0","0","2022","22.75","2.87","1.5","0.3","1.8","6.59","1.32","7.91","52.3","10.5","62.7","22'07/22"
"321",="1313","聯成","02/17","15.2","-0.05","-0.33","2022","15.2","1.66","1","0","1","6.58","0","6.58","60.2","0","60.2","22'04/27"
"322",="2115","六暉-KY","02/17","30.4","+0.1","+0.33","2022","30.4","4.02","2","0","2","6.58","0","6.58","49.8","0","49.8","22'08/10"
"323",="3646","艾恩特","02/17","25.5","0","0","2022","25.5","2.17","1.68","0","1.68","6.58","0","6.58","77.3","0","77.3","22'09/16"
"324",="4568","科際精密","02/17","60.9","+0.5","+0.83","2022","60.9","5.03","4","0.5","4.5","6.57","0.83","7.39","79.5","9.99","89.5","22'05/13"
"325",="5223","安力-KY","02/17","41.25","-0.05","-0.12","2022","41.25","5.22","2.7","0","2.7","6.55","0","6.55","51.7","0","51.7","22'09/01"
"326",="6115","鎰勝","02/17","42.95","-0.05","-0.12","2022","42.95","2.7","2.8","0","2.8","6.52","0","6.52","104","0","104","22'08/04"
"327",="3402","漢科","02/17","46.05","+0.1","+0.22","2022","46.05","3.93","3","0","3","6.51","0","6.51","76.3","0","76.3","22'07/22"
"328",="2038","海光","02/17","23.05","+0.1","+0.44","2022","23.05","2.54","1.5","0","1.5","6.51","0","6.51","59.1","0","59.1","22'09/16"
"329",="2467","志聖","02/17","46.2","-0.05","-0.11","2022","46.2","4.35","3","0.3","3.3","6.49","0.65","7.14","69","6.9","75.9","22'07/28"
"330",="4927","泰鼎-KY","02/17","61.6","+1.3","+2.16","2022","61.6","7.25","4","0","4","6.49","0","6.49","55.2","0","55.2","22'08/05"
"331",="4945","陞達科技","02/17","49.3","-0.45","-0.9","2022","49.3","3.51","3.2","0","3.2","6.49","0","6.49","91.2","0","91.2","22'06/30"
"332",="5474","聰泰","02/17","77.1","+0.5","+0.65","2022","77.1","9.66","5","0","5","6.49","0","6.49","51.8","0","51.8","22'07/22"
"333",="6590","普鴻","02/17","58.6","+0.1","+0.17","2022","58.6","4.64","3.8","0","3.8","6.48","0","6.48","81.9","0","81.9","22'04/22"
"334",="3706","神達","02/17","30.85","-0.05","-0.16","2022","30.85","10.01","2","0","2","6.48","0","6.48","20","0","20","22'04/29"
"335",="2480","敦陽科","02/17","86.8","+0.2","+0.23","2022","86.8","6","5.62","0","5.62","6.47","0","6.47","93.7","0","93.7","22'07/20"
"336",="5511","德昌","02/17","30.9","+0.1","+0.32","2022","30.9","4.15","2","0","2","6.47","0","6.47","48.2","0","48.2","22'07/29"
"337",="1909","榮成","02/17","18.55","+0.2","+1.09","2022","18.55","0.97","1.2","0","1.2","6.47","0","6.47","124","0","124","22'07/25"
"338",="6112","邁達特","02/17","38.65","+0.45","+1.18","2022","38.65","3.07","2.5","0","2.5","6.47","0","6.47","81.4","0","81.4","22'08/05"
"339",="6438","迅得","02/17","97.8","+0.4","+0.41","2022","97.8","10.15","6.3","0","6.3","6.44","0","6.44","62.1","0","62.1","22'07/01"
"340",="1615","大山","02/17","31.05","0","0","2022","31.05","3.27","2","0.8","2.8","6.44","2.58","9.02","61.2","24.5","85.6","22'08/05"
"341",="9960","邁達康","02/17","26.4","+0.3","+1.15","2022","26.4","2.54","1.7","0","1.7","6.44","0","6.44","66.9","0","66.9","22'09/08"
"342",="3357","臺慶科","02/17","109","+4.5","+4.31","2022","109","12.08","7","0","7","6.42","0","6.42","57.9","0","57.9","22'07/29"
"343",="6213","聯茂","02/17","77.9","-0.6","-0.76","2022","77.9","9","5","0","5","6.42","0","6.42","55.6","0","55.6","22'08/04"
"344",="6216","居易","02/17","26","-0.1","-0.38","2022","26","1.85","1.67","0","1.67","6.41","0","6.41","90.1","0","90.1","22'10/12"
"345",="2908","特力","02/17","20","+0.05","+0.25","2022","20","1.58","1.28","0","1.28","6.4","0","6.4","81","0","81","22'07/08"
"346",="3071","協禧","02/17","25","-0.1","-0.4","2022","25","1.86","1.6","0","1.6","6.4","0","6.4","86","0","86","22'09/08"
"347",="6126","信音","02/17","20.85","0","0","2022","20.85","1.97","1.33","0","1.33","6.39","0","6.39","67.6","0","67.6","22'08/23"
"348",="6546","正基","02/17","85.4","0","0","2022","85.4","6.78","5.46","0","5.46","6.39","0","6.39","80.5","0","80.5","22'07/20"
"349",="8383","千附","02/17","40.95","+0.85","+2.12","2022","40.95","-1.33","2.61","0","2.61","6.38","0","6.38","-196","0","-196","22'08/31"
"350",="6791","虎門科技","02/17","54.2","+1.5","+2.85","2022","54.2","3.85","3.46","0","3.46","6.38","0","6.38","89.8","0","89.8","22'07/19"
"351",="5469","瀚宇博","02/17","34.5","+0.6","+1.77","2022","34.5","7.05","2.2","0","2.2","6.38","0","6.38","31.2","0","31.2","22'09/08"
"352",="8083","瑞穎","02/17","160","+1","+0.63","2023","160","10.3","10.2","0","10.2","6.37","0","6.37","99","0","99",""
"353",="6577","勁豐","02/17","60.4","+0.3","+0.5","2022","60.4","4.24","3.85","0","3.85","6.37","0","6.37","90.8","0","90.8","22'07/22"
"354",="5299","杰力","02/17","132","-0.5","-0.38","2023","132","15.89","8.4","0","8.4","6.36","0","6.36","52.9","0","52.9",""
"355",="8358","金居","02/17","66","-1.5","-2.22","2022","66","6.03","4.2","0","4.2","6.36","0","6.36","69.7","0","69.7","22'08/16"
"356",="3596","智易","02/17","105.5","-1.5","-1.4","2022","105.5","8.6","6.71","0","6.71","6.36","0","6.36","78","0","78","22'07/29"
"357",="5315","光聯","02/17","20.45","-0.1","-0.49","2022","20.45","1.74","1.3","0","1.3","6.36","0","6.36","74.7","0","74.7","22'07/29"
"358",="2459","敦吉","02/17","55.1","+0.1","+0.18","2022","55.1","5.01","3.5","0","3.5","6.35","0","6.35","69.9","0","69.9","22'08/04"
"359",="8048","德勝","02/17","34.65","-0.2","-0.57","2022","34.65","2.94","2.2","0","2.2","6.35","0","6.35","74.8","0","74.8","22'07/22"
"360",="1220","台榮","02/17","15.75","0","0","2022","15.75","1","1","0","1","6.35","0","6.35","100","0","100","22'08/19"
"361",="5371","中光電","02/17","63","+0.6","+0.96","2022","63","5.12","4","0","4","6.35","0","6.35","78.1","0","78.1","22'08/19"
"362",="6485","點序","02/17","78.7","+0.3","+0.38","2022","78.7","12.2","4.98","0","4.98","6.33","0","6.33","40.8","0","40.8","22'09/30"
"363",="8299","群聯","02/17","368","+3.5","+0.96","2022","368","41.55","23.28","0","23.28","6.33","0","6.33","56","0","56","23'01/06"
"364",="4951","精拓科","02/17","55.8","-0.6","-1.06","2022","55.8","3.95","3.5","0","3.5","6.28","0","6.28","88.7","0","88.7","22'07/22"
"365",="6761","穩得","02/17","92.5","+0.8","+0.87","2022","92.5","8.54","5.8","0","5.8","6.27","0","6.27","67.9","0","67.9","22'08/12"
"366",="3570","大塚","02/17","95.7","-1.3","-1.34","2022","95.7","8.5","6","0","6","6.27","0","6.27","70.6","0","70.6","22'07/29"
"367",="4722","國精化","02/17","35.1","+0.1","+0.29","2022","35.1","3.73","2.2","0","2.2","6.27","0","6.27","59","0","59","22'07/22"
"368",="4580","捷流閥業","02/17","83.4","+0.3","+0.36","2022","83.4","8.04","5.22","0","5.22","6.26","0","6.26","64.9","0","64.9","22'09/01"
"369",="2850","新產","02/17","51.2","+0.1","+0.2","2022","51.2","7.13","3.2","0","3.2","6.25","0","6.25","44.9","0","44.9","22'07/07"
"370",="6108","競國","02/17","16.8","0","0","2022","16.8","1.5","1.05","0","1.05","6.25","0","6.25","70","0","70","22'09/15"
"371",="8271","宇瞻","02/17","46.25","+0.35","+0.76","2022","46.25","4.81","2.89","0","2.89","6.25","0","6.25","60.1","0","60.1","22'05/05"
"372",="3455","由田","02/17","88.1","+1","+1.15","2022","88.1","7.5","5.5","0","5.5","6.24","0","6.24","73.3","0","73.3","22'09/30"
"373",="4527","方土霖","02/17","28.85","-0.05","-0.17","2022","28.85","1.98","1.8","0","1.8","6.24","0","6.24","90.9","0","90.9","22'07/13"
"374",="5493","三聯","02/17","49.7","-0.3","-0.6","2022","49.7","5.31","3.1","0","3.1","6.24","0","6.24","58.4","0","58.4","22'07/20"
"375",="6171","大城地產","02/17","24.05","-0.15","-0.62","2022","24.05","4.82","1.5","1.54","3.04","6.24","6.4","12.6","31.1","32","63.1","22'09/30"
"376",="6703","軒郁","02/17","115.5","+2","+1.76","2022","115.5","9.75","7.2","1.18","8.39","6.24","1.03","7.26","73.9","12.1","86","22'09/07"
"377",="5291","邑昇","02/17","32.3","-0.05","-0.15","2022","32.3","4.18","2.01","0","2.01","6.23","0","6.23","48.2","0","48.2","22'08/17"
"378",="8435","鉅邁","02/17","61","-0.1","-0.16","2022","61","4.03","3.8","0","3.8","6.23","0","6.23","94.3","0","94.3","22'05/10"
"379",="1541","錩泰","02/17","40.15","+2.7","+7.21","2022","40.15","3.8","2.5","0","2.5","6.23","0","6.23","65.8","0","65.8","22'09/20"
"380",="2515","中工","02/17","8.58","+0.02","+0.23","2022","8.58","1.75","0.53","0","0.53","6.22","0","6.22","30.5","0","30.5","22'10/24"
"381",="5878","台名","02/17","48.25","0","0","2022","48.25","2.98","3","0","3","6.22","0","6.22","101","0","101","22'06/28"
"382",="6187","萬潤","02/17","72.4","+1.5","+2.12","2022","72.4","6.64","4.5","0","4.5","6.22","0","6.22","67.8","0","67.8","22'08/05"
"383",="5356","協益","02/17","20.95","0","0","2022","20.95","-0.28","1.3","0","1.3","6.21","0","6.21","-464","0","-464","22'08/04"
"384",="2408","南亞科","02/17","59.7","0","0","2022","59.7","7.4","3.7","0","3.7","6.2","0","6.2","50","0","50","22'07/26"
"385",="6224","聚鼎","02/17","68.6","+2.6","+3.94","2022","68.6","6.02","4.25","0","4.25","6.2","0","6.2","70.6","0","70.6","22'05/10"
"386",="8049","晶采","02/17","33.9","+0.4","+1.19","2022","33.9","2.61","2.1","0","2.1","6.19","0","6.19","80.5","0","80.5","22'09/08"
"387",="4571","鈞興-KY","02/17","72.8","-0.4","-0.55","2022","72.8","8.18","4.5","0","4.5","6.18","0","6.18","55","0","55","22'07/12"
"388",="2024","志聯","02/17","19.45","+0.25","+1.3","2022","19.45","1.47","1.2","0","1.2","6.17","0","6.17","81.6","0","81.6","22'09/16"
"389",="4995","晶達","02/17","40.6","+0.45","+1.12","2022","40.6","2.68","2.5","0","2.5","6.15","0","6.15","93.2","0","93.2","22'06/24"
"390",="2012","春雨","02/17","24.4","+0.05","+0.21","2022","24.4","2.63","1.5","0.5","2","6.15","2.05","8.2","57","19","76","22'12/29"
"391",="2809","京城銀","02/17","34.2","0","0","2022","34.2","5.02","2.1","0","2.1","6.14","0","6.14","41.8","0","41.8","22'06/16"
"392",="2816","旺旺保","02/17","16.3","0","0","2022","16.3","3.12","1","0","1","6.13","0","6.13","32.1","0","32.1","22'08/26"
"393",="3031","佰鴻","02/17","16.3","-0.3","-1.81","2022","16.3","1.45","1","0","1","6.13","0","6.13","69","0","69","22'07/22"
"394",="8131","福懋科","02/17","40.75","+0.05","+0.12","2022","40.75","3.52","2.5","0","2.5","6.13","0","6.13","71","0","71","22'08/19"
"395",="6184","大豐電","02/17","49","0","0","2022","49","4.18","3","0","3","6.12","0","6.12","71.7","0","71.7","22'07/29"
"396",="9905","大華","02/17","24.5","0","0","2022","24.5","1.97","1.5","0","1.5","6.12","0","6.12","76.1","0","76.1","22'08/25"
"397","00765B","群益中國政金債","02/17","39.56","+0.03","+0.08","2022","39.56","","2.42","0","2.42","6.11","0","6.11","","","",""
"398",="5015","華祺","02/17","57.3","-0.1","-0.17","2022","57.3","4.1","3.5","0","3.5","6.11","0","6.11","85.4","0","85.4","22'07/27"
"399",="5439","高技","02/17","59","+2.2","+3.87","2022","59","4.61","3.6","0","3.6","6.1","0","6.1","78.1","0","78.1","22'08/15"
"400",="6138","茂達","02/17","148.5","-2.5","-1.66","2022","148.5","12.9","9.02","0","9.02","6.07","0","6.07","69.9","0","69.9","22'08/19"
"401",="3206","志豐","02/17","29.7","-0.1","-0.34","2022","29.7","2.39","1.8","0","1.8","6.06","0","6.06","75.3","0","75.3","22'09/23"
"402",="6180","橘子","02/17","82.5","+0.3","+0.36","2022","82.5","6.3","5","0","5","6.06","0","6.06","79.4","0","79.4","22'07/27"
"403",="2436","偉詮電","02/17","49.55","+0.55","+1.12","2022","49.55","4.25","3","0","3","6.05","0","6.05","70.6","0","70.6","22'09/30"
"404",="3217","優群","02/17","92.5","-0.3","-0.32","2022","92.5","7.11","5.6","0","5.6","6.05","0","6.05","78.8","0","78.8","22'07/21"
"405",="2937","集雅社","02/17","37.1","+0.5","+1.37","2022","37.1","3.2","2.25","0","2.25","6.05","0","6.05","70.2","0","70.2","22'08/18"
"406",="6570","維田","02/17","49.6","+0.05","+0.1","2022","49.6","3.58","3","0","3","6.05","0","6.05","83.8","0","83.8","22'07/08"
"407",="2606","裕民","02/17","49.8","-1.6","-3.11","2022","49.8","5.79","3","0","3","6.02","0","6.02","51.8","0","51.8","22'07/27"
"408",="2404","漢唐","02/17","218","-1.5","-0.68","2022","218","14.53","13.13","0","13.13","6.02","0","6.02","90.3","0","90.3","22'07/25"
"409",="8342","益張","02/17","56.5","-0.7","-1.22","2022","56.5","3.73","3.4","0","3.4","6.02","0","6.02","91.2","0","91.2","22'07/18"
"410",="3438","類比科","02/17","59.9","-0.4","-0.66","2022","59.9","5.14","3.6","0","3.6","6.01","0","6.01","70","0","70","22'07/28"
"411",="2905","三商","02/17","16.65","+0.4","+2.46","2022","16.65","2.19","1","0.1","1.1","6.01","0.6","6.61","45.7","4.57","50.2","22'10/14"
"412",="2303","聯電","02/17","50","-0.1","-0.2","2022","50","4.57","3","0","3","6","0","6","65.6","0","65.6","22'07/14"
"413",="6128","上福","02/17","33.35","+0.55","+1.68","2022","33.35","2.64","2","0","2","6","0","6","75.8","0","75.8","22'07/25"
"414",="3349","寶德","02/17","13.35","-0.05","-0.37","2022","13.35","1.77","0.8","0.4","1.2","5.99","3","8.99","45.2","22.6","67.8","22'09/27"
"415",="4745","合富-KY","02/17","25.1","-0.05","-0.2","2022","25.1","1.8","1.5","0","1.5","5.98","0","5.98","83.3","0","83.3","22'07/29"
"416",="8039","台虹","02/17","41.85","-0.1","-0.24","2022","41.85","3.51","2.5","0","2.5","5.97","0","5.97","71.2","0","71.2","22'08/11"
"417",="3543","州巧","02/17","20.1","-0.1","-0.5","2022","20.1","1.99","1.2","0","1.2","5.97","0","5.97","60.3","0","60.3","22'07/08"
"418",="1731","美吾華","02/17","19.6","+0.05","+0.26","2022","19.6","1.24","1.17","0","1.17","5.97","0","5.97","94.4","0","94.4","22'07/25"
"419",="8928","鉅明","02/17","41.9","-0.2","-0.48","2022","41.9","4.7","2.5","0","2.5","5.97","0","5.97","53.2","0","53.2","22'09/01"
"420",="6281","全國電","02/17","84","+0.2","+0.24","2022","84","6.05","5","0","5","5.95","0","5.95","82.6","0","82.6","22'07/22"
"421",="6125","廣運","02/17","27.1","+0.2","+0.74","2022","27.1","-1.14","1.61","0","1.61","5.95","0","5.95","-141","0","-141","22'08/02"
"422",="3032","偉訓","02/17","33.65","+0.5","+1.51","2022","33.65","2.63","2","0","2","5.94","0","5.94","76","0","76","22'08/19"
"423",="6834","天二科技","02/17","26.95","+0.55","+2.08","2022","26.95","2.25","1.6","0","1.6","5.94","0","5.94","71.1","0","71.1","22'07/06"
"424",="2496","卓越","02/17","50.6","+0.1","+0.2","2022","50.6","3.02","3","0","3","5.93","0","5.93","99.3","0","99.3","22'07/19"
"425",="1725","元禎","02/17","20.8","-0.05","-0.24","2022","20.8","1.76","1.23","0","1.23","5.91","0","5.91","69.9","0","69.9","22'08/17"
"426",="1535","中宇","02/17","44","+0.3","+0.69","2022","44","3.26","2.6","0","2.6","5.91","0","5.91","79.8","0","79.8","22'08/17"
"427",="3189","景碩","02/17","110","-1.5","-1.35","2023","110","15.47","6.5","0","6.5","5.91","0","5.91","42","0","42",""
"428",="3373","熱映","02/17","25.4","+0.1","+0.4","2022","25.4","2.6","1.5","0","1.5","5.91","0","5.91","57.7","0","57.7","22'07/28"
"429",="4966","譜瑞-KY","02/17","910","+30","+3.41","2022","910","109.71","53.72","0","53.72","5.9","0","5.9","49","0","49","22'09/20"
"430",="5534","長虹","02/17","74.9","+0.1","+0.13","2022","74.9","4.41","4.41","0","4.41","5.89","0","5.89","100","0","100","22'09/30"
"431",="6514","芮特-KY","02/17","54.4","+0.2","+0.37","2022","54.4","3.1","3.2","0","3.2","5.88","0","5.88","103","0","103","22'07/29"
"432",="5007","三星","02/17","51","+0.2","+0.39","2022","51","3.33","3","0","3","5.88","0","5.88","90.1","0","90.1","22'07/22"
"433",="1565","精華","02/17","255.5","+2.5","+0.99","2022","255.5","18.8","15","0","15","5.87","0","5.87","79.8","0","79.8","22'09/19"
"434",="6188","廣明","02/17","47.75","+0.2","+0.42","2022","47.75","3.57","2.8","0","2.8","5.86","0","5.86","78.4","0","78.4","22'08/19"
"435",="6191","精成科","02/17","29.95","+0.1","+0.34","2022","29.95","5.79","1.75","0","1.75","5.85","0","5.85","30.2","0","30.2","22'09/02"
"436",="4126","太醫","02/17","77","+0.6","+0.79","2022","77","5.32","4.5","0","4.5","5.84","0","5.84","84.6","0","84.6","22'07/29"
"437",="4305","世坤","02/17","30.85","+0.45","+1.48","2022","30.85","2.03","1.8","0","1.8","5.83","0","5.83","88.7","0","88.7","22'08/24"
"438",="6276","安鈦克","02/17","17.15","+0.3","+1.78","2022","17.15","1.09","1","0","1","5.83","0","5.83","91.7","0","91.7","22'04/28"
"439",="5289","宜鼎","02/17","198","+2.5","+1.28","2022","198","18.94","11.52","0.3","11.82","5.82","0.15","5.97","60.8","1.56","62.4","22'09/02"
"440",="2881","富邦金","02/17","60.3","+0.9","+1.52","2022","60.3","12.49","3.5","0.5","4","5.8","0.83","6.63","28","4","32","22'08/25"
"441",="00730","富邦臺灣優質高息","02/17","18.57","+0.06","+0.32","2022","18.57","","1.08","0","1.08","5.8","0","5.8","","","","22'11/21"
"442",="8938","明安","02/17","95","-0.1","-0.11","2022","95","10.01","5.5","0","5.5","5.79","0","5.79","54.9","0","54.9","22'07/20"
"443",="2397","友通","02/17","62.2","+0.6","+0.97","2022","62.2","5.38","3.6","0","3.6","5.79","0","5.79","66.9","0","66.9","22'08/12"
"444",="2820","華票","02/17","15.55","-0.1","-0.64","2022","15.55","1.38","0.9","0","0.9","5.79","0","5.79","65.2","0","65.2","22'07/28"
"445",="6174","安碁","02/17","27.7","0","0","2022","27.7","1.79","1.6","0","1.6","5.78","0","5.78","89.4","0","89.4","22'06/29"
"446",="3551","世禾","02/17","60.6","+2","+3.41","2022","60.6","7.16","3.5","0","3.5","5.78","0","5.78","48.9","0","48.9","22'08/19"
"447",="9938","百和","02/17","60.7","+0.3","+0.5","2022","60.7","6.91","3.5","0","3.5","5.77","0","5.77","50.7","0","50.7","22'08/30"
"448",="5533","皇鼎","02/17","17.35","-0.05","-0.29","2022","17.35","3.72","1","0","1","5.76","0","5.76","26.9","0","26.9","22'07/01"
"449",="6456","GIS-KY","02/17","86.8","-0.1","-0.12","2022","86.8","12.97","5","0","5","5.76","0","5.76","38.6","0","38.6","22'06/29"
"450",="1907","永豐餘","02/17","26.05","+0.1","+0.39","2022","26.05","3.13","1.5","0","1.5","5.76","0","5.76","47.9","0","47.9","22'08/18"
"451",="3209","全科","02/17","41.8","-1","-2.34","2022","41.8","4.05","2.4","0.8","3.2","5.74","1.91","7.66","59.3","19.8","79","22'08/12"
"452",="6770","力積電","02/17","33.3","-0.2","-0.6","2022","33.3","7.05","1.91","0","1.91","5.74","0","5.74","27.1","0","27.1","22'09/21"
"453",="9946","三發地產","02/17","11.85","-0.05","-0.42","2022","11.85","0.68","0.68","0","0.68","5.74","0","5.74","100","0","100","22'10/14"
"454",="9907","統一實","02/17","17.45","+0.1","+0.58","2022","17.45","1.17","1","0","1","5.73","0","5.73","85.5","0","85.5","22'07/27"
"455",="8032","光菱","02/17","31.45","+0.1","+0.32","2022","31.45","2.91","1.8","0","1.8","5.72","0","5.72","61.9","0","61.9","22'09/16"
"456",="3323","加百裕","02/17","35.05","0","0","2022","35.05","3.16","2","0","2","5.71","0","5.71","63.3","0","63.3","22'08/18"
"457",="3060","銘異","02/17","17.55","+0.05","+0.29","2022","17.55","1.36","1","0","1","5.7","0","5.7","73.5","0","73.5","22'07/29"
"458",="8103","瀚荃","02/17","35.1","+0.9","+2.63","2022","35.1","4.29","2","0","2","5.7","0","5.7","46.6","0","46.6","22'08/29"
"459",="6735","美達科技","02/17","56.3","+0.3","+0.54","2022","56.3","4.4","3.2","0","3.2","5.68","0","5.68","72.7","0","72.7","22'07/15"
"460",="4908","前鼎","02/17","31.75","+0.3","+0.95","2022","31.75","1.86","1.8","0","1.8","5.67","0","5.67","96.8","0","96.8","22'09/16"
"461",="3019","亞光","02/17","65.3","+0.4","+0.62","2022","65.3","5.34","3.7","0","3.7","5.67","0","5.67","69.3","0","69.3","22'07/29"
"462",="2493","揚博","02/17","48.55","-0.1","-0.21","2022","48.55","3","2.75","0","2.75","5.66","0","5.66","91.7","0","91.7","22'08/05"
"463",="9924","福興","02/17","42.4","+0.05","+0.12","2022","42.4","3.54","2.4","0","2.4","5.66","0","5.66","67.8","0","67.8","22'07/15"
"464",="6206","飛捷","02/17","70.7","+0.2","+0.28","2022","70.7","4.77","4","0","4","5.66","0","5.66","83.9","0","83.9","22'08/18"
"465",="5013","強新","02/17","35.4","-0.05","-0.14","2022","35.4","4.41","2","0","2","5.65","0","5.65","45.4","0","45.4","22'09/28"
"466",="2032","新鋼","02/17","20.9","0","0","2022","20.9","1.28","1.18","0","1.18","5.65","0","5.65","92.2","0","92.2","22'07/22"
"467","00710B","FH彭博非投等債","02/17","17.72","-0.08","-0.45","2022","17.72","","1","0","1","5.64","0","5.64","","","","23'01/31"
"468",="4767","誠泰科技","02/17","26.6","+0.05","+0.19","2022","26.6","2.84","1.5","0","1.5","5.64","0","5.64","52.8","0","52.8","22'08/19"
"469",="2211","長榮鋼","02/17","53.3","+0.1","+0.19","2022","53.3","3.11","3","0","3","5.63","0","5.63","96.5","0","96.5","22'09/16"
"470",="6207","雷科","02/17","26.65","+0.35","+1.33","2022","26.65","3.07","1.5","0","1.5","5.63","0","5.63","48.9","0","48.9","22'08/30"
"471",="2464","盟立","02/17","39.1","+0.05","+0.13","2022","39.1","2.7","2.2","0","2.2","5.63","0","5.63","81.5","0","81.5","22'07/29"
"472",="9911","櫻花","02/17","64","-0.1","-0.16","2022","64","4.62","3.6","0","3.6","5.62","0","5.62","77.9","0","77.9","22'07/15"
"473",="2426","鼎元","02/17","17.8","+0.25","+1.42","2022","17.8","2.09","1","0","1","5.62","0","5.62","47.7","0","47.7","22'09/07"
"474",="8916","光隆","02/17","53.4","+0.7","+1.33","2022","53.4","3.58","3","0","3","5.61","0","5.61","83.7","0","83.7","22'08/19"
"475",="3703","欣陸","02/17","29.95","-0.15","-0.5","2022","29.95","2.22","1.68","0","1.68","5.61","0","5.61","75.7","0","75.7","22'07/29"
"476",="1570","力肯","02/17","17.85","-0.1","-0.56","2022","17.85","2.61","1","0","1","5.6","0","5.6","38.3","0","38.3","22'07/28"
"477",="6691","洋基工程","02/17","250","+8","+3.31","2022","250","15.83","14","0","14","5.6","0","5.6","88.4","0","88.4","22'08/11"
"478",="2471","資通","02/17","40.1","+0.65","+1.65","2022","40.1","2.42","2.24","0","2.24","5.6","0","5.6","92.7","0","92.7","22'08/12"
"479",="2945","三商家購","02/17","46.35","+0.35","+0.76","2022","46.35","3.21","2.59","0","2.59","5.6","0","5.6","80.8","0","80.8","22'08/17"
"480",="4416","三圓","02/17","88.7","+0.7","+0.8","2022","88.7","17.34","4.96","0","4.96","5.6","0","5.6","28.6","0","28.6","22'08/30"
"481",="1527","鑽全","02/17","42.9","+0.3","+0.7","2022","42.9","3.37","2.4","0","2.4","5.59","0","5.59","71.2","0","71.2","22'09/16"
"482",="3038","全台","02/17","21.45","+0.1","+0.47","2022","21.45","1.6","1.2","0","1.2","5.59","0","5.59","75","0","75","22'07/29"
"483",="5201","凱衛","02/17","26.85","+0.25","+0.94","2022","26.85","1.56","1.5","0","1.5","5.59","0","5.59","96.2","0","96.2","22'04/28"
"484",="6411","晶焱","02/17","128.5","+8","+6.64","2022","128.5","10.32","7.16","0","7.16","5.57","0","5.57","69.4","0","69.4","22'09/16"
"485",="1617","榮星","02/17","14.85","0","0","2022","14.85","1.45","0.82","0","0.82","5.54","0","5.54","56.8","0","56.8","22'08/26"
