符合條件商品
資料日期：2022年  7月 15日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/15),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:25 符合檔數(27)
1	,1101.TW,台泥,34.05,-1.16,23484,40.5,-5.26,20,自連買
2	,1102.TW,亞泥,41.55,0.24,6062,43,4.63,20,自連買
3	,1312.TW,國喬,18.95,1.07,4063,18.8,0.8,20,自連買
4	,2301.TW,光寶科,64,-0.47,4678,57.5,13.8,20,自連買
5	,2382.TW,廣達,71.2,-0.97,4354,79.7,-3.1,20,自連買
6	,2441.TW,超豐,48.2,-2.33,4006,61.5,-15.13,20,自連買
7	,2449.TW,京元電子,36.4,-1.75,4505,38,3.44,20,自連買
8	,5522.TW,遠雄,58.5,0.34,1205,60.2,0.83,20,自連買
9	,2385.TW,群光,87.2,0.11,1118,74.6,16.89,19,自連買
10	,3036.TW,文曄,62.7,-0.95,1327,64.1,-2.18,19,自連買
11	,3231.TW,緯創,29.9,-0.83,12268,24.45,22.29,12,自連買
12	,2002.TW,中鋼,30.7,0.16,37216,28.95,17.71,11,自連買
13	,2915.TW,潤泰全,66.7,0.15,4192,78.3,-7.66,11,自連買
14	,8358.TW,金居,51.3,-0.58,1372,46.25,22,11,自連買
15	,6217.TW,中探針,43.75,0.69,482,59.9,-25.01,10,自連買
16	,2014.TW,中鴻,27.6,1.1,53751,26.85,13.91,9,自連買
17	,2376.TW,技嘉,106.5,1.43,5227,87.4,40.06,9,自連買
18	,2357.TW,華碩,271,-1.63,1392,310,0.67,7,自連買
19	,3163.TW,波若威,50.5,-0.2,828,51.5,-1.94,7,自連買
20	,3675.TW,德微,168,2.75,1849,201,-14.46,7,自連買
21	,4770.TW,上品,300.5,-4.6,1157,256.5,17.15,7,自連買
22	,6143.TW,振曜,66.9,0.45,825,49.2,42.7,7,自連買
23	,5483.TW,中美晶,143.5,-1.37,3418,141,5.04,6,自連買
24	,3028.TW,增你強,28.6,1.06,236,28.15,1.6,5,自連買
25	,3504.TW,揚明光,77.8,1.17,665,96.2,-19.13,5,自連買
26	,4155.TW,訊映,28.55,1.78,4554,22.4,27.46,5,自連買
27	,8996.TW,高力,183.5,7.31,24980,57.9,216.93,5,自連買
