符合條件商品
資料日期：2022年  6月 30日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/30),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:30 符合檔數(48)
1	,1303.TW,南亞,70.3,-1.54,4616,83,-6.62,20,自連買
2	,2301.TW,光寶科,64,-0.47,4678,57.9,13.01,20,自連買
3	,2317.TW,鴻海,101,0,15490,109,-2.56,20,自連買
4	,2356.TW,英業達,26,0.19,6530,25.15,9.8,20,自連買
5	,2382.TW,廣達,71.2,-0.97,4354,79.8,-3.22,20,自連買
6	,2441.TW,超豐,48.2,-2.33,4006,62.4,-16.35,20,自連買
7	,2882.TW,國泰金,41.15,1.86,33982,50.9,-13.04,20,自連買
8	,3044.TW,健鼎,96,1.59,1391,111.5,-7.88,20,自連買
9	,5522.TW,遠雄,58.5,0.34,1205,62.6,-3.03,20,自連買
10	,2324.TW,仁寶,22.95,0.44,9576,22.75,0.88,19,自連買
11	,2458.TW,義隆,86.1,-1.71,718,139.5,-30.25,17,自連買
12	,2376.TW,技嘉,106.5,1.43,5227,88.7,38.01,16,自連買
13	,1101.TW,台泥,34.05,-1.16,23484,39.5,-2.85,15,自連買
14	,2449.TW,京元電子,36.4,-1.75,4505,40,-1.73,15,自連買
15	,9938.TW,百和,59,4.8,4688,68.8,-8.85,15,自連買
16	,1102.TW,亞泥,41.55,0.24,6062,43.8,2.72,14,自連買
17	,1312.TW,國喬,18.95,1.07,4063,22.7,-7.56,13,自連買
18	,2347.TW,聯強,61,-0.81,2957,53.2,14.66,11,自連買
19	,2897.TW,王道銀行,8.32,-0.36,812,8.7,-0.72,11,自連買
20	,1216.TW,統一,65.9,0,2803,67,2.39,10,自連買
21	,2809.TW,京城銀,33.9,-3.42,3989,35.4,-4.24,10,自連買
22	,2880.TW,華南金,22.5,-1.1,4175,22.6,6.33,10,自連買
23	,2892.TW,第一金,26.3,-0.38,6392,26.2,6.35,10,自連買
24	,5880.TW,合庫金,25.95,-0.76,4866,26.85,3.18,10,自連買
25	,2801.TW,彰銀,17.25,-0.29,2566,17.35,3.23,9,自連買
26	,1301.TW,台塑,86.8,-0.46,6046,108.5,-13.39,8,自連買
27	,1503.TW,士電,59.1,-1.01,78,61.8,-1.58,8,自連買
28	,1760.TW,寶齡富錦,190,8.57,30709,120,58.33,8,自連買
29	,2385.TW,群光,87.2,0.11,1118,74.1,17.68,8,自連買
30	,2884.TW,玉山金,24.1,-1.03,10272,29,-9.23,8,自連買
31	,2887.TW,台新金,15.2,0,6593,16.3,1.4,8,自連買
32	,3003.TW,健和興,70.4,0.28,187,73.3,-3.96,8,自連買
33	,3036.TW,文曄,62.7,-0.95,1327,67.1,-6.56,8,自連買
34	,6477.TW,安集,45.15,0.22,708,54.2,-16.7,8,自連買
35	,9925.TW,新保,39.1,-0.13,165,40,2.81,8,自連買
36	,2634.TW,漢翔,34.55,3.13,14471,32.35,7.9,7,自連買
37	,1310.TW,台苯,13.55,1.12,233,14.35,-4.58,6,自連買
38	,1338.TW,廣華-KY,43.6,-0.23,51,58.4,-21.95,6,自連買
39	,1533.TW,車王電,49.75,-1.09,173,58,-13.81,6,自連買
40	,2832.TW,台產,20.45,-0.24,88,19.4,5.41,6,自連買
41	,2836.TW,高雄銀,12.5,-0.4,467,13.6,-2.57,6,自連買
42	,2849.TW,安泰銀,14.6,0,89,15.6,-1.68,6,自連買
43	,3346.TW,麗清,38,1.88,1028,29.5,30.9,6,自連買
44	,4746.TW,台耀,73.1,-2.79,13002,50.5,51,6,自連買
45	,4766.TW,南寶,134,0.37,27,132.5,5.82,6,自連買
46	,8104.TW,錸寶,35.2,-0.42,113,39.5,-6.43,6,自連買
47	,8155.TW,博智,108,-1.37,385,121.5,-6.63,6,自連買
48	,2472.TW,立隆電,54.4,-1.45,170,54,6.65,5,自連買
