符合條件商品
資料日期：2022年 12月 22日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/22),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 12:53 符合檔數(5)
1	,1102.TW,亞泥,41.55,0.24,6062,41.45,0.24,8,自連買
2	,8916.TW,光隆,52.9,-0.94,490,53.4,-0.94,8,自連買
3	,3260.TW,威剛,57.6,-0.17,970,57.7,-0.17,7,自連買
4	,6488.TW,環球晶,435.5,-2.57,2065,447,-2.57,6,自連買
5	,3231.TW,緯創,29.9,-0.83,12268,30.15,-0.83,5,自連買
