符合條件商品
資料日期：2022年  5月 23日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/23),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:02 符合檔數(31)
1	,1102.TW,亞泥,41.55,0.24,6062,44.4,1.34,20,自連買
2	,2382.TW,廣達,71.2,-0.97,4354,75.5,2.28,20,自連買
3	,2441.TW,超豐,48.2,-2.33,4006,71.3,-26.79,20,自連買
4	,3044.TW,健鼎,96,1.59,1391,117,-12.21,20,自連買
5	,3702.TW,大聯大,47.8,-0.52,2583,55.8,-8.25,20,自連買
6	,4938.TW,和碩,64.2,0.31,3317,65.3,6.27,20,自連買
7	,6176.TW,瑞儀,106,0.47,1064,104,11.02,15,自連買
8	,2347.TW,聯強,61,-0.81,2957,73.6,-10.75,13,自連買
9	,1312.TW,國喬,18.95,1.07,4063,24.15,-13.11,10,自連買
10	,2377.TW,微星,119.5,1.7,2513,126,3.36,10,自連買
11	,3231.TW,緯創,29.9,-0.83,12268,27.6,18.23,10,自連買
12	,2886.TW,兆豐金,30.55,-0.97,8425,37.2,-12.54,9,自連買
13	,1319.TW,東陽,41.05,0.37,2564,38.8,7.86,8,自連買
14	,1762.TW,中化生,63.5,1.11,2260,60.1,8.12,8,自連買
15	,2385.TW,群光,87.2,0.11,1118,83.1,13.07,8,自連買
16	,3036.TW,文曄,62.7,-0.95,1327,72.4,-7.39,8,自連買
17	,6239.TW,力成,81.3,0.62,1926,96.4,-8.81,8,自連買
18	,1210.TW,大成,45.45,1.91,1876,47.55,0.35,7,自連買
19	,1434.TW,福懋,26.3,-0.19,479,26.2,4.32,7,自連買
20	,2355.TW,敬鵬,28.95,-0.34,444,30.85,-4.52,7,自連買
21	,2357.TW,華碩,271,-1.63,1392,323.5,-3.53,7,自連買
22	,2404.TW,漢唐,182,-2.41,755,180,9.6,7,自連買
23	,2485.TW,兆赫,17.25,0.29,454,16.15,6.81,7,自連買
24	,2801.TW,彰銀,17.25,-0.29,2566,18.1,-1.03,7,自連買
25	,2912.TW,統一超,268,-1.47,996,262,5.63,7,自連買
26	,3661.TW,世芯-KY,803,-1.35,2950,943,-13.77,7,自連買
27	,6719.TW,力智,256,-0.97,769,511,-48.62,7,自連買
28	,2476.TW,鉅祥,46.4,-0.96,356,49.2,-1.9,6,自連買
29	,6456.TW,GIS-KY,93.3,0.76,943,85.3,15.63,6,自連買
30	,9921.TW,巨大,209,-1.18,293,236.5,-8.16,6,自連買
31	,3062.TW,建漢,23.55,0.21,1460,22.55,4.62,5,自連買
