符合條件商品
資料日期：2021年 11月 17日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/17),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 15:10 符合檔數(119)
1	,3228.TW,金麗科,187,-1.32,123,531,-64.78,11,自連買
2	,1229.TW,聯華,49.25,0.2,537,57.8,-8.01,10,自連買
3	,1326.TW,台化,69.4,-0.72,1689,81,-8.96,10,自連買
4	,1712.TW,興農,36.35,-1.49,904,26.85,42.83,10,自連買
5	,2880.TW,華南金,22.5,-1.1,4175,21.1,13.92,10,自連買
6	,2891.TW,中信金,21.9,-1.13,23817,24.45,-5.4,10,自連買
7	,2355.TW,敬鵬,28.95,-0.34,444,33,-10.73,9,自連買
8	,2495.TW,普安,21.6,-2.92,2069,15.55,42.67,9,自連買
9	,2511.TW,太子,10.6,-0.47,445,13.3,-16.8,9,自連買
10	,2850.TW,新產,48.8,0.21,121,49,5.95,9,自連買
11	,1103.TW,嘉泥,17.5,-0.57,92,21.3,-14.76,8,自連買
12	,1217.TW,愛之味,10.9,0.46,1908,10.5,6.76,8,自連買
13	,1321.TW,大洋,33.15,-1.04,99,34,-0.66,8,自連買
14	,1464.TW,得力,14.05,-0.71,81,16.15,-11.3,8,自連買
15	,1528.TW,恩德,10.1,0,151,11.5,-11.33,8,自連買
16	,1532.TW,勤美,28.45,-0.52,120,32.2,-5.07,8,自連買
17	,1604.TW,聲寶,25.55,-0.2,118,29.7,-5.19,8,自連買
18	,1789.TW,神隆,25.9,-0.77,2066,24.45,7.96,8,自連買
19	,2006.TW,東和鋼鐵,53.2,0.95,1881,42.55,-1.59,8,自連買
20	,2106.TW,建大,30.15,0,347,30.25,2.66,8,自連買
21	,2352.TW,佳世達,27.5,1.66,4573,31.7,-5.53,8,自連買
22	,2387.TW,精元,39.25,-1.75,500,44.35,-4.52,8,自連買
23	,2413.TW,環科,25.85,-1.71,872,19,36.05,8,自連買
24	,2450.TW,神腦,30.85,-0.16,33,33.45,-1.81,8,自連買
25	,2501.TW,國建,15.2,0,696,19.7,-19.96,8,自連買
26	,2539.TW,櫻花建,31.95,0,247,31.3,16.95,8,自連買
27	,2836.TW,高雄銀,12.5,-0.4,467,11.9,11.31,8,自連買
28	,2884.TW,玉山金,24.1,-1.03,10272,27.95,-5.82,8,自連買
29	,2897.TW,王道銀行,8.32,-0.36,812,8.12,6.39,8,自連買
30	,2903.TW,遠百,21.6,0.47,1990,22.25,1.74,8,自連買
31	,3257.TW,虹冠電,43.65,0.81,25,71.7,-34.59,8,自連買
32	,5222.TW,全訊,134.5,-2.18,132,229.5,-40.1,8,自連買
33	,5876.TW,上海商銀,44.25,-0.45,2405,45.6,0.59,8,自連買
34	,6120.TW,達運,9.05,2.38,1626,11,-17.73,8,自連買
35	,6505.TW,台塑化,80.1,-1.11,1418,101.5,-17.78,8,自連買
36	,8926.TW,台汽電,32.2,-0.46,354,37.75,-10.53,8,自連買
37	,9927.TW,泰銘,37.6,-0.4,61,34.05,5.17,8,自連買
38	,9933.TW,中鼎,41.85,0.6,916,37.15,18.62,8,自連買
39	,9934.TW,成霖,13.25,-0.75,142,15,-11.67,8,自連買
40	,1104.TW,環泥,22.25,-0.22,144,21.3,9.34,7,自連買
41	,1210.TW,大成,45.45,1.91,1876,52.8,-7.07,7,自連買
42	,1215.TW,卜蜂,78.3,0.77,1049,80.7,10.86,7,自連買
43	,1227.TW,佳格,39.4,-0.51,249,52,-20.8,7,自連買
44	,1522.TW,堤維西,26.15,-0.76,963,19.65,35.49,7,自連買
45	,1524.TW,耿鼎,22.9,-0.87,1220,10.1,132.96,7,自連買
46	,1723.TW,中碳,105.5,-0.47,103,115,-4.98,7,自連買
47	,1737.TW,臺鹽,32.15,0,25,33.45,0.5,7,自連買
48	,1808.TW,潤隆,68,1.49,885,60,34.07,7,自連買
49	,2049.TW,上銀,180,-0.83,411,292,-37.12,7,自連買
50	,2359.TW,所羅門,26.25,-1.87,1464,17.65,54.41,7,自連買
51	,2365.TW,昆盈,10.1,-0.49,93,10.9,-5.61,7,自連買
52	,2397.TW,友通,58.5,-0.51,11,57.5,8.29,7,自連買
53	,2412.TW,中華電,112.5,-0.44,6521,114.5,1.85,7,自連買
54	,2428.TW,興勤,119,-0.42,110,169,-26.34,7,自連買
55	,2514.TW,龍邦,16.85,-0.3,151,17.9,-5.87,7,自連買
56	,2548.TW,華固,88,-0.34,174,93.8,1.99,7,自連買
57	,2633.TW,台灣高鐵,28.75,-0.52,2418,29.2,1.2,7,自連買
58	,2845.TW,遠東銀,11.1,-0.89,1864,10.75,8.72,7,自連買
59	,2851.TW,中再保,18.45,1.1,929,29.25,-32.74,7,自連買
60	,2892.TW,第一金,26.3,-0.38,6392,23.85,16.84,7,自連買
61	,2908.TW,特力,19.75,-0.25,35,23.6,-11.28,7,自連買
62	,2911.TW,麗嬰房,7.38,4.09,866,8.17,-9.67,7,自連買
63	,2912.TW,統一超,268,-1.47,996,292,-5.22,7,自連買
64	,3015.TW,全漢,38.3,0.39,117,43.1,-3.16,7,自連買
65	,3090.TW,日電貿,53,-0.38,169,52.6,9.8,7,自連買
66	,4930.TW,燦星網,26.6,-1.12,39,26.15,-18.75,7,自連買
67	,4942.TW,嘉彰,35.75,0.14,78,46.75,-17.42,7,自連買
68	,5607.TW,遠雄港,50.7,-0.39,436,54.7,-4.23,7,自連買
69	,5880.TW,合庫金,25.95,-0.76,4866,23.65,17.1,7,自連買
70	,6136.TW,富爾特,18.2,-0.55,67,17.75,10.1,7,自連買
71	,8028.TW,昇陽半導體,57.5,-2.87,2439,52.7,17.04,7,自連買
72	,9935.TW,慶豐富,17.35,0.58,118,20.2,-11.66,7,自連買
73	,1232.TW,大統益,141.5,-0.35,131,168.5,-12.83,6,自連買
74	,1307.TW,三芳,20.7,-0.48,59,21.05,0.88,6,自連買
75	,2374.TW,佳能,20.7,0,250,19.85,8.6,6,自連買
76	,2402.TW,毅嘉,17.9,-0.83,1219,17,8.95,6,自連買
77	,2454.TW,聯發科,660,-0.15,2431,1030,-29.55,6,自連買
78	,2801.TW,彰銀,17.25,-0.29,2566,17,5.38,6,自連買
79	,2820.TW,華票,14.55,0,290,17.6,-12.61,6,自連買
80	,4164.TW,承業醫,44.2,0,183,36.85,26.83,6,自連買
81	,5871.TW,中租-KY,216.5,0.46,2711,251,-6.95,6,自連買
82	,6126.TW,信音,20.5,1.99,259,29.5,-25.7,6,自連買
83	,6170.TW,統振,35.15,-0.42,38,48.1,-22.04,6,自連買
84	,6237.TW,驊訊,44.8,0.22,249,123.5,-62.94,6,自連買
85	,6412.TW,群電,74.5,2.48,374,79,0.78,6,自連買
86	,8464.TW,億豐,278.5,-1.42,255,382,-24.14,6,自連買
87	,9930.TW,中聯資源,46.3,-0.22,44,44.95,8.71,6,自連買
88	,1234.TW,黑松,32.7,-0.46,301,35.4,-2.85,5,自連買
89	,1315.TW,達新,70,-0.57,11,64.1,-12.74,5,自連買
90	,1473.TW,台南,20.55,-0.24,40,17.55,17.7,5,自連買
91	,1614.TW,三洋電,35.3,-0.84,11,35.85,1.85,5,自連買
92	,1727.TW,中華化,25.45,-1.36,151,52.9,-51.31,5,自連買
93	,1760.TW,寶齡富錦,190,8.57,30709,68.8,179.99,5,自連買
94	,2015.TW,豐興,65.9,1.85,274,78.8,-11.77,5,自連買
95	,2029.TW,盛餘,25.2,0,787,33.05,-15.21,5,自連買
96	,2358.TW,廷鑫,14.7,-2,2597,22.85,-34.52,5,自連買
97	,2509.TW,全坤建,14.35,0,15,18.9,-24.07,5,自連買
98	,2611.TW,志信,14.1,-0.35,1872,20.15,-19.2,5,自連買
99	,2616.TW,山隆,32.1,-0.16,225,36.7,-6.17,5,自連買
100	,2701.TW,萬企,12,0,40,12.45,-2.28,5,自連買
101	,2852.TW,第一保,15.8,0.32,77,14.4,18.8,5,自連買
102	,2885.TW,元大金,21.8,-0.91,10786,25.15,-4.6,5,自連買
103	,3021.TW,鴻名,20.3,-0.73,12,23.4,-9.42,5,自連買
104	,3504.TW,揚明光,77.8,1.17,665,146,-46.71,5,自連買
105	,3705.TW,永信,45.4,-0.77,5788,43.65,8.35,5,自連買
106	,3706.TW,神達,29.7,-0.17,1384,31.75,-0.17,5,自連買
107	,4142.TW,國光生,36.45,0.83,953,43.35,-15.92,5,自連買
108	,4155.TW,訊映,28.55,1.78,4554,23.2,28.6,5,自連買
109	,4526.TW,東台,14.4,0,53,16.95,-13.82,5,自連買
110	,4540.TW,全球傳動,36.4,-0.41,42,48.75,-23.19,5,自連買
111	,5243.TW,乙盛-KY,59.3,0.51,535,73.9,-18.09,5,自連買
112	,6201.TW,亞弘電,39.1,-0.51,1,42.95,-2.01,5,自連買
113	,6533.TW,晶心科,494.5,-1.69,4905,583,-14.3,5,自連買
114	,6781.TW,AES-KY,680,1.34,965,1500,-54,5,自連買
115	,8261.TW,富鼎,106,-0.47,888,116,-3.72,5,自連買
116	,8404.TW,百和興業-KY,26.45,0.95,33,33.7,-14.73,5,自連買
117	,9802.TW,鈺齊-KY,162,0.31,3063,102.5,62.23,5,自連買
118	,9921.TW,巨大,209,-1.18,293,311.5,-30.28,5,自連買
119	,9925.TW,新保,39.1,-0.13,165,39,5.45,5,自連買
