符合條件商品
資料日期：2022年  3月 31日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/31),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:41 符合檔數(24)
1	,2377.TW,微星,119.5,1.7,2513,130,0.18,12,自連買
2	,8112.TW,至上,36.05,0.7,471,52,-22.69,10,自連買
3	,2301.TW,光寶科,64,-0.47,4678,68.1,-3.9,9,自連買
4	,3587.TW,閎康,165,3.13,1620,144.5,18.28,9,自連買
5	,2382.TW,廣達,71.2,-0.97,4354,88.3,-12.54,8,自連買
6	,2449.TW,京元電子,36.4,-1.75,4505,42.85,-8.27,8,自連買
7	,3529.TW,力旺,1350,1.12,770,1850,-26.14,8,自連買
8	,3645.TW,達邁,32.55,-1.21,101,60.6,-44.66,8,自連買
9	,3711.TW,日月光投控,93.8,-3.6,11870,103.5,-1.82,8,自連買
10	,2032.TW,新鋼,21.1,-0.71,2288,33.15,-32.76,7,自連買
11	,2605.TW,新興,20.65,-3.5,6563,27.9,-22.98,7,自連買
12	,1710.TW,東聯,18.5,1.09,1345,22.8,-15.72,6,自連買
13	,3532.TW,台勝科,142,-2.07,1152,289.5,-50.23,6,自連買
14	,1102.TW,亞泥,41.55,0.24,6062,48.6,-7.42,5,自連買
15	,2345.TW,智邦,237.5,-6.5,4085,222.5,9.34,5,自連買
16	,2353.TW,宏碁,23.15,0.22,5082,29.95,-15.05,5,自連買
17	,2376.TW,技嘉,106.5,1.43,5227,130,-5.84,5,自連買
18	,2441.TW,超豐,48.2,-2.33,4006,74.2,-29.66,5,自連買
19	,3231.TW,緯創,29.9,-0.83,12268,29.75,9.68,5,自連買
20	,5522.TW,遠雄,58.5,0.34,1205,68.4,-4.77,5,自連買
21	,6138.TW,茂達,117.5,-0.42,755,256.5,-50.95,5,自連買
22	,6668.TW,中揚光,38.55,-0.13,155,47.25,-18.41,5,自連買
23	,8103.TW,瀚荃,31.9,0,42,45.65,-26.07,5,自連買
24	,8104.TW,錸寶,35.2,-0.42,113,63.5,-41.79,5,自連買
