符合條件商品
資料日期：2022年 10月 31日
策略,	007自營商5連買
33	,1503.TW,士電,59.1,-1.01,78,54.7,8.04,7,自連買
34	,2204.TW,中華,50.1,0.91,1497,41.75,20,7,自連買
35	,2395.TW,研華,333,-1.48,273,293,13.65,7,自連買
36	,2412.TW,中華電,112.5,-0.44,6521,111,1.35,7,自連買
37	,2633.TW,台灣高鐵,28.75,-0.52,2418,28.1,2.31,7,自連買
38	,2801.TW,彰銀,17.25,-0.29,2566,16.6,3.92,7,自連買
39	,2880.TW,華南金,22.5,-1.1,4175,21.05,6.89,7,自連買
40	,2883.TW,開發金,12.7,-0.78,8936,11.75,8.09,7,自連買
41	,2891.TW,中信金,21.9,-1.13,23817,20.4,7.35,7,自連買
42	,2912.TW,統一超,268,-1.47,996,268,0,7,自連買
43	,4770.TW,上品,300.5,-4.6,1157,260,15.58,7,自連買
44	,4904.TW,遠傳,65.7,-0.3,2525,70.7,-7.07,7,自連買
45	,6505.TW,台塑化,80.1,-1.11,1418,83,-3.49,7,自連買
46	,8039.TW,台虹,41,-0.61,92,40.2,1.99,7,自連買
47	,9914.TW,美利達,171,-2.29,298,176,-2.84,7,自連買
48	,9938.TW,百和,59,4.8,4688,48.8,20.9,7,自連買
49	,1217.TW,愛之味,10.9,0.46,1908,9.26,17.71,6,自連買
50	,1227.TW,佳格,39.4,-0.51,249,38.65,1.94,6,自連買
51	,1229.TW,聯華,49.25,0.2,537,46.55,5.8,6,自連買
52	,1310.TW,台苯,13.55,1.12,233,12.35,9.72,6,自連買
53	,1439.TW,雋揚,21,-1.41,23,21.35,-1.64,6,自連買
54	,1515.TW,力山,30.9,0.49,381,28.25,9.38,6,自連買
55	,1702.TW,南僑,44.8,-0.88,73,43.3,3.46,6,自連買
56	,1786.TW,科妍,55.5,-0.36,160,47.6,16.6,6,自連買
57	,1808.TW,潤隆,68,1.49,885,63.3,7.42,6,自連買
58	,1907.TW,永豐餘,24.45,-1.21,810,25.55,-4.31,6,自連買
59	,1909.TW,榮成,15.55,-0.32,1849,14.85,4.71,6,自連買
60	,2010.TW,春源,16.25,0.62,682,14.85,9.43,6,自連買
61	,2015.TW,豐興,65.9,1.85,274,56.3,17.05,6,自連買
62	,2023.TW,燁輝,16.8,-0.59,4854,14.3,17.48,6,自連買
63	,2030.TW,彰源,23.95,1.27,3219,22.25,7.64,6,自連買
64	,2069.TW,運錩,21.35,-0.7,1052,19.25,10.91,6,自連買
65	,2101.TW,南港,33.7,-0.3,358,34.15,-1.32,6,自連買
66	,2104.TW,國際中橡,19.6,0.77,1331,18.9,3.7,6,自連買
67	,2105.TW,正新,33.75,-0.74,1203,32.3,4.49,6,自連買
68	,2106.TW,建大,30.15,0,347,30.55,-1.31,6,自連買
69	,2108.TW,南帝,38.2,-0.26,608,33.9,12.68,6,自連買
70	,2227.TW,裕日車,191,-2.05,32,179,6.7,6,自連買
71	,2348.TW,海悅,65.5,0,150,57.8,13.32,6,自連買
72	,2351.TW,順德,99.5,1.22,927,89.3,11.42,6,自連買
73	,2352.TW,佳世達,27.5,1.66,4573,24.55,12.02,6,自連買
74	,2353.TW,宏碁,23.15,0.22,5082,22.1,4.75,6,自連買
75	,2355.TW,敬鵬,28.95,-0.34,444,27.5,5.27,6,自連買
76	,2360.TW,致茂,179,0.56,783,176.5,1.42,6,自連買
77	,2371.TW,大同,33.7,0,4072,31.3,7.67,6,自連買
78	,2459.TW,敦吉,51.4,-0.58,28,50.4,1.98,6,自連買
79	,2483.TW,百容,24.2,-0.41,85,23.3,3.86,6,自連買
80	,2493.TW,揚博,43.15,0,51,40.55,6.41,6,自連買
81	,2501.TW,國建,15.2,0,696,14.5,4.83,6,自連買
82	,2511.TW,太子,10.6,-0.47,445,10.3,2.91,6,自連買
83	,2514.TW,龍邦,16.85,-0.3,151,16.5,2.12,6,自連買
84	,2637.TW,慧洋-KY,64.8,-3.28,13996,52.3,23.9,6,自連買
85	,2809.TW,京城銀,33.9,-3.42,3989,30.7,10.42,6,自連買
86	,2820.TW,華票,14.55,0,290,14.2,2.46,6,自連買
87	,2836.TW,高雄銀,12.5,-0.4,467,12.3,1.63,6,自連買
88	,2838.TW,聯邦銀,16.1,-0.92,465,15.15,6.27,6,自連買
89	,2882.TW,國泰金,41.15,1.86,33982,37.8,8.86,6,自連買
90	,2885.TW,元大金,21.8,-0.91,10786,19.7,10.66,6,自連買
91	,2888.TW,新光金,8.75,-0.57,13386,8,9.38,6,自連買
92	,2897.TW,王道銀行,8.32,-0.36,812,7.94,4.79,6,自連買
93	,2913.TW,農林,21.45,-1.15,909,20.55,4.38,6,自連買
94	,3028.TW,增你強,28.6,1.06,236,25.7,11.28,6,自連買
95	,3376.TW,新日興,80.7,-0.25,113,77.9,3.59,6,自連買
96	,3591.TW,艾笛森,15.7,-0.63,172,13.95,12.54,6,自連買
97	,3675.TW,德微,168,2.75,1849,166.5,0.9,6,自連買
98	,3706.TW,神達,29.7,-0.17,1384,27.1,9.59,6,自連買
99	,4999.TW,鑫禾,36.75,-0.41,56,35.45,3.67,6,自連買
100	,5288.TW,豐祥-KY,156,-1.58,158,165,-5.45,6,自連買
101	,5469.TW,瀚宇博,31.65,-0.94,479,28.75,10.09,6,自連買
102	,6024.TW,群益期,36.9,-0.54,51,35,5.43,6,自連買
103	,6112.TW,邁達特,32.65,-0.46,42,31.2,4.65,6,自連買
104	,6214.TW,精誠,70,-0.28,922,66.2,5.74,6,自連買
105	,6269.TW,台郡,99.2,-0.8,645,91.6,8.3,6,自連買
106	,6274.TW,台燿,52.5,1.16,910,43.85,19.73,6,自連買
107	,6409.TW,旭隼,1550,0,122,1310,18.32,6,自連買
108	,6414.TW,樺漢,198.5,-0.25,272,185,7.3,6,自連買
109	,6592.TW,和潤企業,100,-0.99,209,94.1,6.27,6,自連買
110	,8349.TW,恒耀,58.4,-2.18,212,57.5,1.57,6,自連買
111	,9908.TW,大台北,31.45,0.96,26,30.6,2.78,6,自連買
112	,9925.TW,新保,39.1,-0.13,165,38.65,1.16,6,自連買
113	,9940.TW,信義,27.2,-0.18,182,28.05,-3.03,6,自連買
114	,1474.TW,弘裕,12,-0.41,56,10.9,10.09,5,自連買
115	,1603.TW,華電,26.3,-0.75,181,25.1,4.78,5,自連買
116	,1617.TW,榮星,15,0,23,14.85,1.01,5,自連買
117	,1618.TW,合機,14.25,-1.04,104,14.2,0.35,5,自連買
118	,2002.TW,中鋼,30.7,0.16,37216,26.85,14.34,5,自連買
119	,2059.TW,川湖,395,-0.63,106,419,-5.73,5,自連買
120	,2423.TW,固緯,26.95,-1.28,44,25.5,5.69,5,自連買
121	,3207.TW,耀勝,49.55,-0.9,801,45.5,8.9,5,自連買
