符合條件商品
資料日期：2022年  5月 31日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/31),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:00 符合檔數(82)
1	,2441.TW,超豐,48.2,-2.33,4006,71.8,-27.3,20,自連買
2	,3044.TW,健鼎,96,1.59,1391,116.5,-11.83,20,自連買
3	,4938.TW,和碩,64.2,0.31,3317,69.6,-0.3,20,自連買
4	,6176.TW,瑞儀,106,0.47,1064,104.5,10.5,20,自連買
5	,2347.TW,聯強,61,-0.81,2957,70.3,-6.57,19,自連買
6	,1312.TW,國喬,18.95,1.07,4063,24.5,-14.33,16,自連買
7	,3231.TW,緯創,29.9,-0.83,12268,28.4,14.91,16,自連買
8	,2357.TW,華碩,271,-1.63,1392,341.5,-8.61,13,自連買
9	,2801.TW,彰銀,17.25,-0.29,2566,18.15,-1.32,13,自連買
10	,2356.TW,英業達,26,0.19,6530,25.8,7,10,自連買
11	,2301.TW,光寶科,64,-0.47,4678,63.2,3.54,9,自連買
12	,2324.TW,仁寶,22.95,0.44,9576,23,-0.22,9,自連買
13	,2317.TW,鴻海,101,0,15490,113,-6.01,8,自連買
14	,2354.TW,鴻準,51.4,-1.15,1092,54.6,-2.34,8,自連買
15	,2891.TW,中信金,21.9,-1.13,23817,27.15,-14.79,8,自連買
16	,3645.TW,達邁,32.55,-1.21,101,56.2,-40.33,8,自連買
17	,1215.TW,卜蜂,78.3,0.77,1049,81.8,9.37,7,自連買
18	,1216.TW,統一,65.9,0,2803,67.4,1.79,7,自連買
19	,1476.TW,儒鴻,492.5,1.23,1098,496.5,2.18,7,自連買
20	,1736.TW,喬山,73.9,-1.99,1386,53,40.63,7,自連買
21	,2449.TW,京元電子,36.4,-1.75,4505,45.85,-14.27,7,自連買
22	,2913.TW,農林,21.45,-1.15,909,18.95,13.19,7,自連買
23	,3030.TW,德律,63.7,-0.47,122,66.9,0.16,7,自連買
24	,3266.TW,昇陽,11.9,0.42,36,13.6,-12.5,7,自連買
25	,5522.TW,遠雄,58.5,0.34,1205,65.6,-0.71,7,自連買
26	,1457.TW,宜進,18.7,-0.53,210,19.3,2.69,6,自連買
27	,2633.TW,台灣高鐵,28.75,-0.52,2418,27.7,6.68,6,自連買
28	,1229.TW,聯華,49.25,0.2,537,57.7,-10.37,5,自連買
29	,1301.TW,台塑,86.8,-0.46,6046,105,-10.51,5,自連買
30	,1303.TW,南亞,70.3,-1.54,4616,85.3,-9.13,5,自連買
31	,1309.TW,台達化,22.2,-0.45,1316,29.5,-14.88,5,自連買
32	,1313.TW,聯成,13.8,-1.78,1516,17.15,-19.53,5,自連買
33	,1402.TW,遠東新,31.55,-4.39,10632,30.5,8.57,5,自連買
34	,1710.TW,東聯,18.5,1.09,1345,19.7,-2.43,5,自連買
35	,2020.TW,美亞,23.5,-0.63,75,31.15,-16.49,5,自連買
36	,2207.TW,和泰車,592,-0.67,113,633,-3.35,5,自連買
37	,2227.TW,裕日車,191,-2.05,32,244,-18.25,5,自連買
38	,2312.TW,金寶,13.65,-1.09,2439,13.75,0.81,5,自連買
39	,2345.TW,智邦,237.5,-6.5,4085,232,4.86,5,自連買
40	,2388.TW,威盛,69.3,-0.14,6061,53.1,30.51,5,自連買
41	,2393.TW,億光,37.5,0.94,242,44.85,-8.58,5,自連買
42	,2404.TW,漢唐,182,-2.41,755,180.5,9.3,5,自連買
43	,2433.TW,互盛電,48.1,0,8,51.3,0.65,5,自連買
44	,2454.TW,聯發科,660,-0.15,2431,905,-19.82,5,自連買
45	,2458.TW,義隆,86.1,-1.71,718,149,-34.7,5,自連買
46	,2485.TW,兆赫,17.25,0.29,454,16.9,2.07,5,自連買
47	,2539.TW,櫻花建,31.95,0,247,32.85,11.44,5,自連買
48	,2542.TW,興富發,40.35,-3.93,8630,46.45,4.32,5,自連買
49	,2545.TW,皇翔,40.2,-0.12,93,54.3,-16.13,5,自連買
50	,2597.TW,潤弘,121.5,0,132,111.5,20.51,5,自連買
51	,2605.TW,新興,20.65,-3.5,6563,26.95,-20.24,5,自連買
52	,2836.TW,高雄銀,12.5,-0.4,467,13.45,-1.5,5,自連買
53	,2850.TW,新產,48.8,0.21,121,53.8,-3.52,5,自連買
54	,2912.TW,統一超,268,-1.47,996,275.5,0.46,5,自連買
