符合條件商品
資料日期：2022年  5月 27日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/27),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:01 符合檔數(76)
1	,2382.TW,廣達,71.2,-0.97,4354,77.2,0.03,20,自連買
2	,2441.TW,超豐,48.2,-2.33,4006,70.4,-25.86,20,自連買
3	,3044.TW,健鼎,96,1.59,1391,115,-10.68,20,自連買
4	,4938.TW,和碩,64.2,0.31,3317,67,3.58,20,自連買
5	,6176.TW,瑞儀,106,0.47,1064,103.5,11.56,19,自連買
6	,2347.TW,聯強,61,-0.81,2957,70.6,-6.96,17,自連買
7	,1312.TW,國喬,18.95,1.07,4063,24,-12.55,14,自連買
8	,3231.TW,緯創,29.9,-0.83,12268,27.65,18.04,14,自連買
9	,2886.TW,兆豐金,30.55,-0.97,8425,37.95,-14.26,13,自連買
10	,2385.TW,群光,87.2,0.11,1118,83.5,12.53,12,自連買
11	,3036.TW,文曄,62.7,-0.95,1327,75.2,-10.84,12,自連買
12	,1210.TW,大成,45.45,1.91,1876,48.5,-1.6,11,自連買
13	,1434.TW,福懋,26.3,-0.19,479,26.7,2.37,11,自連買
14	,2357.TW,華碩,271,-1.63,1392,329,-5.14,11,自連買
15	,2801.TW,彰銀,17.25,-0.29,2566,18.15,-1.32,11,自連買
16	,1504.TW,東元,27.25,-0.37,1749,29.6,-3.57,8,自連買
17	,2356.TW,英業達,26,0.19,6530,25.7,7.44,8,自連買
18	,1503.TW,士電,59.1,-1.01,78,61.2,-0.62,7,自連買
19	,2301.TW,光寶科,64,-0.47,4678,61.9,5.72,7,自連買
20	,2324.TW,仁寶,22.95,0.44,9576,22.8,0.66,7,自連買
21	,2834.TW,臺企銀,12.9,-0.39,8238,12.3,9.6,7,自連買
22	,4532.TW,瑞智,16.2,-0.92,186,17.45,-3.05,7,自連買
23	,5534.TW,長虹,73.6,2.22,690,74.6,4.58,7,自連買
24	,9939.TW,宏全,86.9,2.12,1021,74.9,23.19,7,自連買
25	,1582.TW,信錦,58.6,0.17,62,67.4,-5.33,6,自連買
26	,1904.TW,正隆,27.15,-1.09,381,29.55,-1.91,6,自連買
27	,1906.TW,寶隆,16.85,0.3,233,18.5,-6.02,6,自連買
28	,2317.TW,鴻海,101,0,15490,110,-3.44,6,自連買
29	,2329.TW,華泰,17.6,-1.68,1321,20.65,-9.28,6,自連買
30	,2331.TW,精英,21.45,-0.46,679,19.9,7.79,6,自連買
31	,2354.TW,鴻準,51.4,-1.15,1092,54.6,-2.34,6,自連買
32	,2891.TW,中信金,21.9,-1.13,23817,26.6,-13.03,6,自連買
33	,2892.TW,第一金,26.3,-0.38,6392,26.55,4.95,6,自連買
34	,3645.TW,達邁,32.55,-1.21,101,52.2,-35.76,6,自連買
35	,4958.TW,臻鼎-KY,108,-1.37,2633,114.5,-1.23,6,自連買
36	,5876.TW,上海商銀,44.25,-0.45,2405,50.9,-9.9,6,自連買
37	,6271.TW,同欣電,201,-4.29,2372,245,-22.05,6,自連買
38	,9910.TW,豐泰,207.5,-1.19,2962,177.5,19.69,6,自連買
39	,1104.TW,環泥,22.25,-0.22,144,21.4,8.86,5,自連買
40	,1215.TW,卜蜂,78.3,0.77,1049,81.7,9.51,5,自連買
41	,1216.TW,統一,65.9,0,2803,65,5.54,5,自連買
42	,1453.TW,大將,15.1,-0.33,138,29.25,-46.83,5,自連買
43	,1476.TW,儒鴻,492.5,1.23,1098,467,8.64,5,自連買
44	,1528.TW,恩德,10.1,0,151,10.8,-5.61,5,自連買
45	,1558.TW,伸興,120,0,27,137,-6.7,5,自連買
46	,1604.TW,聲寶,25.55,-0.2,118,30.5,-7.7,5,自連買
47	,1702.TW,南僑,44.8,-0.88,73,46.3,1.45,5,自連買
48	,1736.TW,喬山,73.9,-1.99,1386,53.5,39.3,5,自連買
49	,1789.TW,神隆,25.9,-0.77,2066,22.8,15.78,5,自連買
50	,1802.TW,台玻,21.2,0.24,12096,21.6,7.4,5,自連買
51	,2015.TW,豐興,65.9,1.85,274,77,-14.42,5,自連買
52	,2029.TW,盛餘,25.2,0,787,30.8,-9.03,5,自連買
53	,2032.TW,新鋼,21.1,-0.71,2288,26.1,-14.61,5,自連買
54	,2069.TW,運錩,21.35,-0.7,1052,27,-12.32,5,自連買
55	,2375.TW,凱美,56,-0.36,155,65.8,-26.89,5,自連買
56	,2430.TW,燦坤,41.8,-0.12,23,34.85,-7.11,5,自連買
57	,2449.TW,京元電子,36.4,-1.75,4505,44.3,-11.28,5,自連買
58	,2450.TW,神腦,30.85,-0.16,33,33.65,-2.4,5,自連買
59	,2511.TW,太子,10.6,-0.47,445,12.05,-8.15,5,自連買
60	,2520.TW,冠德,28.65,0.7,326,34.65,-9.79,5,自連買
61	,2534.TW,宏盛,22.85,0.22,2104,25.05,-4.11,5,自連買
62	,2634.TW,漢翔,34.55,3.13,14471,33.5,4.19,5,自連買
63	,2897.TW,王道銀行,8.32,-0.36,812,8.62,0.12,5,自連買
64	,2906.TW,高林,17.6,-0.28,1443,18.45,-2.6,5,自連買
65	,2913.TW,農林,21.45,-1.15,909,18.6,15.32,5,自連買
66	,3030.TW,德律,63.7,-0.47,122,65.7,2,5,自連買
67	,3060.TW,銘異,16.4,-0.61,86,21.15,-17.92,5,自連買
68	,3266.TW,昇陽,11.9,0.42,36,13.65,-12.82,5,自連買
69	,3591.TW,艾笛森,15.7,-0.63,172,16.8,-0.19,5,自連買
70	,4119.TW,旭富,95.3,1.17,340,82.5,15.52,5,自連買
71	,5522.TW,遠雄,58.5,0.34,1205,64.3,1.3,5,自連買
72	,5880.TW,合庫金,25.95,-0.76,4866,28,-1.07,5,自連買
73	,8021.TW,尖點,30.15,1.34,473,33.85,-3.55,5,自連買
74	,8105.TW,凌巨,12.45,0.4,353,11,13.18,5,自連買
75	,8249.TW,菱光,27.35,0.92,91,22.2,30.86,5,自連買
76	,9927.TW,泰銘,37.6,-0.4,61,44.75,-5.84,5,自連買
