符合條件商品
資料日期：2022年  4月 19日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/19),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:40 符合檔數(35)
1	,2301.TW,光寶科,64,-0.47,4678,68.2,-4.05,20,自連買
2	,2382.TW,廣達,71.2,-0.97,4354,85,-9.15,19,自連買
3	,5522.TW,遠雄,58.5,0.34,1205,67.9,-4.07,16,自連買
4	,1101.TW,台泥,34.05,-1.16,23484,46.35,-17.21,15,自連買
5	,2356.TW,英業達,26,0.19,6530,25.4,8.7,13,自連買
6	,2886.TW,兆豐金,30.55,-0.97,8425,41.5,-21.59,13,自連買
7	,2347.TW,聯強,61,-0.81,2957,78.7,-16.54,11,自連買
8	,3044.TW,健鼎,96,1.59,1391,126.5,-18.8,11,自連買
9	,4938.TW,和碩,64.2,0.31,3317,70,-0.86,11,自連買
10	,6176.TW,瑞儀,106,0.47,1064,105,9.97,11,自連買
11	,2540.TW,愛山林,71.9,-1.64,383,127,-4.35,9,自連買
12	,1301.TW,台塑,86.8,-0.46,6046,105.5,-10.93,8,自連買
13	,4128.TW,中天,66.8,-2.2,19523,58.8,24.6,8,自連買
14	,1760.TW,寶齡富錦,190,8.57,30709,160,20.4,7,自連買
15	,2801.TW,彰銀,17.25,-0.29,2566,18.5,-3.14,7,自連買
16	,1216.TW,統一,65.9,0,2803,66.8,2.7,6,自連買
17	,1326.TW,台化,69.4,-0.72,1689,79.7,-7.48,6,自連買
18	,2207.TW,和泰車,592,-0.67,113,579,5.67,6,自連買
19	,2603.TW,長榮,167.5,-2.33,36972,141.5,-38.68,6,自連買
20	,2885.TW,元大金,21.8,-0.91,10786,26.15,-8.21,6,自連買
21	,2887.TW,台新金,15.2,0,6593,19.4,-14.8,6,自連買
22	,2912.TW,統一超,268,-1.47,996,267,3.65,6,自連買
23	,3592.TW,瑞鼎,307.5,0,497,448.5,-20.94,6,自連買
24	,8044.TW,網家,53.2,0.95,575,87.8,-38.94,6,自連買
25	,1303.TW,南亞,70.3,-1.54,4616,88,-11.92,5,自連買
26	,2312.TW,金寶,13.65,-1.09,2439,16.6,-16.46,5,自連買
27	,2395.TW,研華,333,-1.48,273,370.5,-7.88,5,自連買
28	,2542.TW,興富發,40.35,-3.93,8630,47.8,1.36,5,自連買
29	,2634.TW,漢翔,34.55,3.13,14471,34,2.67,5,自連買
30	,2820.TW,華票,14.55,0,290,17.5,-12.14,5,自連買
31	,2889.TW,國票金,11.35,0,2314,16.1,-22.79,5,自連買
32	,2890.TW,永豐金,16.7,-4.84,27291,18.35,-3.75,5,自連買
33	,5521.TW,工信,6.75,0,537,8.13,-16.97,5,自連買
34	,6456.TW,GIS-KY,93.3,0.76,943,96.2,2.53,5,自連買
35	,6712.TW,長聖,205.5,0.49,967,236,-1.76,5,自連買
