符合條件商品
資料日期：2022年  6月 23日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/23),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:32 符合檔數(105)
1	,1303.TW,南亞,70.3,-1.54,4616,83.3,-6.95,20,自連買
2	,2317.TW,鴻海,101,0,15490,108,-1.66,20,自連買
3	,2357.TW,華碩,271,-1.63,1392,325,-3.97,20,自連買
4	,4938.TW,和碩,64.2,0.31,3317,67.5,2.8,20,自連買
5	,5522.TW,遠雄,58.5,0.34,1205,61.6,-1.47,20,自連買
6	,2002.TW,中鋼,30.7,0.16,37216,29,17.49,16,自連買
7	,2382.TW,廣達,71.2,-0.97,4354,80,-3.47,16,自連買
8	,2886.TW,兆豐金,30.55,-0.97,8425,35.35,-7.95,16,自連買
9	,2301.TW,光寶科,64,-0.47,4678,58.3,12.24,15,自連買
10	,2356.TW,英業達,26,0.19,6530,24.85,11.11,15,自連買
11	,2441.TW,超豐,48.2,-2.33,4006,63.9,-18.32,15,自連買
12	,2882.TW,國泰金,41.15,1.86,33982,53,-16.48,15,自連買
13	,3044.TW,健鼎,96,1.59,1391,117.5,-12.58,15,自連買
14	,2014.TW,中鴻,27.6,1.1,53751,27.1,12.84,14,自連買
15	,2324.TW,仁寶,22.95,0.44,9576,22.85,0.44,14,自連買
16	,3231.TW,緯創,29.9,-0.83,12268,28.15,15.94,14,自連買
17	,6176.TW,瑞儀,106,0.47,1064,97.6,18.3,14,自連買
18	,2412.TW,中華電,112.5,-0.44,6521,127,-8.18,12,自連買
19	,2458.TW,義隆,86.1,-1.71,718,136,-28.46,12,自連買
20	,2376.TW,技嘉,106.5,1.43,5227,92.3,32.63,11,自連買
21	,1101.TW,台泥,34.05,-1.16,23484,39,-1.62,10,自連買
22	,1304.TW,台聚,22.1,1.61,6105,24.55,-1.21,10,自連買
23	,2449.TW,京元電子,36.4,-1.75,4505,42,-6.43,10,自連買
24	,9938.TW,百和,59,4.8,4688,67.9,-7.65,10,自連買
25	,1102.TW,亞泥,41.55,0.24,6062,42.95,4.74,9,自連買
26	,2606.TW,裕民,50.1,-3.47,10468,43.85,22.52,9,自連買
27	,1312.TW,國喬,18.95,1.07,4063,22.35,-6.1,8,自連買
28	,2603.TW,長榮,167.5,-2.33,36972,96.1,-9.71,8,自連買
29	,2883.TW,開發金,12.7,-0.78,8936,15.1,-9.54,8,自連買
30	,3045.TW,台灣大,94.8,0,2514,109,-9.42,8,自連買
31	,3703.TW,欣陸,28.15,0.18,655,28.65,4.38,8,自連買
32	,5876.TW,上海商銀,44.25,-0.45,2405,54,-15.07,8,自連買
33	,8916.TW,光隆,52.9,-0.94,490,42.75,32.55,8,自連買
34	,2430.TW,燦坤,41.8,-0.12,23,32.3,0.22,7,自連買
35	,2891.TW,中信金,21.9,-1.13,23817,26.05,-11.19,7,自連買
36	,3006.TW,晶豪科,66.2,0,3117,97.4,-25.31,7,自連買
37	,5534.TW,長虹,73.6,2.22,690,71.9,8.51,7,自連買
38	,1319.TW,東陽,41.05,0.37,2564,44.5,-7.75,6,自連買
39	,2103.TW,台橡,26.95,-1.1,635,30.35,-2.92,6,自連買
40	,2105.TW,正新,33.75,-0.74,1203,35.1,-0.5,6,自連買
41	,2106.TW,建大,30.15,0,347,31.55,-1.57,6,自連買
42	,2227.TW,裕日車,191,-2.05,32,234.5,-14.94,6,自連買
43	,2347.TW,聯強,61,-0.81,2957,53.9,13.17,6,自連買
44	,2371.TW,大同,33.7,0,4072,33.8,-0.3,6,自連買
45	,2520.TW,冠德,28.65,0.7,326,34.1,-8.35,6,自連買
46	,2834.TW,臺企銀,12.9,-0.39,8238,11.75,14.77,6,自連買
