符合條件商品
資料日期：2021年 12月 21日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/21),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 15:07 符合檔數(7)
1	,5222.TW,全訊,134.5,-2.18,132,206.5,-33.43,9,自連買
2	,3122.TW,笙泉,26,-0.95,176,58.5,-52.63,8,自連買
3	,6790.TW,永豐實,35.4,-0.56,63,48.75,-21.53,6,自連買
4	,1440.TW,南紡,17.3,-1.42,812,27,-32.92,5,自連買
5	,3388.TW,崇越電,72.9,-0.14,4,84.3,-6.92,5,自連買
6	,6111.TW,大宇資,61.4,3.89,5227,96.7,-14.21,5,自連買
7	,8431.TW,匯鑽科,54.2,7.33,258,73.5,-23.46,5,自連買
