符合條件商品
資料日期：2022年  7月 14日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/14),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:26 符合檔數(29)
1	,1101.TW,台泥,34.05,-1.16,23484,41.7,-7.97,20,自連買
2	,1102.TW,亞泥,41.55,0.24,6062,44.15,1.91,20,自連買
3	,1312.TW,國喬,18.95,1.07,4063,19.2,-1.3,20,自連買
4	,2301.TW,光寶科,64,-0.47,4678,57.5,13.8,20,自連買
5	,2382.TW,廣達,71.2,-0.97,4354,80.3,-3.84,20,自連買
6	,2441.TW,超豐,48.2,-2.33,4006,60.8,-14.14,20,自連買
7	,2449.TW,京元電子,36.4,-1.75,4505,37.25,5.51,20,自連買
8	,5522.TW,遠雄,58.5,0.34,1205,60.3,0.65,20,自連買
9	,2385.TW,群光,87.2,0.11,1118,74.7,16.73,18,自連買
10	,3036.TW,文曄,62.7,-0.95,1327,63.4,-1.1,18,自連買
11	,3231.TW,緯創,29.9,-0.83,12268,24.3,23.05,11,自連買
12	,2002.TW,中鋼,30.7,0.16,37216,29.25,16.51,10,自連買
13	,2915.TW,潤泰全,66.7,0.15,4192,78.4,-7.77,10,自連買
14	,3704.TW,合勤控,33.85,-2.31,2930,27.25,18.56,10,自連買
15	,8358.TW,金居,51.3,-0.58,1372,45.1,25.12,10,自連買
16	,6196.TW,帆宣,117,-0.43,361,105,11.43,9,自連買
17	,6217.TW,中探針,43.75,0.69,482,58.9,-23.74,9,自連買
18	,2014.TW,中鴻,27.6,1.1,53751,26.8,14.1,8,自連買
19	,2376.TW,技嘉,106.5,1.43,5227,87.4,40.06,8,自連買
20	,2357.TW,華碩,271,-1.63,1392,312.5,-0.13,6,自連買
21	,2605.TW,新興,20.65,-3.5,6563,20.8,3.35,6,自連買
22	,3138.TW,耀登,131.5,-1.13,169,128.5,4.84,6,自連買
23	,3163.TW,波若威,50.5,-0.2,828,52,-2.88,6,自連買
24	,3675.TW,德微,168,2.75,1849,184,-6.55,6,自連買
25	,4770.TW,上品,300.5,-4.6,1157,260,15.58,6,自連買
26	,6143.TW,振曜,66.9,0.45,825,48.75,44.03,6,自連買
27	,1303.TW,南亞,70.3,-1.54,4616,62.7,12.12,5,自連買
28	,5483.TW,中美晶,143.5,-1.37,3418,138,7.33,5,自連買
29	,6670.TW,復盛應用,213,-0.7,244,198.5,14.42,5,自連買
