符合條件商品
資料日期：2022年 11月 28日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/28),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 12:59 符合檔數(6)
1	,1312.TW,國喬,18.95,1.07,4063,18.8,0.8,20,自連買
2	,6834.TW,天二科技,25.1,-1.38,20,24.8,1.21,15,自連買
3	,3362.TW,先進光,71.1,-0.42,992,80.3,-11.46,6,自連買
4	,3441.TW,聯一光,40.65,0.37,503,41.7,-2.52,6,自連買
5	,2351.TW,順德,99.5,1.22,927,106.5,-6.57,5,自連買
6	,4155.TW,訊映,28.55,1.78,4554,26.05,9.6,5,自連買
