符合條件商品
資料日期：2022年  4月  6日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/06),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:41 符合檔數(37)
1	,8112.TW,至上,36.05,0.7,471,51.7,-22.24,12,自連買
2	,2301.TW,光寶科,64,-0.47,4678,67.8,-3.48,11,自連買
3	,2382.TW,廣達,71.2,-0.97,4354,87,-11.23,10,自連買
4	,2449.TW,京元電子,36.4,-1.75,4505,41,-4.13,10,自連買
5	,2032.TW,新鋼,21.1,-0.71,2288,33.9,-34.25,9,自連買
6	,1102.TW,亞泥,41.55,0.24,6062,48.45,-7.13,7,自連買
7	,2345.TW,智邦,237.5,-6.5,4085,238.5,2,7,自連買
8	,2441.TW,超豐,48.2,-2.33,4006,73,-28.5,7,自連買
9	,3231.TW,緯創,29.9,-0.83,12268,29.8,9.52,7,自連買
10	,5522.TW,遠雄,58.5,0.34,1205,69.1,-5.74,7,自連買
11	,8103.TW,瀚荃,31.9,0,42,45,-24.99,7,自連買
12	,1101.TW,台泥,34.05,-1.16,23484,50.2,-23.55,6,自連買
13	,2515.TW,中工,8.25,-0.48,1107,10.5,-16.5,6,自連買
14	,2617.TW,台航,27.25,-1.27,1531,36.85,-20.34,6,自連買
15	,2834.TW,臺企銀,12.9,-0.39,8238,13.4,0.62,6,自連買
16	,2884.TW,玉山金,24.1,-1.03,10272,34.05,-22.68,6,自連買
17	,2885.TW,元大金,21.8,-0.91,10786,27.2,-11.78,6,自連買
18	,3702.TW,大聯大,47.8,-0.52,2583,56.5,-9.38,6,自連買
19	,4912.TW,聯德控股-KY,79.8,-0.37,46,179,-54.28,6,自連買
20	,5880.TW,合庫金,25.95,-0.76,4866,30.75,-9.93,6,自連買
21	,8069.TW,元太,167,-1.47,11565,176.5,-3.75,6,自連買
22	,9914.TW,美利達,171,-2.29,298,247,-28.31,6,自連買
23	,1304.TW,台聚,22.1,1.61,6105,29.65,-18.21,5,自連買
24	,1444.TW,力麗,10.3,0,557,11.35,-6.53,5,自連買
25	,1702.TW,南僑,44.8,-0.88,73,48.7,-3.55,5,自連買
26	,1905.TW,華紙,16.25,-1.81,591,22.7,-26.64,5,自連買
27	,2201.TW,裕隆,59.1,-1.01,17319,40.55,51.31,5,自連買
28	,2453.TW,凌群,25.45,0.79,70,29.55,-7.22,5,自連買
29	,3050.TW,鈺德,17,-1.16,376,18.25,-3.19,5,自連買
30	,6209.TW,今國光,25.4,-0.59,249,31,-16.67,5,自連買
31	,6416.TW,瑞祺電通,90,0.22,41,90.5,1.56,5,自連買
32	,6505.TW,台塑化,80.1,-1.11,1418,95.5,-12.61,5,自連買
33	,6669.TW,緯穎,819,-1.33,686,992,-14.8,5,自連買
34	,8034.TW,榮群,14.9,0,50,19.75,-19.76,5,自連買
35	,9907.TW,統一實,17.05,-0.29,1397,18.2,0.06,5,自連買
36	,9919.TW,康那香,17.9,1.7,10393,27,-32.53,5,自連買
37	,9933.TW,中鼎,41.85,0.6,916,46,-4.19,5,自連買
