符合條件商品
資料日期：2022年  3月 25日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/25),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:42 符合檔數(23)
1	,1529.TW,樂事綠能,19.3,-1.28,1172,27.85,-25.05,14,自連買
2	,2377.TW,微星,119.5,1.7,2513,134,-2.81,8,自連買
3	,6274.TW,台燿,52.5,1.16,910,83.7,-32.78,8,自連買
4	,8046.TW,南電,242,-0.41,10124,518,-51.61,8,自連買
5	,1301.TW,台塑,86.8,-0.46,6046,106.5,-11.77,7,自連買
6	,2404.TW,漢唐,182,-2.41,755,199.5,-1.11,7,自連買
7	,3037.TW,欣興,125,2.46,35224,246,-48.04,7,自連買
8	,3706.TW,神達,29.7,-0.17,1384,32.4,-2.17,7,自連買
9	,8081.TW,致新,141,-1.05,262,241,-35.59,7,自連買
10	,9904.TW,寶成,34.05,0.44,6898,31.35,14.61,7,自連買
11	,2369.TW,菱生,13.2,-1.49,383,25.15,-43.1,6,自連買
12	,2707.TW,晶華,256,0.39,348,170.5,61.7,6,自連買
13	,8112.TW,至上,36.05,0.7,471,51.2,-21.48,6,自連買
14	,9910.TW,豐泰,207.5,-1.19,2962,186,14.22,6,自連買
15	,1402.TW,遠東新,31.55,-4.39,10632,30.6,8.23,5,自連買
16	,1440.TW,南紡,17.3,-1.42,812,23.3,-22.28,5,自連買
17	,1718.TW,中纖,8.35,-0.71,2204,9.28,-10.02,5,自連買
18	,2027.TW,大成鋼,43.15,-1.93,15303,52.2,-12.12,5,自連買
19	,2301.TW,光寶科,64,-0.47,4678,67.8,-3.48,5,自連買
20	,3587.TW,閎康,165,3.13,1620,144.5,18.28,5,自連買
21	,4927.TW,泰鼎-KY,54.5,-0.73,593,104.5,-44.47,5,自連買
22	,5483.TW,中美晶,143.5,-1.37,3418,179.5,-17.49,5,自連買
23	,5519.TW,隆大,22.8,0.44,85,24.35,2.7,5,自連買
