符合條件商品
資料日期：2022年  8月 25日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/25),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:16 符合檔數(40)
1	,2324.TW,仁寶,22.95,0.44,9576,23.15,-0.86,20,自連買
2	,2356.TW,英業達,26,0.19,6530,23.8,9.24,20,自連買
3	,2441.TW,超豐,48.2,-2.33,4006,60.3,-20.07,20,自連買
4	,3044.TW,健鼎,96,1.59,1391,102,-5.88,20,自連買
5	,5522.TW,遠雄,58.5,0.34,1205,62.7,-3.19,20,自連買
6	,5534.TW,長虹,73.6,2.22,690,77.9,0.15,19,自連買
7	,4938.TW,和碩,64.2,0.31,3317,63.8,0.63,14,自連買
8	,3036.TW,文曄,62.7,-0.95,1327,64.7,-3.09,13,自連買
9	,1722.TW,台肥,53.1,-0.56,1033,65.9,-15.85,11,自連買
10	,2330.TW,台積電,455,-2.78,26724,508,-9.4,11,自連買
11	,2454.TW,聯發科,660,-0.15,2431,670,-1.49,11,自連買
12	,6719.TW,力智,256,-0.97,769,320,-17.95,11,自連買
13	,1101.TW,台泥,34.05,-1.16,23484,39.55,-13.91,9,自連買
14	,3576.TW,聯合再生,20.4,-0.73,3970,22.6,-9.73,8,自連買
15	,3624.TW,光頡,40.35,0.62,414,55,-26.64,8,自連買
16	,1102.TW,亞泥,41.55,0.24,6062,42.65,-2.58,7,自連買
17	,3093.TW,港建*,27.65,2.79,195,118.5,-76.67,7,自連買
18	,8044.TW,網家,53.2,0.95,575,61.7,-13.78,7,自連買
19	,1409.TW,新纖,17.9,0.28,1722,19.7,-2.03,6,自連買
20	,2301.TW,光寶科,64,-0.47,4678,64.8,-1.23,6,自連買
21	,2347.TW,聯強,61,-0.81,2957,55.6,9.71,6,自連買
22	,2449.TW,京元電子,36.4,-1.75,4505,37.6,-3.19,6,自連買
23	,2458.TW,義隆,86.1,-1.71,718,99.9,-13.81,6,自連買
24	,3045.TW,台灣大,94.8,0,2514,99.9,-5.11,6,自連買
25	,3231.TW,緯創,29.9,-0.83,12268,27.95,6.98,6,自連買
26	,3455.TW,由田,80.3,-0.25,313,90,-5.12,6,自連買
27	,4123.TW,晟德,46.35,0.65,1096,61.7,-10.31,6,自連買
28	,4128.TW,中天,66.8,-2.2,19523,70.3,-4.98,6,自連買
29	,4958.TW,臻鼎-KY,108,-1.37,2633,114,-5.26,6,自連買
30	,4977.TW,眾達-KY,97.5,-1.42,2016,115.5,-15.58,6,自連買
31	,6176.TW,瑞儀,106,0.47,1064,99,7.07,6,自連買
32	,8358.TW,金居,51.3,-0.58,1372,42.7,20.14,6,自連買
33	,9802.TW,鈺齊-KY,162,0.31,3063,187.5,-12.32,6,自連買
34	,1762.TW,中化生,63.5,1.11,2260,62.3,1.93,5,自連買
35	,2317.TW,鴻海,101,0,15490,109.5,-7.76,5,自連買
36	,2357.TW,華碩,271,-1.63,1392,255.5,6.07,5,自連買
37	,2474.TW,可成,169,-1.74,2651,180.5,-0.77,5,自連買
38	,5871.TW,中租-KY,216.5,0.46,2711,215.5,0.46,5,自連買
39	,6416.TW,瑞祺電通,90,0.22,41,99.3,-9.37,5,自連買
40	,9938.TW,百和,59,4.8,4688,62.9,-6.2,5,自連買
