符合條件商品
資料日期：2022年  5月 24日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/24),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:01 符合檔數(22)
1	,2382.TW,廣達,71.2,-0.97,4354,75,2.96,20,自連買
2	,2441.TW,超豐,48.2,-2.33,4006,70.7,-26.18,20,自連買
3	,3044.TW,健鼎,96,1.59,1391,116,-11.45,20,自連買
4	,3702.TW,大聯大,47.8,-0.52,2583,56.2,-8.9,20,自連買
5	,4938.TW,和碩,64.2,0.31,3317,64.9,6.93,20,自連買
6	,6176.TW,瑞儀,106,0.47,1064,104.5,10.5,16,自連買
7	,2347.TW,聯強,61,-0.81,2957,72.5,-9.4,14,自連買
8	,1312.TW,國喬,18.95,1.07,4063,24.1,-12.91,11,自連買
9	,3231.TW,緯創,29.9,-0.83,12268,27.3,19.55,11,自連買
10	,2886.TW,兆豐金,30.55,-0.97,8425,37.2,-12.54,10,自連買
11	,1762.TW,中化生,63.5,1.11,2260,59.3,9.58,9,自連買
12	,2385.TW,群光,87.2,0.11,1118,81.8,14.87,9,自連買
13	,3036.TW,文曄,62.7,-0.95,1327,72.1,-7,9,自連買
14	,1210.TW,大成,45.45,1.91,1876,47.05,1.43,8,自連買
15	,1434.TW,福懋,26.3,-0.19,479,26.05,4.91,8,自連買
16	,2357.TW,華碩,271,-1.63,1392,322,-3.08,8,自連買
17	,2801.TW,彰銀,17.25,-0.29,2566,18.05,-0.75,8,自連買
18	,6719.TW,力智,256,-0.97,769,489.5,-46.36,8,自連買
19	,3062.TW,建漢,23.55,0.21,1460,22.6,4.39,6,自連買
20	,1504.TW,東元,27.25,-0.37,1749,28.65,-0.37,5,自連買
21	,2013.TW,中鋼構,59.3,-0.84,197,59,4.4,5,自連買
22	,2356.TW,英業達,26,0.19,6530,25.4,8.7,5,自連買
