符合條件商品
資料日期：2021年 12月 23日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/23),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 15:06 符合檔數(7)
1	,5222.TW,全訊,134.5,-2.18,132,212,-35.16,11,自連買
2	,2105.TW,正新,33.75,-0.74,1203,35.8,-2.43,6,自連買
3	,2301.TW,光寶科,64,-0.47,4678,62.5,8.51,6,自連買
4	,3042.TW,晶技,83,0.73,539,108.5,-16.62,6,自連買
5	,5009.TW,榮剛,37.5,-0.66,11974,22.35,77.39,6,自連買
6	,8299.TW,群聯,305,-0.81,792,489.5,-32.71,6,自連買
7	,2404.TW,漢唐,182,-2.41,755,174.5,13.05,5,自連買
