符合條件商品
資料日期：2022年  8月 17日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/17),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:18 符合檔數(34)
1	,2006.TW,東和鋼鐵,53.2,0.95,1881,54.6,-2.56,20,自連買
2	,2324.TW,仁寶,22.95,0.44,9576,22.6,1.55,20,自連買
3	,2356.TW,英業達,26,0.19,6530,24.3,7,20,自連買
4	,5522.TW,遠雄,58.5,0.34,1205,63.1,-3.8,20,自連買
5	,2441.TW,超豐,48.2,-2.33,4006,63.9,-18.32,19,自連買
6	,3044.TW,健鼎,96,1.59,1391,102,-5.88,19,自連買
7	,2385.TW,群光,87.2,0.11,1118,82.2,6.08,13,自連買
8	,5534.TW,長虹,73.6,2.22,690,77.8,0.27,13,自連買
9	,2002.TW,中鋼,30.7,0.16,37216,29.2,5.14,9,自連買
10	,2328.TW,廣宇,37.65,-1.7,2360,36.3,6.75,9,自連買
11	,4938.TW,和碩,64.2,0.31,3317,62.8,2.23,8,自連買
12	,1603.TW,華電,26.3,-0.75,181,26.85,-0.19,7,自連買
13	,3036.TW,文曄,62.7,-0.95,1327,65,-3.54,7,自連買
14	,4171.TW,瑞基,56.1,1.08,1306,81.3,-19.23,7,自連買
15	,1312.TW,國喬,18.95,1.07,4063,18.7,1.34,5,自連買
16	,1434.TW,福懋,26.3,-0.19,479,27.15,-3.13,5,自連買
17	,1503.TW,士電,59.1,-1.01,78,61.9,-4.52,5,自連買
18	,1515.TW,力山,30.9,0.49,381,33.4,-7.49,5,自連買
19	,1722.TW,台肥,53.1,-0.56,1033,66.4,-16.48,5,自連買
20	,2329.TW,華泰,17.6,-1.68,1321,18.25,-3.56,5,自連買
21	,2330.TW,台積電,455,-2.78,26724,527,-12.66,5,自連買
22	,2331.TW,精英,21.45,-0.46,679,25.7,-16.54,5,自連買
23	,2454.TW,聯發科,660,-0.15,2431,703,-6.12,5,自連買
24	,2884.TW,玉山金,24.1,-1.03,10272,28.25,-14.69,5,自連買
25	,3034.TW,聯詠,301.5,-0.17,3163,265,13.77,5,自連買
26	,3227.TW,原相,94.6,-1.36,219,94.6,0,5,自連買
27	,3324.TW,雙鴻,151,-0.66,649,155,-2.58,5,自連買
28	,3661.TW,世芯-KY,803,-1.35,2950,770,5.61,5,自連買
29	,6116.TW,彩晶,11.1,0.91,3518,11.25,-1.33,5,自連買
30	,6171.TW,大城地產,24.15,-0.41,6,30.1,-2.62,5,自連買
31	,6533.TW,晶心科,494.5,-1.69,4905,324,52.62,5,自連買
32	,6706.TW,惠特,89.3,1.59,265,120,-25.58,5,自連買
33	,6719.TW,力智,256,-0.97,769,314,-16.38,5,自連買
34	,6770.TW,力積電,33.3,-0.3,10173,36.3,-6.33,5,自連買
