符合條件商品
資料日期：2022年  3月 18日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/18),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:43 符合檔數(24)
1	,2885.TW,元大金,21.8,-0.91,10786,26.25,-8.56,11,自連買
2	,1529.TW,樂事綠能,19.3,-1.28,1172,23.4,-10.77,9,自連買
3	,2338.TW,光罩,86.3,0.94,3470,94,-5.78,9,自連買
4	,2891.TW,中信金,21.9,-1.13,23817,28.15,-17.82,9,自連買
5	,1216.TW,統一,65.9,0,2803,65.5,4.74,7,自連買
6	,2006.TW,東和鋼鐵,53.2,0.95,1881,79.9,-27.71,7,自連買
7	,2312.TW,金寶,13.65,-1.09,2439,15,-7.58,7,自連買
8	,2412.TW,中華電,112.5,-0.44,6521,126.5,-7.81,7,自連買
9	,2801.TW,彰銀,17.25,-0.29,2566,18.4,-2.65,7,自連買
10	,2880.TW,華南金,22.5,-1.1,4175,23.3,3.16,7,自連買
11	,2892.TW,第一金,26.3,-0.38,6392,27,3.18,7,自連買
12	,2912.TW,統一超,268,-1.47,996,258,7.27,7,自連買
13	,5880.TW,合庫金,25.95,-0.76,4866,28.15,-1.59,7,自連買
14	,6121.TW,新普,288.5,-0.35,276,318,5.65,7,自連買
15	,1101.TW,台泥,34.05,-1.16,23484,48.95,-21.6,6,自連買
16	,1326.TW,台化,69.4,-0.72,1689,79.9,-7.7,6,自連買
17	,4549.TW,桓達,84.8,0.59,8,92.9,6.24,6,自連買
18	,4953.TW,緯軟,81.7,-0.24,81,90.5,-4.07,6,自連買
19	,5871.TW,中租-KY,216.5,0.46,2711,246,-5.05,6,自連買
20	,1308.TW,亞聚,28.2,-0.88,1358,38.45,-18.21,5,自連買
21	,2207.TW,和泰車,592,-0.67,113,569,7.52,5,自連買
22	,2351.TW,順德,99.5,1.22,927,137.5,-25.75,5,自連買
23	,2485.TW,兆赫,17.25,0.29,454,18.25,-5.48,5,自連買
24	,5425.TW,台半,75.3,0,4216,81,-4.05,5,自連買
