符合條件商品
資料日期：2022年  2月 18日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(02/18),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:57 符合檔數(21)
1	,2324.TW,仁寶,22.95,0.44,9576,25.75,-3.25,20,自連買
2	,1101.TW,台泥,34.05,-1.16,23484,47.45,-19.12,17,自連買
3	,2885.TW,元大金,21.8,-0.91,10786,25.4,-5.5,11,自連買
4	,1605.TW,華新,46.75,-1.68,42087,27.3,78.3,10,自連買
5	,2732.TW,六角,126,0.8,213,103,27.47,10,自連買
6	,4540.TW,全球傳動,36.4,-0.41,42,47.8,-21.67,9,自連買
7	,2820.TW,華票,14.55,0,290,17.25,-10.85,8,自連買
8	,9904.TW,寶成,34.05,0.44,6898,33.1,8.54,8,自連買
9	,8114.TW,振樺電,110,0.92,219,104.5,8.95,7,自連買
10	,2520.TW,冠德,28.65,0.7,326,37.5,-16.67,6,自連買
11	,2836.TW,高雄銀,12.5,-0.4,467,14.1,-6.09,6,自連買
12	,4912.TW,聯德控股-KY,79.8,-0.37,46,167.5,-51.14,6,自連買
13	,6257.TW,矽格,48.85,0.31,824,58.7,-9.39,6,自連買
14	,1102.TW,亞泥,41.55,0.24,6062,45.75,-1.66,5,自連買
15	,1104.TW,環泥,22.25,-0.22,144,21.75,7.07,5,自連買
16	,1319.TW,東陽,41.05,0.37,2564,33.2,26.04,5,自連買
17	,1504.TW,東元,27.25,-0.37,1749,30.15,-5.32,5,自連買
18	,2352.TW,佳世達,27.5,1.66,4573,31.5,-4.94,5,自連買
19	,2385.TW,群光,87.2,0.11,1118,92.2,1.92,5,自連買
20	,2515.TW,中工,8.25,-0.48,1107,9,-2.6,5,自連買
21	,2603.TW,長榮,167.5,-2.33,36972,141.5,-38.68,5,自連買
