符合條件商品
資料日期：2022年  2月 21日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(02/21),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:57 符合檔數(29)
1	,2885.TW,元大金,21.8,-0.91,10786,25.5,-5.87,12,自連買
2	,1605.TW,華新,46.75,-1.68,42087,27.85,74.77,11,自連買
3	,4540.TW,全球傳動,36.4,-0.41,42,48.05,-22.07,10,自連買
4	,2820.TW,華票,14.55,0,290,17.15,-10.35,9,自連買
5	,9904.TW,寶成,34.05,0.44,6898,33.3,7.89,9,自連買
6	,8114.TW,振樺電,110,0.92,219,105.5,7.92,8,自連買
7	,2520.TW,冠德,28.65,0.7,326,38.3,-18.4,7,自連買
8	,2836.TW,高雄銀,12.5,-0.4,467,14.05,-5.73,7,自連買
9	,4912.TW,聯德控股-KY,79.8,-0.37,46,171,-52.14,7,自連買
10	,2352.TW,佳世達,27.5,1.66,4573,32.1,-6.72,6,自連買
11	,2385.TW,群光,87.2,0.11,1118,91.9,2.25,6,自連買
12	,2515.TW,中工,8.25,-0.48,1107,9.06,-3.17,6,自連買
13	,2603.TW,長榮,167.5,-2.33,36972,147,-40.97,6,自連買
14	,1210.TW,大成,45.45,1.91,1876,54.9,-10.64,5,自連買
15	,2201.TW,裕隆,59.1,-1.01,17319,42.75,43.55,5,自連買
16	,2420.TW,新巨,39.45,0,40,42.95,-1.42,5,自連買
17	,2486.TW,一詮,21.55,-0.23,1380,47.9,-54.42,5,自連買
18	,2545.TW,皇翔,40.2,-0.12,93,41.4,10.02,5,自連買
19	,2880.TW,華南金,22.5,-1.1,4175,22.85,5.19,5,自連買
20	,2881.TW,富邦金,56.7,-0.18,6587,77.6,-18.46,5,自連買
21	,2890.TW,永豐金,16.7,-4.84,27291,17.55,0.66,5,自連買
22	,2892.TW,第一金,26.3,-0.38,6392,26.35,5.75,5,自連買
23	,3014.TW,聯陽,71.5,-0.83,189,116.5,-30.22,5,自連買
24	,3189.TW,景碩,107,0,9581,216.5,-49.04,5,自連買
25	,4157.TW,太景*-KY,16.15,-1.52,3200,17.1,-5.56,5,自連買
26	,5263.TW,智崴,123.5,-3.52,358,122,1.23,5,自連買
27	,5306.TW,桂盟,140,0.72,338,200.5,-26.24,5,自連買
28	,6271.TW,同欣電,201,-4.29,2372,280,-31.79,5,自連買
29	,8299.TW,群聯,305,-0.81,792,526,-37.38,5,自連買
