符合條件商品
資料日期：2022年 10月 28日
策略,	007自營商5連買
31	,2354.TW,鴻準,51.4,-1.15,1092,45.5,12.97,9,自連買
32	,2915.TW,潤泰全,66.7,0.15,4192,55.8,19.53,7,自連買
33	,3617.TW,碩天,96.3,-2.33,255,91.8,4.9,7,自連買
34	,6715.TW,嘉基,130,-2.26,387,108.5,19.82,7,自連買
35	,8081.TW,致新,141,-1.05,262,129,9.3,7,自連買
36	,1216.TW,統一,65.9,0,2803,65.8,0.15,6,自連買
37	,1313.TW,聯成,13.8,-1.78,1516,12.2,13.11,6,自連買
38	,1314.TW,中石化,9.86,-1,4928,9.27,6.36,6,自連買
39	,1326.TW,台化,69.4,-0.72,1689,67.7,2.51,6,自連買
40	,1440.TW,南紡,17.3,-1.42,812,16.2,6.79,6,自連買
41	,1444.TW,力麗,10.3,0,557,10.25,0.49,6,自連買
42	,1503.TW,士電,59.1,-1.01,78,55.1,7.26,6,自連買
43	,2204.TW,中華,50.1,0.91,1497,42.15,18.86,6,自連買
44	,2395.TW,研華,333,-1.48,273,293.5,13.46,6,自連買
45	,2412.TW,中華電,112.5,-0.44,6521,109,3.21,6,自連買
46	,2548.TW,華固,88,-0.34,174,85.5,2.92,6,自連買
47	,2633.TW,台灣高鐵,28.75,-0.52,2418,27.8,3.42,6,自連買
48	,2801.TW,彰銀,17.25,-0.29,2566,16.45,4.86,6,自連買
49	,2880.TW,華南金,22.5,-1.1,4175,21.05,6.89,6,自連買
50	,2883.TW,開發金,12.7,-0.78,8936,11.7,8.55,6,自連買
51	,2891.TW,中信金,21.9,-1.13,23817,20.55,6.57,6,自連買
52	,2912.TW,統一超,268,-1.47,996,267,0.37,6,自連買
53	,3530.TW,晶相光,71.8,-0.42,57,66.4,8.13,6,自連買
54	,3714.TW,富采,46.6,-0.96,1148,40.55,14.92,6,自連買
55	,4770.TW,上品,300.5,-4.6,1157,256.5,17.15,6,自連買
56	,4904.TW,遠傳,65.7,-0.3,2525,70.1,-6.28,6,自連買
57	,6505.TW,台塑化,80.1,-1.11,1418,81.8,-2.08,6,自連買
58	,8039.TW,台虹,41,-0.61,92,40.6,0.99,6,自連買
59	,9914.TW,美利達,171,-2.29,298,174.5,-2.01,6,自連買
60	,9938.TW,百和,59,4.8,4688,48.35,22.03,6,自連買
61	,1109.TW,信大,15.7,-0.95,63,15.2,3.29,5,自連買
62	,1217.TW,愛之味,10.9,0.46,1908,9.15,19.13,5,自連買
63	,1227.TW,佳格,39.4,-0.51,249,38.6,2.07,5,自連買
64	,1229.TW,聯華,49.25,0.2,537,46.7,5.46,5,自連買
65	,1310.TW,台苯,13.55,1.12,233,12.3,10.16,5,自連買
66	,1409.TW,新纖,17.9,0.28,1722,15.95,12.23,5,自連買
67	,1439.TW,雋揚,21,-1.41,23,21.35,-1.64,5,自連買
68	,1515.TW,力山,30.9,0.49,381,27.8,11.15,5,自連買
69	,1522.TW,堤維西,26.15,-0.76,963,24.65,6.09,5,自連買
70	,1702.TW,南僑,44.8,-0.88,73,43.25,3.58,5,自連買
71	,1707.TW,葡萄王,160.5,-1.23,644,121.5,32.1,5,自連買
72	,1783.TW,和康生,52,5.8,10010,36.1,58.44,5,自連買
73	,1786.TW,科妍,55.5,-0.36,160,47.1,17.83,5,自連買
74	,1808.TW,潤隆,68,1.49,885,63.2,7.59,5,自連買
75	,1907.TW,永豐餘,24.45,-1.21,810,26.55,-7.91,5,自連買
76	,1909.TW,榮成,15.55,-0.32,1849,14.9,4.36,5,自連買
77	,2010.TW,春源,16.25,0.62,682,15,8.33,5,自連買
78	,2015.TW,豐興,65.9,1.85,274,57,15.61,5,自連買
79	,2023.TW,燁輝,16.8,-0.59,4854,14.3,17.48,5,自連買
80	,2030.TW,彰源,23.95,1.27,3219,22.2,7.88,5,自連買
81	,2069.TW,運錩,21.35,-0.7,1052,19.1,11.78,5,自連買
82	,2101.TW,南港,33.7,-0.3,358,34,-0.88,5,自連買
83	,2103.TW,台橡,26.95,-1.1,635,26.4,2.08,5,自連買
84	,2104.TW,國際中橡,19.6,0.77,1331,18.7,4.81,5,自連買
85	,2105.TW,正新,33.75,-0.74,1203,32.4,4.17,5,自連買
86	,2106.TW,建大,30.15,0,347,30.2,-0.17,5,自連買
87	,2108.TW,南帝,38.2,-0.26,608,33.7,13.35,5,自連買
88	,2206.TW,三陽工業,33.7,0.45,1845,36.1,-6.65,5,自連買
89	,2208.TW,台船,19.5,-0.51,1938,14.7,32.65,5,自連買
90	,2227.TW,裕日車,191,-2.05,32,176,8.52,5,自連買
91	,2348.TW,海悅,65.5,0,150,59.4,10.27,5,自連買
92	,2351.TW,順德,99.5,1.22,927,90.8,9.58,5,自連買
93	,2352.TW,佳世達,27.5,1.66,4573,24.2,13.64,5,自連買
94	,2353.TW,宏碁,23.15,0.22,5082,21.7,6.68,5,自連買
95	,2355.TW,敬鵬,28.95,-0.34,444,27.1,6.83,5,自連買
96	,2360.TW,致茂,179,0.56,783,173,3.47,5,自連買
97	,2371.TW,大同,33.7,0,4072,30.8,9.42,5,自連買
98	,2428.TW,興勤,119,-0.42,110,112,6.25,5,自連買
99	,2436.TW,偉詮電,42,0.84,593,42.8,-1.87,5,自連買
100	,2459.TW,敦吉,51.4,-0.58,28,50.3,2.19,5,自連買
101	,2476.TW,鉅祥,46.4,-0.96,356,42.45,9.31,5,自連買
102	,2483.TW,百容,24.2,-0.41,85,23.2,4.31,5,自連買
103	,2493.TW,揚博,43.15,0,51,40.35,6.94,5,自連買
104	,2501.TW,國建,15.2,0,696,14.55,4.47,5,自連買
105	,2511.TW,太子,10.6,-0.47,445,10.35,2.42,5,自連買
106	,2514.TW,龍邦,16.85,-0.3,151,16.4,2.74,5,自連買
107	,2637.TW,慧洋-KY,64.8,-3.28,13996,52.8,22.73,5,自連買
108	,2809.TW,京城銀,33.9,-3.42,3989,30.35,11.7,5,自連買
109	,2820.TW,華票,14.55,0,290,14.1,3.19,5,自連買
110	,2836.TW,高雄銀,12.5,-0.4,467,12.3,1.63,5,自連買
111	,2838.TW,聯邦銀,16.1,-0.92,465,14.95,7.69,5,自連買
112	,2882.TW,國泰金,41.15,1.86,33982,38.25,7.58,5,自連買
113	,2885.TW,元大金,21.8,-0.91,10786,19.6,11.22,5,自連買
114	,2888.TW,新光金,8.75,-0.57,13386,8.05,8.7,5,自連買
115	,2897.TW,王道銀行,8.32,-0.36,812,7.92,5.05,5,自連買
116	,2913.TW,農林,21.45,-1.15,909,20.6,4.13,5,自連買
117	,3015.TW,全漢,38.3,0.39,117,36.9,3.79,5,自連買
118	,3028.TW,增你強,28.6,1.06,236,25.55,11.94,5,自連買
119	,3035.TW,智原,159,0.63,7973,139.5,13.98,5,自連買
120	,3048.TW,益登,26.95,-0.92,355,27.15,-0.74,5,自連買
121	,3049.TW,和鑫,9.18,-0.54,1037,9.08,1.1,5,自連買
122	,3219.TW,倚強科,46.75,-1.58,14,43.5,7.47,5,自連買
123	,3376.TW,新日興,80.7,-0.25,113,77.1,4.67,5,自連買
124	,3591.TW,艾笛森,15.7,-0.63,172,13.75,14.18,5,自連買
125	,3675.TW,德微,168,2.75,1849,156,7.69,5,自連買
126	,3706.TW,神達,29.7,-0.17,1384,26.7,11.24,5,自連買
127	,4106.TW,雃博,31.1,1.97,11686,23.25,33.76,5,自連買
128	,4549.TW,桓達,84.8,0.59,8,87.6,-3.2,5,自連買
129	,4919.TW,新唐,117,-2.09,4502,102.5,14.15,5,自連買
130	,4952.TW,凌通,47.85,0.1,191,43.55,9.87,5,自連買
131	,4999.TW,鑫禾,36.75,-0.41,56,35.2,4.4,5,自連買
132	,5288.TW,豐祥-KY,156,-1.58,158,163,-4.29,5,自連買
133	,5469.TW,瀚宇博,31.65,-0.94,479,28.15,12.43,5,自連買
134	,6024.TW,群益期,36.9,-0.54,51,34.85,5.88,5,自連買
135	,6108.TW,競國,16.55,-0.6,31,16.15,2.48,5,自連買
136	,6112.TW,邁達特,32.65,-0.46,42,31.1,4.98,5,自連買
137	,6214.TW,精誠,70,-0.28,922,65.1,7.53,5,自連買
138	,6224.TW,聚鼎,57.2,-2.39,189,51.2,11.72,5,自連買
139	,6269.TW,台郡,99.2,-0.8,645,88.4,12.22,5,自連買
140	,6274.TW,台燿,52.5,1.16,910,40.6,29.31,5,自連買
141	,6409.TW,旭隼,1550,0,122,1305,18.77,5,自連買
142	,6414.TW,樺漢,198.5,-0.25,272,181,9.67,5,自連買
143	,6491.TW,晶碩,404.5,-1.94,432,276,46.56,5,自連買
144	,6592.TW,和潤企業,100,-0.99,209,92,8.7,5,自連買
145	,8210.TW,勤誠,74.2,-1.07,96,64.6,14.86,5,自連買
146	,8271.TW,宇瞻,41.1,0,92,39.5,4.05,5,自連買
147	,8349.TW,恒耀,58.4,-2.18,212,56.4,3.55,5,自連買
148	,9908.TW,大台北,31.45,0.96,26,30.6,2.78,5,自連買
149	,9921.TW,巨大,209,-1.18,293,205,1.95,5,自連買
150	,9925.TW,新保,39.1,-0.13,165,38.5,1.56,5,自連買
151	,9933.TW,中鼎,41.85,0.6,916,46.65,-10.29,5,自連買
152	,9940.TW,信義,27.2,-0.18,182,28.1,-3.2,5,自連買
