符合條件商品
資料日期：2022年  3月  9日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/09),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:46 符合檔數(4)
1	,8112.TW,至上,36.05,0.7,471,51.4,-21.78,13,自連買
2	,3005.TW,神基,43.55,0.35,857,57.3,-18.86,10,自連買
3	,3338.TW,泰碩,31.55,-0.47,61,53.1,-38.34,7,自連買
4	,4927.TW,泰鼎-KY,54.5,-0.73,593,91.8,-36.79,5,自連買
