符合條件商品
資料日期：2022年  3月 28日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/28),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:42 符合檔數(29)
1	,2377.TW,微星,119.5,1.7,2513,133.5,-2.46,9,自連買
2	,3706.TW,神達,29.7,-0.17,1384,32.05,-1.1,8,自連買
3	,9904.TW,寶成,34.05,0.44,6898,31,15.9,8,自連買
4	,2707.TW,晶華,256,0.39,348,171,61.22,7,自連買
5	,8112.TW,至上,36.05,0.7,471,51.8,-22.39,7,自連買
6	,9910.TW,豐泰,207.5,-1.19,2962,181.5,17.05,7,自連買
7	,1402.TW,遠東新,31.55,-4.39,10632,30.2,9.66,6,自連買
8	,2301.TW,光寶科,64,-0.47,4678,68.3,-4.19,6,自連買
9	,3587.TW,閎康,165,3.13,1620,145.5,17.46,6,自連買
10	,1760.TW,寶齡富錦,190,8.57,30709,98.2,96.18,5,自連買
11	,2347.TW,聯強,61,-0.81,2957,75.2,-12.66,5,自連買
12	,2356.TW,英業達,26,0.19,6530,25.1,9.98,5,自連買
13	,2382.TW,廣達,71.2,-0.97,4354,91.8,-15.88,5,自連買
14	,2393.TW,億光,37.5,0.94,242,49.65,-17.42,5,自連買
15	,2449.TW,京元電子,36.4,-1.75,4505,43,-8.59,5,自連買
16	,2458.TW,義隆,86.1,-1.71,718,172,-43.43,5,自連買
17	,2474.TW,可成,169,-1.74,2651,146,22.68,5,自連買
18	,3481.TW,群創,11.1,0,42046,17,-28.89,5,自連買
19	,3529.TW,力旺,1350,1.12,770,1730,-21.01,5,自連買
20	,3645.TW,達邁,32.55,-1.21,101,58.4,-42.58,5,自連買
21	,3711.TW,日月光投控,93.8,-3.6,11870,103.5,-1.82,5,自連買
22	,4938.TW,和碩,64.2,0.31,3317,72.8,-4.68,5,自連買
23	,4942.TW,嘉彰,35.75,0.14,78,47.9,-19.39,5,自連買
24	,6176.TW,瑞儀,106,0.47,1064,103.5,11.56,5,自連買
25	,6191.TW,精成科,27.6,-1.08,433,34.8,-15.57,5,自連買
26	,6239.TW,力成,81.3,0.62,1926,95.3,-7.75,5,自連買
27	,8111.TW,立碁,15.55,-1.27,138,27.75,-37.9,5,自連買
28	,8147.TW,正淩,61,0.33,12,65.3,-4.66,5,自連買
29	,9939.TW,宏全,86.9,2.12,1021,79.8,15.62,5,自連買
