符合條件商品
資料日期：2022年  5月 26日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/26),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:01 符合檔數(45)
1	,2382.TW,廣達,71.2,-0.97,4354,76.7,0.68,20,自連買
2	,2441.TW,超豐,48.2,-2.33,4006,69.8,-25.22,20,自連買
3	,3044.TW,健鼎,96,1.59,1391,116,-11.45,20,自連買
4	,3702.TW,大聯大,47.8,-0.52,2583,55.9,-8.41,20,自連買
5	,4938.TW,和碩,64.2,0.31,3317,65.9,5.3,20,自連買
6	,6176.TW,瑞儀,106,0.47,1064,104.5,10.5,18,自連買
7	,2347.TW,聯強,61,-0.81,2957,70.6,-6.96,16,自連買
8	,1312.TW,國喬,18.95,1.07,4063,23.95,-12.35,13,自連買
9	,3231.TW,緯創,29.9,-0.83,12268,27.35,19.31,13,自連買
10	,2886.TW,兆豐金,30.55,-0.97,8425,37.3,-12.76,12,自連買
11	,1762.TW,中化生,63.5,1.11,2260,59.8,8.66,11,自連買
12	,2385.TW,群光,87.2,0.11,1118,83.3,12.81,11,自連買
13	,3036.TW,文曄,62.7,-0.95,1327,75,-10.59,11,自連買
14	,1210.TW,大成,45.45,1.91,1876,48.45,-1.5,10,自連買
15	,1434.TW,福懋,26.3,-0.19,479,26.3,3.91,10,自連買
16	,2357.TW,華碩,271,-1.63,1392,323.5,-3.53,10,自連買
17	,2801.TW,彰銀,17.25,-0.29,2566,18.05,-0.75,10,自連買
18	,6719.TW,力智,256,-0.97,769,493.5,-46.8,10,自連買
19	,1504.TW,東元,27.25,-0.37,1749,29.3,-2.57,7,自連買
20	,2013.TW,中鋼構,59.3,-0.84,197,61.5,0.15,7,自連買
21	,2356.TW,英業達,26,0.19,6530,25.9,6.6,7,自連買
22	,1503.TW,士電,59.1,-1.01,78,59.8,1.7,6,自連買
23	,2301.TW,光寶科,64,-0.47,4678,60.9,7.45,6,自連買
24	,2324.TW,仁寶,22.95,0.44,9576,22.5,2,6,自連買
25	,2834.TW,臺企銀,12.9,-0.39,8238,12.1,11.5,6,自連買
26	,3558.TW,神準,206,-0.48,1476,189,10.42,6,自連買
27	,4532.TW,瑞智,16.2,-0.92,186,16.9,0.06,6,自連買
28	,5534.TW,長虹,73.6,2.22,690,74.5,4.72,6,自連買
29	,9939.TW,宏全,86.9,2.12,1021,74.5,23.84,6,自連買
30	,1582.TW,信錦,58.6,0.17,62,67,-4.78,5,自連買
31	,1904.TW,正隆,27.15,-1.09,381,29.65,-2.23,5,自連買
32	,1906.TW,寶隆,16.85,0.3,233,18.05,-3.71,5,自連買
33	,2317.TW,鴻海,101,0,15490,109,-2.56,5,自連買
34	,2329.TW,華泰,17.6,-1.68,1321,20,-6.33,5,自連買
35	,2331.TW,精英,21.45,-0.46,679,19.85,8.06,5,自連買
36	,2354.TW,鴻準,51.4,-1.15,1092,54.4,-1.96,5,自連買
37	,2891.TW,中信金,21.9,-1.13,23817,25.3,-8.56,5,自連買
38	,2892.TW,第一金,26.3,-0.38,6392,26.25,6.13,5,自連買
39	,3645.TW,達邁,32.55,-1.21,101,50.3,-33.34,5,自連買
40	,4306.TW,炎洲,14.4,-0.35,424,15.6,-1.03,5,自連買
41	,4958.TW,臻鼎-KY,108,-1.37,2633,115.5,-2.09,5,自連買
42	,5876.TW,上海商銀,44.25,-0.45,2405,50.1,-8.46,5,自連買
43	,6271.TW,同欣電,201,-4.29,2372,240,-20.42,5,自連買
44	,8996.TW,高力,183.5,7.31,24980,65.5,187.75,5,自連買
45	,9910.TW,豐泰,207.5,-1.19,2962,173.5,22.45,5,自連買
