符合條件商品
資料日期：2022年  7月 19日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/19),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:25 符合檔數(50)
1	,1101.TW,台泥,34.05,-1.16,23484,41.65,-7.87,20,自連買
2	,1102.TW,亞泥,41.55,0.24,6062,44.1,2.01,20,自連買
3	,2301.TW,光寶科,64,-0.47,4678,58.8,11.28,20,自連買
4	,2382.TW,廣達,71.2,-0.97,4354,81.1,-4.77,20,自連買
5	,2385.TW,群光,87.2,0.11,1118,75.7,15.19,20,自連買
6	,2441.TW,超豐,48.2,-2.33,4006,61.9,-15.68,20,自連買
7	,2449.TW,京元電子,36.4,-1.75,4505,39.85,-1.38,20,自連買
8	,3231.TW,緯創,29.9,-0.83,12268,24.65,21.3,14,自連買
9	,2002.TW,中鋼,30.7,0.16,37216,30.25,12.66,13,自連買
10	,6217.TW,中探針,43.75,0.69,482,61,-26.36,12,自連買
11	,2014.TW,中鴻,27.6,1.1,53751,28.75,6.36,11,自連買
12	,2376.TW,技嘉,106.5,1.43,5227,93.8,30.5,11,自連買
13	,2357.TW,華碩,271,-1.63,1392,312,0.03,9,自連買
14	,3163.TW,波若威,50.5,-0.2,828,51.6,-2.13,9,自連買
15	,3675.TW,德微,168,2.75,1849,206,-16.53,9,自連買
16	,3028.TW,增你強,28.6,1.06,236,29.05,-1.55,7,自連買
17	,8996.TW,高力,183.5,7.31,24980,64.7,183.62,7,自連買
18	,2409.TW,友達,15.4,0.65,36394,14.55,-1.97,6,自連買
19	,2492.TW,華新科,78.7,-1.38,848,99.9,-17.25,6,自連買
20	,3545.TW,敦泰,59.4,2.24,1934,98.6,-27.96,6,自連買
21	,8454.TW,富邦媒,626,0,570,800,-21.75,6,自連買
22	,1444.TW,力麗,10.3,0,557,10.25,3.52,5,自連買
23	,1536.TW,和大,70.4,-0.56,752,74.6,-5.63,5,自連買
24	,1560.TW,中砂,109.5,-1.35,2814,149.5,-26.76,5,自連買
25	,1612.TW,宏泰,16.5,-1.2,304,17.25,-4.35,5,自連買
26	,2027.TW,大成鋼,43.15,-1.93,15303,36.05,27.25,5,自連買
27	,2103.TW,台橡,26.95,-1.1,635,25.35,6.31,5,自連買
28	,2105.TW,正新,33.75,-0.74,1203,36.65,-4.69,5,自連買
29	,2303.TW,聯電,41.95,-2.1,34060,39.9,5.14,5,自連買
30	,2312.TW,金寶,13.65,-1.09,2439,12.75,8.76,5,自連買
31	,2328.TW,廣宇,37.65,-1.7,2360,34.1,13.64,5,自連買
32	,2331.TW,精英,21.45,-0.46,679,21.6,-0.69,5,自連買
33	,2377.TW,微星,119.5,1.7,2513,118,10.36,5,自連買
34	,2455.TW,全新,67,0,1464,73.1,-8.34,5,自連買
35	,2615.TW,萬海,86.2,-1.15,55180,131,-17.73,5,自連買
36	,2905.TW,三商,15.05,-0.66,352,18.55,-13.01,5,自連買
37	,3016.TW,嘉晶,71.2,0.28,652,80.3,-11.33,5,自連買
38	,3033.TW,威健,26.5,0,428,28.05,5.45,5,自連買
39	,3594.TW,磐儀,27.95,2.01,1037,30.5,-8.03,5,自連買
40	,4162.TW,智擎,118.5,-2.07,10092,93.8,30.35,5,自連買
41	,4736.TW,泰博,186,-0.53,4377,204.5,-1.56,5,自連買
42	,4739.TW,康普,94.9,-1.15,795,113,-16.02,5,自連買
43	,5009.TW,榮剛,37.5,-0.66,11974,29.7,26.26,5,自連買
44	,6213.TW,聯茂,71.9,0.42,941,73,-1.51,5,自連買
45	,6515.TW,穎崴,404,-1.46,559,354.5,13.96,5,自連買
46	,8016.TW,矽創,173.5,-0.29,574,148,17.23,5,自連買
47	,8027.TW,鈦昇,51.7,-2.45,239,65.1,-20.58,5,自連買
48	,8044.TW,網家,53.2,0.95,575,72,-25.54,5,自連買
49	,8467.TW,波力-KY,57.6,-1.71,54,77.7,-20.14,5,自連買
50	,9939.TW,宏全,86.9,2.12,1021,72,20.69,5,自連買
