符合條件商品
資料日期：2021年 11月 12日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/12),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 15:11 符合檔數(80)
1	,2464.TW,盟立,38.1,-0.39,128,42.9,-5.79,10,自連買
2	,9904.TW,寶成,34.05,0.44,6898,34.4,4.45,10,自連買
3	,2634.TW,漢翔,34.55,3.13,14471,29.25,19.34,9,自連買
4	,1476.TW,儒鴻,492.5,1.23,1098,644,-21.22,8,自連買
5	,3228.TW,金麗科,187,-1.32,123,496.5,-62.34,8,自連買
6	,1229.TW,聯華,49.25,0.2,537,58.8,-9.58,7,自連買
7	,1326.TW,台化,69.4,-0.72,1689,81.5,-9.52,7,自連買
8	,1712.TW,興農,36.35,-1.49,904,25.8,48.67,7,自連買
9	,2880.TW,華南金,22.5,-1.1,4175,20.75,15.86,7,自連買
10	,2891.TW,中信金,21.9,-1.13,23817,23.7,-2.41,7,自連買
11	,3138.TW,耀登,131.5,-1.13,169,238,-43.39,7,自連買
12	,6153.TW,嘉聯益,23.85,-2.05,2220,25.35,-5.92,7,自連買
13	,1611.TW,中電,13.3,-1.85,708,13.8,0.38,6,自連買
14	,2355.TW,敬鵬,28.95,-0.34,444,29.75,-0.96,6,自連買
15	,2495.TW,普安,21.6,-2.92,2069,15.9,39.53,6,自連買
16	,2511.TW,太子,10.6,-0.47,445,13.5,-18.02,6,自連買
17	,2530.TW,華建,17.35,-0.29,360,14.4,20.49,6,自連買
18	,2850.TW,新產,48.8,0.21,121,48.5,7.04,6,自連買
19	,6104.TW,創惟,88.8,0.23,2437,165.5,-45.5,6,自連買
20	,6209.TW,今國光,25.4,-0.59,249,31.55,-18.12,6,自連買
21	,1103.TW,嘉泥,17.5,-0.57,92,20.9,-13.11,5,自連買
22	,1217.TW,愛之味,10.9,0.46,1908,10.6,5.72,5,自連買
23	,1303.TW,南亞,70.3,-1.54,4616,86,-9.87,5,自連買
24	,1310.TW,台苯,13.55,1.12,233,18.1,-24.34,5,自連買
25	,1321.TW,大洋,33.15,-1.04,99,34.1,-0.93,5,自連買
26	,1464.TW,得力,14.05,-0.71,81,15.9,-9.94,5,自連買
27	,1517.TW,利奇,20.15,-0.25,277,28.9,-27.98,5,自連買
28	,1519.TW,華城,48.9,2.09,3632,36.7,36.86,5,自連買
29	,1528.TW,恩德,10.1,0,151,11.15,-8.6,5,自連買
30	,1529.TW,樂事綠能,19.3,-1.28,1172,16.1,29.62,5,自連買
31	,1532.TW,勤美,28.45,-0.52,120,32.15,-4.91,5,自連買
32	,1604.TW,聲寶,25.55,-0.2,118,29.75,-5.37,5,自連買
33	,1708.TW,東鹼,40.75,-1.33,1193,32.15,32.43,5,自連買
34	,1734.TW,杏輝,33.3,0.45,4511,29.1,15.22,5,自連買
35	,1789.TW,神隆,25.9,-0.77,2066,24.2,9.05,5,自連買
36	,1806.TW,冠軍,9.13,0.33,160,11.5,-11.79,5,自連買
37	,2006.TW,東和鋼鐵,53.2,0.95,1881,42.2,-0.78,5,自連買
38	,2010.TW,春源,16.25,0.62,682,23.05,-25.56,5,自連買
39	,2101.TW,南港,33.7,-0.3,358,40.45,-16.69,5,自連買
40	,2106.TW,建大,30.15,0,347,30.35,2.34,5,自連買
41	,2206.TW,三陽工業,33.7,0.45,1845,26.7,30.87,5,自連買
42	,2207.TW,和泰車,592,-0.67,113,634,-3.5,5,自連買
43	,2340.TW,台亞,34.95,-0.14,799,42.5,-11.81,5,自連買
44	,2352.TW,佳世達,27.5,1.66,4573,33.55,-10.74,5,自連買
45	,2387.TW,精元,39.25,-1.75,500,42.75,-0.96,5,自連買
46	,2392.TW,正崴,36.85,-0.94,578,38.9,-0.7,5,自連買
47	,2413.TW,環科,25.85,-1.71,872,18.95,36.41,5,自連買
48	,2450.TW,神腦,30.85,-0.16,33,33.25,-1.22,5,自連買
49	,2472.TW,立隆電,54.4,-1.45,170,63.9,-9.87,5,自連買
50	,2477.TW,美隆電,19.6,-0.76,52,29.05,-34.97,5,自連買
51	,2501.TW,國建,15.2,0,696,19.55,-19.36,5,自連買
52	,2538.TW,基泰,11.95,0,174,13.2,-5.91,5,自連買
53	,2539.TW,櫻花建,31.95,0,247,31.4,16.56,5,自連買
54	,2547.TW,日勝生,9.08,-0.22,162,10.4,-10.72,5,自連買
55	,2834.TW,臺企銀,12.9,-0.39,8238,9.52,41.6,5,自連買
56	,2836.TW,高雄銀,12.5,-0.4,467,11.6,14.16,5,自連買
57	,2884.TW,玉山金,24.1,-1.03,10272,27.6,-4.63,5,自連買
58	,2897.TW,王道銀行,8.32,-0.36,812,7.92,9.04,5,自連買
59	,2903.TW,遠百,21.6,0.47,1990,22.35,1.31,5,自連買
60	,2906.TW,高林,17.6,-0.28,1443,15.35,17.1,5,自連買
61	,3038.TW,全台,20.35,-1.21,720,18.8,15.23,5,自連買
62	,3058.TW,立德,9.98,-0.2,101,17.65,-43.46,5,自連買
63	,3062.TW,建漢,23.55,0.21,1460,29.45,-19.9,5,自連買
64	,3257.TW,虹冠電,43.65,0.81,25,69.2,-32.23,5,自連買
65	,3356.TW,奇偶,41,-2.38,1548,31.5,35.4,5,自連買
66	,4532.TW,瑞智,16.2,-0.92,186,19.25,-12.15,5,自連買
67	,4720.TW,德淵,14.05,0.72,90,15,-4.94,5,自連買
68	,5222.TW,全訊,134.5,-2.18,132,218,-36.94,5,自連買
69	,5515.TW,建國,11.35,0.44,22,13.5,-9.13,5,自連買
70	,5876.TW,上海商銀,44.25,-0.45,2405,45.2,1.47,5,自連買
71	,6120.TW,達運,9.05,2.38,1626,10.9,-16.97,5,自連買
72	,6166.TW,凌華,52.8,0,30,65.1,-18.46,5,自連買
73	,6206.TW,飛捷,65.6,0.46,146,72.5,-5.42,5,自連買
74	,6505.TW,台塑化,80.1,-1.11,1418,102.5,-18.58,5,自連買
75	,8926.TW,台汽電,32.2,-0.46,354,37.8,-10.65,5,自連買
76	,9907.TW,統一實,17.05,-0.29,1397,13.55,34.46,5,自連買
77	,9919.TW,康那香,17.9,1.7,10393,22.2,-17.93,5,自連買
78	,9927.TW,泰銘,37.6,-0.4,61,34.15,4.88,5,自連買
79	,9933.TW,中鼎,41.85,0.6,916,36.7,20.09,5,自連買
80	,9934.TW,成霖,13.25,-0.75,142,15.15,-12.54,5,自連買
