符合條件商品
資料日期：2022年  9月 29日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/29),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:10 符合檔數(33)
1	,2006.TW,東和鋼鐵,53.2,0.95,1881,49.25,8.02,20,自連買
2	,2014.TW,中鴻,27.6,1.1,53751,21,31.43,20,自連買
3	,2324.TW,仁寶,22.95,0.44,9576,21.75,5.52,20,自連買
4	,3036.TW,文曄,62.7,-0.95,1327,59,6.27,20,自連買
5	,5522.TW,遠雄,58.5,0.34,1205,57.7,5.2,20,自連買
6	,2357.TW,華碩,271,-1.63,1392,237.5,14.11,15,自連買
7	,1102.TW,亞泥,41.55,0.24,6062,40.05,3.75,10,自連買
8	,2356.TW,英業達,26,0.19,6530,23.4,11.11,10,自連買
9	,2385.TW,群光,87.2,0.11,1118,83.4,4.56,10,自連買
10	,2441.TW,超豐,48.2,-2.33,4006,48.8,-1.23,10,自連買
11	,2454.TW,聯發科,660,-0.15,2431,543,21.55,10,自連買
12	,3044.TW,健鼎,96,1.59,1391,91.8,4.58,10,自連買
13	,3231.TW,緯創,29.9,-0.83,12268,27.35,9.32,10,自連買
14	,4938.TW,和碩,64.2,0.31,3317,59.2,8.45,10,自連買
15	,1312.TW,國喬,18.95,1.07,4063,17.1,10.82,9,自連買
16	,2002.TW,中鋼,30.7,0.16,37216,27,13.7,9,自連買
17	,2301.TW,光寶科,64,-0.47,4678,64.7,-1.08,9,自連買
18	,2347.TW,聯強,61,-0.81,2957,52.8,15.53,9,自連買
19	,2376.TW,技嘉,106.5,1.43,5227,88.9,19.8,9,自連買
20	,2382.TW,廣達,71.2,-0.97,4354,78.2,-8.95,9,自連買
21	,2449.TW,京元電子,36.4,-1.75,4505,31.2,16.67,9,自連買
22	,2903.TW,遠百,21.6,0.47,1990,19.8,9.09,9,自連買
23	,3034.TW,聯詠,301.5,-0.17,3163,213.5,41.22,9,自連買
24	,6176.TW,瑞儀,106,0.47,1064,100,6,9,自連買
25	,3702.TW,大聯大,47.8,-0.52,2583,47.1,1.49,8,自連買
26	,2474.TW,可成,169,-1.74,2651,171,-1.17,6,自連買
27	,1101.TW,台泥,34.05,-1.16,23484,34.15,-0.29,5,自連買
28	,2303.TW,聯電,41.95,-2.1,34060,36.55,14.77,5,自連買
29	,2323.TW,中環,7.4,-1.33,1685,7.15,8.82,5,自連買
30	,2330.TW,台積電,455,-2.78,26724,435,5.2,5,自連買
31	,2377.TW,微星,119.5,1.7,2513,107.5,11.16,5,自連買
32	,2633.TW,台灣高鐵,28.75,-0.52,2418,28.25,1.77,5,自連買
33	,9914.TW,美利達,171,-2.29,298,183.5,-6.81,5,自連買
