符合條件商品
資料日期：2022年  4月 13日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/13),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:40 符合檔數(29)
1	,2301.TW,光寶科,64,-0.47,4678,68.1,-3.9,16,自連買
2	,2382.TW,廣達,71.2,-0.97,4354,87.7,-11.95,15,自連買
3	,2449.TW,京元電子,36.4,-1.75,4505,41.35,-4.94,15,自連買
4	,1102.TW,亞泥,41.55,0.24,6062,47.5,-5.29,12,自連買
5	,2441.TW,超豐,48.2,-2.33,4006,71.3,-26.79,12,自連買
6	,5522.TW,遠雄,58.5,0.34,1205,68.8,-5.32,12,自連買
7	,8103.TW,瀚荃,31.9,0,42,43.75,-22.85,12,自連買
8	,1101.TW,台泥,34.05,-1.16,23484,48,-20.05,11,自連買
9	,3702.TW,大聯大,47.8,-0.52,2583,56.5,-9.38,11,自連買
10	,2356.TW,英業達,26,0.19,6530,25.4,8.7,9,自連買
11	,2886.TW,兆豐金,30.55,-0.97,8425,44.95,-27.61,9,自連買
12	,2002.TW,中鋼,30.7,0.16,37216,39.5,-13.74,8,自連買
13	,2347.TW,聯強,61,-0.81,2957,76.5,-14.13,7,自連買
14	,2385.TW,群光,87.2,0.11,1118,86.3,8.89,7,自連買
15	,2606.TW,裕民,50.1,-3.47,10468,58.1,-7.53,7,自連買
16	,3044.TW,健鼎,96,1.59,1391,125.5,-18.15,7,自連買
17	,4938.TW,和碩,64.2,0.31,3317,71.5,-2.95,7,自連買
18	,6176.TW,瑞儀,106,0.47,1064,103,12.1,7,自連買
19	,6239.TW,力成,81.3,0.62,1926,93.7,-6.17,6,自連買
20	,2007.TW,燁興,12.7,1.2,8163,20.95,-39.38,5,自連買
21	,2029.TW,盛餘,25.2,0,787,41.1,-31.82,5,自連買
22	,2038.TW,海光,23.05,-3.15,5951,35.4,-30.61,5,自連買
23	,2357.TW,華碩,271,-1.63,1392,354.5,-11.96,5,自連買
24	,2460.TW,建通,16.65,-1.77,90,24.6,-31.14,5,自連買
25	,2540.TW,愛山林,71.9,-1.64,383,122.5,-0.84,5,自連買
26	,3030.TW,德律,63.7,-0.47,122,71.5,-6.28,5,自連買
27	,6770.TW,力積電,33.3,-0.3,10173,53,-35.84,5,自連買
28	,8114.TW,振樺電,110,0.92,219,119.5,-4.73,5,自連買
29	,9921.TW,巨大,209,-1.18,293,266,-18.35,5,自連買
