符合條件商品
資料日期：2022年 10月 20日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(10/20),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:08 符合檔數(94)
1	,1102.TW,亞泥,41.55,0.24,6062,37.1,11.99,20,自連買
2	,1312.TW,國喬,18.95,1.07,4063,17.2,10.17,20,自連買
3	,2002.TW,中鋼,30.7,0.16,37216,28.6,7.34,20,自連買
4	,2006.TW,東和鋼鐵,53.2,0.95,1881,55.4,-3.97,20,自連買
5	,2301.TW,光寶科,64,-0.47,4678,63.7,0.47,20,自連買
6	,2324.TW,仁寶,22.95,0.44,9576,21.05,9.03,20,自連買
7	,2347.TW,聯強,61,-0.81,2957,54.6,11.72,20,自連買
8	,2356.TW,英業達,26,0.19,6530,23.5,10.64,20,自連買
9	,2357.TW,華碩,271,-1.63,1392,232,16.81,20,自連買
10	,2382.TW,廣達,71.2,-0.97,4354,70,1.71,20,自連買
11	,2385.TW,群光,87.2,0.11,1118,79.6,9.55,20,自連買
12	,2441.TW,超豐,48.2,-2.33,4006,48.5,-0.62,20,自連買
13	,2449.TW,京元電子,36.4,-1.75,4505,32.3,12.69,20,自連買
14	,2454.TW,聯發科,660,-0.15,2431,570,15.79,20,自連買
15	,3034.TW,聯詠,301.5,-0.17,3163,245.5,22.81,20,自連買
16	,3036.TW,文曄,62.7,-0.95,1327,63.2,-0.79,20,自連買
17	,3044.TW,健鼎,96,1.59,1391,91,5.49,20,自連買
18	,3231.TW,緯創,29.9,-0.83,12268,26.35,13.47,20,自連買
19	,3702.TW,大聯大,47.8,-0.52,2583,46.6,2.58,20,自連買
20	,4938.TW,和碩,64.2,0.31,3317,55.9,14.85,20,自連買
21	,5522.TW,遠雄,58.5,0.34,1205,54.4,7.54,20,自連買
22	,6176.TW,瑞儀,106,0.47,1064,96.3,10.07,20,自連買
23	,1101.TW,台泥,34.05,-1.16,23484,30.9,10.19,19,自連買
24	,2377.TW,微星,119.5,1.7,2513,111,7.66,19,自連買
25	,2409.TW,友達,15.4,0.65,36394,18.7,-17.65,16,自連買
26	,2376.TW,技嘉,106.5,1.43,5227,90,18.33,12,自連買
27	,2903.TW,遠百,21.6,0.47,1990,17.95,20.33,8,自連買
28	,6670.TW,復盛應用,213,-0.7,244,180,18.33,8,自連買
29	,2505.TW,國揚,18.25,-0.82,64,17.9,1.96,7,自連買
30	,2884.TW,玉山金,24.1,-1.03,10272,22.55,6.87,7,自連買
31	,2886.TW,兆豐金,30.55,-0.97,8425,29.2,4.62,7,自連買
32	,4549.TW,桓達,84.8,0.59,8,88,-3.64,7,自連買
33	,2239.TW,英利-KY,59,-0.84,55,64.1,-7.96,6,自連買
34	,2609.TW,陽明,67.3,-1.03,57425,61.8,8.9,6,自連買
35	,3025.TW,星通,20.6,2.49,684,21.65,-4.85,6,自連買
36	,5519.TW,隆大,22.8,0.44,85,20.55,10.95,6,自連買
37	,6128.TW,上福,29.3,-0.51,64,27.45,6.74,6,自連買
38	,6239.TW,力成,81.3,0.62,1926,71.6,13.55,6,自連買
39	,1109.TW,信大,15.7,-0.95,63,14.45,8.65,5,自連買
40	,1301.TW,台塑,86.8,-0.46,6046,80.8,7.43,5,自連買
41	,1303.TW,南亞,70.3,-1.54,4616,67.6,3.99,5,自連買
42	,1434.TW,福懋,26.3,-0.19,479,25.6,2.73,5,自連買
43	,1451.TW,年興,20.95,0,222,20.95,0,5,自連買
44	,1455.TW,集盛,10.45,0,596,9.52,9.77,5,自連買
45	,1477.TW,聚陽,238.5,0,510,195.5,21.99,5,自連買
46	,1504.TW,東元,27.25,-0.37,1749,27.05,0.74,5,自連買
47	,1611.TW,中電,13.3,-1.85,708,13.75,-3.27,5,自連買
48	,1701.TW,中化,33.5,8.41,15339,19.95,67.92,5,自連買
49	,1710.TW,東聯,18.5,1.09,1345,17.4,6.32,5,自連買
50	,1711.TW,永光,18.4,-1.08,779,17.7,3.95,5,自連買
51	,1762.TW,中化生,63.5,1.11,2260,52.2,21.65,5,自連買
52	,1802.TW,台玻,21.2,0.24,12096,19.5,8.72,5,自連買
53	,2013.TW,中鋼構,59.3,-0.84,197,54.6,8.61,5,自連買
54	,2020.TW,美亞,23.5,-0.63,75,21.8,7.8,5,自連買
55	,2031.TW,新光鋼,44,-0.56,5573,36,22.22,5,自連買
56	,2034.TW,允強,29.6,-0.5,3354,25.05,18.16,5,自連買
57	,2207.TW,和泰車,592,-0.67,113,552,7.25,5,自連買
58	,2227.TW,裕日車,191,-2.05,32,175,9.14,5,自連買
59	,2303.TW,聯電,41.95,-2.1,34060,39.5,6.2,5,自連買
60	,2308.TW,台達電,281,-1.92,5149,265.5,5.84,5,自連買
61	,2330.TW,台積電,455,-2.78,26724,397.5,15.12,5,自連買
62	,2352.TW,佳世達,27.5,1.66,4573,26.5,3.77,5,自連買
63	,2368.TW,金像電,88.4,-1.12,3685,82.3,7.41,5,自連買
64	,2387.TW,精元,39.25,-1.75,500,35,12.14,5,自連買
