符合條件商品
資料日期：2022年 11月 30日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/30),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 12:58 符合檔數(7)
1	,1312.TW,國喬,18.95,1.07,4063,20.8,-8.89,20,自連買
2	,6834.TW,天二科技,25.1,-1.38,20,27,-7.04,17,自連買
3	,2727.TW,王品,158,-1.56,228,158,0,6,自連買
4	,8050.TW,廣積,78.9,1.81,7925,74.7,5.62,6,自連買
5	,3504.TW,揚明光,77.8,1.17,665,93.2,-16.52,5,自連買
6	,3653.TW,健策,369.5,-0.81,1389,379,-2.51,5,自連買
7	,5309.TW,系統電,39.5,-1.86,1571,42.85,-7.82,5,自連買
