符合條件商品
資料日期：2022年  8月 26日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/26),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:16 符合檔數(35)
1	,2324.TW,仁寶,22.95,0.44,9576,23,-0.22,20,自連買
2	,2356.TW,英業達,26,0.19,6530,23.75,9.47,20,自連買
3	,2441.TW,超豐,48.2,-2.33,4006,60.5,-20.33,20,自連買
4	,3044.TW,健鼎,96,1.59,1391,102,-5.88,20,自連買
5	,5522.TW,遠雄,58.5,0.34,1205,62.4,-2.73,20,自連買
6	,4938.TW,和碩,64.2,0.31,3317,64.2,0,15,自連買
7	,3036.TW,文曄,62.7,-0.95,1327,66,-5,14,自連買
8	,2330.TW,台積電,455,-2.78,26724,512,-10.11,12,自連買
9	,2454.TW,聯發科,660,-0.15,2431,678,-2.65,12,自連買
10	,1101.TW,台泥,34.05,-1.16,23484,39.65,-14.12,10,自連買
11	,3576.TW,聯合再生,20.4,-0.73,3970,22.9,-10.92,9,自連買
12	,3624.TW,光頡,40.35,0.62,414,57.5,-29.83,9,自連買
13	,1102.TW,亞泥,41.55,0.24,6062,42.8,-2.92,8,自連買
14	,1409.TW,新纖,17.9,0.28,1722,19.6,-1.54,7,自連買
15	,2301.TW,光寶科,64,-0.47,4678,65.1,-1.69,7,自連買
16	,2347.TW,聯強,61,-0.81,2957,56,8.93,7,自連買
17	,2449.TW,京元電子,36.4,-1.75,4505,37.85,-3.83,7,自連買
18	,2458.TW,義隆,86.1,-1.71,718,100,-13.9,7,自連買
19	,3231.TW,緯創,29.9,-0.83,12268,28.05,6.6,7,自連買
20	,4128.TW,中天,66.8,-2.2,19523,75.3,-11.29,7,自連買
21	,6176.TW,瑞儀,106,0.47,1064,99.6,6.43,7,自連買
22	,8358.TW,金居,51.3,-0.58,1372,43.6,17.66,7,自連買
23	,2317.TW,鴻海,101,0,15490,110.5,-8.6,6,自連買
24	,2357.TW,華碩,271,-1.63,1392,258.5,4.84,6,自連買
25	,2474.TW,可成,169,-1.74,2651,183,-2.13,6,自連買
26	,9938.TW,百和,59,4.8,4688,63,-6.35,6,自連買
27	,1476.TW,儒鴻,492.5,1.23,1098,457.5,7.65,5,自連買
28	,2006.TW,東和鋼鐵,53.2,0.95,1881,55.2,-3.62,5,自連買
29	,2014.TW,中鴻,27.6,1.1,53751,27.05,2.03,5,自連買
30	,2392.TW,正崴,36.85,-0.94,578,37.9,-2.77,5,自連買
31	,2548.TW,華固,88,-0.34,174,92.9,-5.27,5,自連買
32	,2891.TW,中信金,21.9,-1.13,23817,23.85,-8.18,5,自連買
33	,3268.TW,海德威,22.4,0,43,27,-17.04,5,自連買
34	,3702.TW,大聯大,47.8,-0.52,2583,51,-6.27,5,自連買
35	,8996.TW,高力,183.5,7.31,24980,96.4,90.35,5,自連買
