符合條件商品
資料日期：2022年 11月  8日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/08),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:05 符合檔數(31)
1	,1312.TW,國喬,18.95,1.07,4063,18,5.28,20,自連買
2	,2301.TW,光寶科,64,-0.47,4678,67,-4.48,20,自連買
3	,2324.TW,仁寶,22.95,0.44,9576,21.45,6.99,20,自連買
4	,2347.TW,聯強,61,-0.81,2957,54.4,12.13,20,自連買
5	,2356.TW,英業達,26,0.19,6530,24,8.33,20,自連買
6	,2382.TW,廣達,71.2,-0.97,4354,68.1,4.55,20,自連買
7	,4938.TW,和碩,64.2,0.31,3317,58.1,10.5,20,自連買
8	,6239.TW,力成,81.3,0.62,1926,76.8,5.86,19,自連買
9	,2890.TW,永豐金,16.7,-4.84,27291,16.5,1.21,18,自連買
10	,9910.TW,豐泰,207.5,-1.19,2962,170.5,21.7,18,自連買
11	,2002.TW,中鋼,30.7,0.16,37216,27.4,12.04,11,自連買
12	,3455.TW,由田,80.3,-0.25,313,81.3,-1.23,9,自連買
13	,2401.TW,凌陽,22.85,-0.87,807,23.7,-3.59,7,自連買
14	,2636.TW,台驊投控,76.3,-0.91,1346,72.2,5.68,7,自連買
15	,2850.TW,新產,48.8,0.21,121,45.6,7.02,7,自連買
16	,3034.TW,聯詠,301.5,-0.17,3163,259.5,16.18,7,自連買
17	,3413.TW,京鼎,183.5,-1.61,306,176,4.26,7,自連買
18	,4977.TW,眾達-KY,97.5,-1.42,2016,97.5,0,7,自連買
19	,1102.TW,亞泥,41.55,0.24,6062,37.95,9.49,6,自連買
20	,2231.TW,為升,142,-2.07,335,143.5,-1.05,6,自連買
21	,2441.TW,超豐,48.2,-2.33,4006,46.9,2.77,6,自連買
22	,3583.TW,辛耘,72.6,1.26,201,67.2,8.04,6,自連買
23	,4974.TW,亞泰,57.5,0,115,55.8,3.05,6,自連買
24	,6438.TW,迅得,86.2,-0.69,51,80.2,7.48,6,自連買
25	,8210.TW,勤誠,74.2,-1.07,96,71.2,4.21,6,自連買
26	,8916.TW,光隆,52.9,-0.94,490,59,-10.34,6,自連買
27	,2615.TW,萬海,86.2,-1.15,55180,70.4,22.44,5,自連買
28	,3374.TW,精材,99.5,-1.49,1508,92.4,7.68,5,自連買
29	,5009.TW,榮剛,37.5,-0.66,11974,30.8,21.75,5,自連買
30	,6605.TW,帝寶,70.5,-0.98,237,72,-2.08,5,自連買
31	,8147.TW,正淩,61,0.33,12,66.8,-8.68,5,自連買
