符合條件商品
資料日期：2022年  7月 20日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/20),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:25 符合檔數(31)
1	,1101.TW,台泥,34.05,-1.16,23484,41.6,-7.75,20,自連買
2	,2301.TW,光寶科,64,-0.47,4678,64.6,1.3,20,自連買
3	,2382.TW,廣達,71.2,-0.97,4354,81.1,-4.77,20,自連買
4	,2385.TW,群光,87.2,0.11,1118,75.8,15.04,20,自連買
5	,2441.TW,超豐,48.2,-2.33,4006,63.2,-17.41,20,自連買
6	,2449.TW,京元電子,36.4,-1.75,4505,40.6,-3.19,20,自連買
7	,3231.TW,緯創,29.9,-0.83,12268,24.9,20.08,15,自連買
8	,2002.TW,中鋼,30.7,0.16,37216,30.5,11.72,14,自連買
9	,6217.TW,中探針,43.75,0.69,482,63.2,-28.93,13,自連買
10	,2376.TW,技嘉,106.5,1.43,5227,96.8,26.45,12,自連買
11	,2357.TW,華碩,271,-1.63,1392,316,-1.24,10,自連買
12	,3163.TW,波若威,50.5,-0.2,828,53.1,-4.9,10,自連買
13	,8996.TW,高力,183.5,7.31,24980,67.3,172.66,8,自連買
14	,2409.TW,友達,15.4,0.65,36394,14.9,-4.29,7,自連買
15	,1536.TW,和大,70.4,-0.56,752,76,-7.37,6,自連買
16	,2312.TW,金寶,13.65,-1.09,2439,12.7,9.2,6,自連買
17	,2328.TW,廣宇,37.65,-1.7,2360,34.45,12.49,6,自連買
18	,2377.TW,微星,119.5,1.7,2513,119.5,8.97,6,自連買
19	,3016.TW,嘉晶,71.2,0.28,652,83.4,-14.63,6,自連買
20	,3594.TW,磐儀,27.95,2.01,1037,29.95,-6.37,6,自連買
21	,4736.TW,泰博,186,-0.53,4377,203,-0.83,6,自連買
22	,4739.TW,康普,94.9,-1.15,795,115.5,-17.84,6,自連買
23	,5009.TW,榮剛,37.5,-0.66,11974,29.05,29.09,6,自連買
24	,6213.TW,聯茂,71.9,0.42,941,74.6,-3.62,6,自連買
25	,8016.TW,矽創,173.5,-0.29,574,155.5,11.58,6,自連買
26	,8044.TW,網家,53.2,0.95,575,73.1,-26.67,6,自連買
27	,2923.TW,鼎固-KY,21.1,-1.86,8,24.15,-7.7,5,自連買
28	,3434.TW,哲固,25,0.2,75,24.2,3.31,5,自連買
29	,4157.TW,太景*-KY,16.15,-1.52,3200,17.6,-8.24,5,自連買
30	,5607.TW,遠雄港,50.7,-0.39,436,48.6,7.78,5,自連買
31	,8050.TW,廣積,78.9,1.81,7925,64.4,22.52,5,自連買
