符合條件商品
資料日期：2022年  3月 16日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/16),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:44 符合檔數(33)
1	,8112.TW,至上,36.05,0.7,471,50.6,-20.54,18,自連買
2	,2885.TW,元大金,21.8,-0.91,10786,25.6,-6.24,9,自連買
3	,4958.TW,臻鼎-KY,108,-1.37,2633,96,17.8,9,自連買
4	,2108.TW,南帝,38.2,-0.26,608,79.1,-46.56,8,自連買
5	,1529.TW,樂事綠能,19.3,-1.28,1172,22.9,-8.83,7,自連買
6	,2338.TW,光罩,86.3,0.94,3470,90.1,-1.7,7,自連買
7	,2891.TW,中信金,21.9,-1.13,23817,26.95,-14.15,7,自連買
8	,2455.TW,全新,67,0,1464,114.5,-38.47,6,自連買
9	,2498.TW,宏達電,55,-0.72,14502,56.2,-2.14,6,自連買
10	,2610.TW,華航,19,-1.55,26392,27.55,-28.49,6,自連買
11	,1216.TW,統一,65.9,0,2803,65.3,5.05,5,自連買
12	,1309.TW,台達化,22.2,-0.45,1316,33.5,-25.05,5,自連買
13	,1314.TW,中石化,9.86,-1,4928,11.85,-13.36,5,自連買
14	,1513.TW,中興電,66,0.15,12515,51.9,34.01,5,自連買
15	,1762.TW,中化生,63.5,1.11,2260,51.2,26.92,5,自連買
16	,2006.TW,東和鋼鐵,53.2,0.95,1881,78.7,-26.6,5,自連買
17	,2312.TW,金寶,13.65,-1.09,2439,14.3,-3.05,5,自連買
18	,2324.TW,仁寶,22.95,0.44,9576,27,-7.72,5,自連買
19	,2385.TW,群光,87.2,0.11,1118,90.3,4.06,5,自連買
20	,2412.TW,中華電,112.5,-0.44,6521,126,-7.45,5,自連買
21	,2515.TW,中工,8.25,-0.48,1107,9.16,-4.29,5,自連買
22	,2801.TW,彰銀,17.25,-0.29,2566,17.95,-0.17,5,自連買
23	,2880.TW,華南金,22.5,-1.1,4175,22.9,4.94,5,自連買
24	,2886.TW,兆豐金,30.55,-0.97,8425,39.5,-17.63,5,自連買
25	,2892.TW,第一金,26.3,-0.38,6392,26.3,5.92,5,自連買
26	,2912.TW,統一超,268,-1.47,996,260,6.44,5,自連買
27	,3045.TW,台灣大,94.8,0,2514,107,-7.73,5,自連買
28	,3088.TW,艾訊,58.2,1.04,164,56.6,8.36,5,自連買
29	,3231.TW,緯創,29.9,-0.83,12268,29.5,10.62,5,自連買
30	,4912.TW,聯德控股-KY,79.8,-0.37,46,164,-50.1,5,自連買
31	,5880.TW,合庫金,25.95,-0.76,4866,27.3,1.49,5,自連買
32	,6116.TW,彩晶,11.1,0.91,3518,16.15,-25.6,5,自連買
33	,6121.TW,新普,288.5,-0.35,276,309.5,8.55,5,自連買
