符合條件商品
資料日期：2022年  8月 31日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/31),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:15 符合檔數(29)
1	,2324.TW,仁寶,22.95,0.44,9576,22.75,0.88,20,自連買
2	,2356.TW,英業達,26,0.19,6530,23.15,12.31,20,自連買
3	,2441.TW,超豐,48.2,-2.33,4006,59.3,-18.72,20,自連買
4	,3044.TW,健鼎,96,1.59,1391,100.5,-4.48,20,自連買
5	,5522.TW,遠雄,58.5,0.34,1205,63.8,-4.86,20,自連買
6	,4938.TW,和碩,64.2,0.31,3317,63.6,0.94,18,自連買
7	,3036.TW,文曄,62.7,-0.95,1327,64.7,-3.09,17,自連買
8	,1101.TW,台泥,34.05,-1.16,23484,39.3,-13.36,13,自連買
9	,1102.TW,亞泥,41.55,0.24,6062,43.25,-3.93,11,自連買
10	,2301.TW,光寶科,64,-0.47,4678,65.8,-2.74,10,自連買
11	,2347.TW,聯強,61,-0.81,2957,55.8,9.32,10,自連買
12	,2449.TW,京元電子,36.4,-1.75,4505,37.35,-2.54,10,自連買
13	,2458.TW,義隆,86.1,-1.71,718,97.1,-11.33,10,自連買
14	,3231.TW,緯創,29.9,-0.83,12268,27.7,7.94,10,自連買
15	,6176.TW,瑞儀,106,0.47,1064,100.5,5.47,10,自連買
16	,2474.TW,可成,169,-1.74,2651,185.5,-3.45,9,自連買
17	,2006.TW,東和鋼鐵,53.2,0.95,1881,54.1,-1.66,8,自連買
18	,2014.TW,中鴻,27.6,1.1,53751,25.95,6.36,8,自連買
19	,3702.TW,大聯大,47.8,-0.52,2583,51.4,-7,8,自連買
20	,2002.TW,中鋼,30.7,0.16,37216,28.95,6.04,7,自連買
21	,2376.TW,技嘉,106.5,1.43,5227,85.9,23.98,7,自連買
22	,1795.TW,美時,232,0.22,11755,173.5,33.72,6,自連買
23	,2439.TW,美律,79.5,0.63,452,84.4,-5.81,6,自連買
24	,1232.TW,大統益,141.5,-0.35,131,157.5,-10.16,5,自連買
25	,2371.TW,大同,33.7,0,4072,34.5,-2.32,5,自連買
26	,2377.TW,微星,119.5,1.7,2513,115,3.91,5,自連買
27	,4743.TW,合一,259.5,-1.14,14786,296,-12.33,5,自連買
28	,5425.TW,台半,75.3,0,4216,95.5,-21.15,5,自連買
29	,6244.TW,茂迪,28.35,0,3256,28.5,-0.53,5,自連買
