符合條件商品
資料日期：2022年  4月 18日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/18),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:40 符合檔數(31)
1	,2301.TW,光寶科,64,-0.47,4678,68.5,-4.48,19,自連買
2	,2382.TW,廣達,71.2,-0.97,4354,85.2,-9.36,18,自連買
3	,2441.TW,超豐,48.2,-2.33,4006,70,-25.43,15,自連買
4	,5522.TW,遠雄,58.5,0.34,1205,67.8,-3.94,15,自連買
5	,1101.TW,台泥,34.05,-1.16,23484,46.5,-17.47,14,自連買
6	,2356.TW,英業達,26,0.19,6530,25.4,8.7,12,自連買
7	,2886.TW,兆豐金,30.55,-0.97,8425,41.9,-22.34,12,自連買
8	,2002.TW,中鋼,30.7,0.16,37216,38.5,-11.5,11,自連買
9	,2347.TW,聯強,61,-0.81,2957,78.1,-15.9,10,自連買
10	,2385.TW,群光,87.2,0.11,1118,85.7,9.64,10,自連買
11	,3044.TW,健鼎,96,1.59,1391,126,-18.48,10,自連買
12	,4938.TW,和碩,64.2,0.31,3317,70.5,-1.56,10,自連買
13	,6176.TW,瑞儀,106,0.47,1064,104.5,10.5,10,自連買
14	,2540.TW,愛山林,71.9,-1.64,383,124,-2.04,8,自連買
15	,1301.TW,台塑,86.8,-0.46,6046,104.5,-10.08,7,自連買
16	,4128.TW,中天,66.8,-2.2,19523,59.5,23.13,7,自連買
17	,1760.TW,寶齡富錦,190,8.57,30709,149.5,28.86,6,自連買
18	,2482.TW,連宇,24.2,-2.81,1591,12.05,100.83,6,自連買
19	,2801.TW,彰銀,17.25,-0.29,2566,18.55,-3.42,6,自連買
20	,3231.TW,緯創,29.9,-0.83,12268,29.35,11.19,6,自連買
21	,3376.TW,新日興,80.7,-0.25,113,82.8,4.18,6,自連買
22	,1216.TW,統一,65.9,0,2803,67,2.39,5,自連買
23	,1326.TW,台化,69.4,-0.72,1689,79,-6.66,5,自連買
24	,2207.TW,和泰車,592,-0.67,113,573,6.77,5,自連買
25	,2603.TW,長榮,167.5,-2.33,36972,138,-37.12,5,自連買
26	,2885.TW,元大金,21.8,-0.91,10786,26.35,-8.94,5,自連買
27	,2887.TW,台新金,15.2,0,6593,19.55,-15.46,5,自連買
28	,2912.TW,統一超,268,-1.47,996,270.5,2.31,5,自連買
29	,3592.TW,瑞鼎,307.5,0,497,456,-22.24,5,自連買
30	,6192.TW,巨路,69.2,-0.86,148,75.3,-11.23,5,自連買
31	,8044.TW,網家,53.2,0.95,575,89.9,-40.37,5,自連買
