符合條件商品
資料日期：2022年  8月 15日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/15),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:18 符合檔數(33)
1	,2006.TW,東和鋼鐵,53.2,0.95,1881,54.6,-2.56,20,自連買
2	,2324.TW,仁寶,22.95,0.44,9576,22.45,2.23,20,自連買
3	,2356.TW,英業達,26,0.19,6530,24.15,7.66,20,自連買
4	,5522.TW,遠雄,58.5,0.34,1205,64,-5.16,19,自連買
5	,2441.TW,超豐,48.2,-2.33,4006,63.9,-18.32,17,自連買
6	,3044.TW,健鼎,96,1.59,1391,103.5,-7.25,17,自連買
7	,2347.TW,聯強,61,-0.81,2957,55.6,9.71,15,自連買
8	,2354.TW,鴻準,51.4,-1.15,1092,50.4,1.98,14,自連買
9	,2385.TW,群光,87.2,0.11,1118,82.9,5.19,11,自連買
10	,3228.TW,金麗科,187,-1.32,123,339,-44.84,11,自連買
11	,3545.TW,敦泰,59.4,2.24,1934,78.5,-24.33,11,自連買
12	,5534.TW,長虹,73.6,2.22,690,78.1,-0.11,11,自連買
13	,3231.TW,緯創,29.9,-0.83,12268,27.9,7.17,10,自連買
14	,3702.TW,大聯大,47.8,-0.52,2583,51.3,-6.82,10,自連買
15	,2002.TW,中鋼,30.7,0.16,37216,29.15,5.32,7,自連買
16	,2014.TW,中鴻,27.6,1.1,53751,27.6,0,7,自連買
17	,2328.TW,廣宇,37.65,-1.7,2360,36,7.63,7,自連買
18	,2520.TW,冠德,28.65,0.7,326,28.3,1.24,7,自連買
19	,3006.TW,晶豪科,66.2,0,3117,84.2,-21.38,7,自連買
20	,6756.TW,威鋒電子,191,-2.05,282,249,-23.29,7,自連買
21	,3042.TW,晶技,83,0.73,539,89.8,-7.57,6,自連買
22	,3455.TW,由田,80.3,-0.25,313,90.3,-5.43,6,自連買
23	,4938.TW,和碩,64.2,0.31,3317,63,1.9,6,自連買
24	,4961.TW,天鈺,117,0.86,1402,123.5,-5.26,6,自連買
25	,5243.TW,乙盛-KY,59.3,0.51,535,69,-12.28,6,自連買
26	,1603.TW,華電,26.3,-0.75,181,26.65,0.57,5,自連買
27	,2360.TW,致茂,179,0.56,783,182,-1.65,5,自連買
28	,3036.TW,文曄,62.7,-0.95,1327,65.7,-4.57,5,自連買
29	,4162.TW,智擎,118.5,-2.07,10092,87.9,34.81,5,自連買
30	,4171.TW,瑞基,56.1,1.08,1306,77.9,-15.72,5,自連買
31	,4953.TW,緯軟,81.7,-0.24,81,83.9,-2.62,5,自連買
32	,6510.TW,精測,490.5,-1.21,161,444,10.47,5,自連買
33	,6605.TW,帝寶,70.5,-0.98,237,80.7,-12.64,5,自連買
