符合條件商品
資料日期：2022年 12月 20日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/20),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 12:54 符合檔數(7)
1	,6732.TW,昇佳電子,220,-1.57,74,224,-1.79,9,自連買
2	,1102.TW,亞泥,41.55,0.24,6062,40.9,1.59,6,自連買
3	,2377.TW,微星,119.5,1.7,2513,116,3.02,6,自連買
4	,6111.TW,大宇資,61.4,3.89,5227,61.7,-0.49,6,自連買
5	,8916.TW,光隆,52.9,-0.94,490,53.1,-0.38,6,自連買
6	,3260.TW,威剛,57.6,-0.17,970,58.2,-1.03,5,自連買
7	,4540.TW,全球傳動,36.4,-0.41,42,36.35,0.14,5,自連買
