符合條件商品
資料日期：2022年  5月 20日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/20),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:02 符合檔數(35)
1	,1102.TW,亞泥,41.55,0.24,6062,44,2.26,20,自連買
2	,2441.TW,超豐,48.2,-2.33,4006,72,-27.51,20,自連買
3	,3702.TW,大聯大,47.8,-0.52,2583,56,-8.59,20,自連買
4	,4938.TW,和碩,64.2,0.31,3317,65.3,6.27,20,自連買
5	,2382.TW,廣達,71.2,-0.97,4354,74.5,3.65,19,自連買
6	,3044.TW,健鼎,96,1.59,1391,117,-12.21,19,自連買
7	,6176.TW,瑞儀,106,0.47,1064,103.5,11.56,14,自連買
8	,2347.TW,聯強,61,-0.81,2957,74,-11.23,12,自連買
9	,1312.TW,國喬,18.95,1.07,4063,24.1,-12.91,9,自連買
10	,2377.TW,微星,119.5,1.7,2513,129,0.95,9,自連買
11	,3231.TW,緯創,29.9,-0.83,12268,27.8,17.39,9,自連買
12	,2886.TW,兆豐金,30.55,-0.97,8425,37.1,-12.29,8,自連買
13	,1319.TW,東陽,41.05,0.37,2564,38.15,9.7,7,自連買
14	,1762.TW,中化生,63.5,1.11,2260,59.2,9.77,7,自連買
15	,2385.TW,群光,87.2,0.11,1118,82.7,13.63,7,自連買
16	,3036.TW,文曄,62.7,-0.95,1327,73.6,-8.91,7,自連買
17	,3691.TW,碩禾,101.5,0,155,146,-30.48,7,自連買
18	,6239.TW,力成,81.3,0.62,1926,96,-8.43,7,自連買
19	,1210.TW,大成,45.45,1.91,1876,47.45,0.58,6,自連買
20	,1434.TW,福懋,26.3,-0.19,479,26.4,3.54,6,自連買
21	,2002.TW,中鋼,30.7,0.16,37216,33.35,2.16,6,自連買
22	,2355.TW,敬鵬,28.95,-0.34,444,31,-4.96,6,自連買
23	,2357.TW,華碩,271,-1.63,1392,324,-3.68,6,自連買
24	,2404.TW,漢唐,182,-2.41,755,176,12.09,6,自連買
25	,2485.TW,兆赫,17.25,0.29,454,16,7.81,6,自連買
26	,2801.TW,彰銀,17.25,-0.29,2566,17.95,-0.17,6,自連買
27	,2912.TW,統一超,268,-1.47,996,271.5,1.94,6,自連買
28	,3661.TW,世芯-KY,803,-1.35,2950,950,-14.4,6,自連買
29	,5289.TW,宜鼎,181.5,-1.36,100,200,-0.04,6,自連買
30	,6415.TW,矽力*-KY,445,1.37,2330,2870,-37.98,6,自連買
31	,6719.TW,力智,256,-0.97,769,515,-49.02,6,自連買
32	,2476.TW,鉅祥,46.4,-0.96,356,49.1,-1.69,5,自連買
33	,6167.TW,久正,12.3,4.68,1623,12,3.8,5,自連買
34	,6456.TW,GIS-KY,93.3,0.76,943,84.9,16.17,5,自連買
35	,9921.TW,巨大,209,-1.18,293,239,-9.12,5,自連買
