符合條件商品
資料日期：2022年  6月 29日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/29),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:30 符合檔數(72)
1	,1303.TW,南亞,70.3,-1.54,4616,84.6,-8.38,20,自連買
2	,2317.TW,鴻海,101,0,15490,111,-4.31,20,自連買
3	,2382.TW,廣達,71.2,-0.97,4354,80.1,-3.59,20,自連買
4	,2886.TW,兆豐金,30.55,-0.97,8425,35.7,-8.86,20,自連買
5	,5522.TW,遠雄,58.5,0.34,1205,62.9,-3.5,20,自連買
6	,2301.TW,光寶科,64,-0.47,4678,57.7,13.41,19,自連買
7	,2356.TW,英業達,26,0.19,6530,25.25,9.34,19,自連買
8	,2441.TW,超豐,48.2,-2.33,4006,63.9,-18.32,19,自連買
9	,2882.TW,國泰金,41.15,1.86,33982,52.8,-16.16,19,自連買
10	,3044.TW,健鼎,96,1.59,1391,111.5,-7.88,19,自連買
11	,2324.TW,仁寶,22.95,0.44,9576,22.55,1.77,18,自連買
12	,2412.TW,中華電,112.5,-0.44,6521,130.5,-10.64,16,自連買
13	,2458.TW,義隆,86.1,-1.71,718,140,-30.5,16,自連買
14	,2376.TW,技嘉,106.5,1.43,5227,92,33.06,15,自連買
15	,1101.TW,台泥,34.05,-1.16,23484,39.55,-2.96,14,自連買
16	,2449.TW,京元電子,36.4,-1.75,4505,40.8,-3.68,14,自連買
17	,9938.TW,百和,59,4.8,4688,70.5,-11.05,14,自連買
18	,1102.TW,亞泥,41.55,0.24,6062,43.7,2.95,13,自連買
19	,1312.TW,國喬,18.95,1.07,4063,23.2,-9.55,12,自連買
20	,3703.TW,欣陸,28.15,0.18,655,28.65,4.38,12,自連買
21	,2105.TW,正新,33.75,-0.74,1203,35.65,-2.03,10,自連買
22	,2106.TW,建大,30.15,0,347,33.2,-6.45,10,自連買
23	,2347.TW,聯強,61,-0.81,2957,54.3,12.34,10,自連買
24	,2897.TW,王道銀行,8.32,-0.36,812,8.83,-2.23,10,自連買
25	,1216.TW,統一,65.9,0,2803,66.9,2.55,9,自連買
26	,2395.TW,研華,333,-1.48,273,350,-2.49,9,自連買
27	,2809.TW,京城銀,33.9,-3.42,3989,35.65,-4.91,9,自連買
28	,2845.TW,遠東銀,11.1,-0.89,1864,11.45,2.02,9,自連買
29	,2880.TW,華南金,22.5,-1.1,4175,23,4.51,9,自連買
30	,2889.TW,國票金,11.35,0,2314,14.8,-19.5,9,自連買
31	,2892.TW,第一金,26.3,-0.38,6392,26.35,5.75,9,自連買
32	,5880.TW,合庫金,25.95,-0.76,4866,27.2,1.84,9,自連買
33	,1440.TW,南紡,17.3,-1.42,812,19.75,-8.27,8,自連買
34	,1519.TW,華城,48.9,2.09,3632,35.1,43.11,8,自連買
35	,2208.TW,台船,19.5,-0.51,1938,18.15,7.44,8,自連買
36	,2801.TW,彰銀,17.25,-0.29,2566,17.75,0.94,8,自連買
37	,6143.TW,振曜,66.9,0.45,825,64,9.69,8,自連買
38	,1301.TW,台塑,86.8,-0.46,6046,109.5,-14.19,7,自連買
39	,1503.TW,士電,59.1,-1.01,78,61.4,-0.96,7,自連買
40	,1760.TW,寶齡富錦,190,8.57,30709,124.5,52.61,7,自連買
41	,2385.TW,群光,87.2,0.11,1118,75.7,15.19,7,自連買
42	,2601.TW,益航,8.94,-1.54,2073,9.73,-8.12,7,自連買
43	,2630.TW,亞航,16.85,-0.88,37,17.1,5.91,7,自連買
44	,2884.TW,玉山金,24.1,-1.03,10272,29.4,-10.48,7,自連買
45	,2887.TW,台新金,15.2,0,6593,16.7,-1.04,7,自連買
46	,3003.TW,健和興,70.4,0.28,187,76,-7.37,7,自連買
47	,3036.TW,文曄,62.7,-0.95,1327,67.3,-6.84,7,自連買
48	,3062.TW,建漢,23.55,0.21,1460,27.3,-13.61,7,自連買
49	,3704.TW,合勤控,33.85,-2.31,2930,27.6,17.05,7,自連買
50	,4142.TW,國光生,36.45,0.83,953,40.85,-10.77,7,自連買
51	,4943.TW,康控-KY,10.6,9.17,1592,18.7,-43.32,7,自連買
52	,6477.TW,安集,45.15,0.22,708,54,-16.39,7,自連買
53	,8454.TW,富邦媒,626,0,570,763,0.16,7,自連買
54	,8996.TW,高力,183.5,7.31,24980,68,177.19,7,自連買
55	,9907.TW,統一實,17.05,-0.29,1397,15.65,16.38,7,自連買
56	,9921.TW,巨大,209,-1.18,293,247.5,-12.24,7,自連買
57	,9925.TW,新保,39.1,-0.13,165,40.05,2.68,7,自連買
58	,9933.TW,中鼎,41.85,0.6,916,46.05,-4.3,7,自連買
59	,2634.TW,漢翔,34.55,3.13,14471,32.2,8.41,6,自連買
60	,1310.TW,台苯,13.55,1.12,233,14.45,-5.24,5,自連買
61	,1338.TW,廣華-KY,43.6,-0.23,51,59.6,-23.52,5,自連買
62	,1533.TW,車王電,49.75,-1.09,173,59.8,-16.4,5,自連買
63	,2408.TW,南亞科,51.4,-0.58,5241,57.1,-3.75,5,自連買
64	,2753.TW,八方雲集,198,0,337,165,24.72,5,自連買
65	,2832.TW,台產,20.45,-0.24,88,19.45,5.14,5,自連買
66	,2836.TW,高雄銀,12.5,-0.4,467,13.85,-4.36,5,自連買
67	,2849.TW,安泰銀,14.6,0,89,15.85,-3.18,5,自連買
68	,3346.TW,麗清,38,1.88,1028,30.3,27.43,5,自連買
69	,4746.TW,台耀,73.1,-2.79,13002,51.1,49.21,5,自連買
70	,4766.TW,南寶,134,0.37,27,132.5,5.82,5,自連買
71	,8104.TW,錸寶,35.2,-0.42,113,41.6,-11.16,5,自連買
72	,8155.TW,博智,108,-1.37,385,126,-9.96,5,自連買
