符合條件商品
資料日期：2022年  5月 16日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/16),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:03 符合檔數(32)
1	,1102.TW,亞泥,41.55,0.24,6062,44.95,0.1,20,自連買
2	,3702.TW,大聯大,47.8,-0.52,2583,54.1,-5.37,20,自連買
3	,2441.TW,超豐,48.2,-2.33,4006,71.7,-27.2,18,自連買
4	,2356.TW,英業達,26,0.19,6530,26.45,4.38,16,自連買
5	,4938.TW,和碩,64.2,0.31,3317,64.2,8.1,16,自連買
6	,2382.TW,廣達,71.2,-0.97,4354,76.4,1.08,15,自連買
7	,3044.TW,健鼎,96,1.59,1391,118.5,-13.32,15,自連買
8	,2809.TW,京城銀,33.9,-3.42,3989,37.55,-4.48,10,自連買
9	,6176.TW,瑞儀,106,0.47,1064,103,12.1,10,自連買
10	,2301.TW,光寶科,64,-0.47,4678,63.1,3.71,9,自連買
11	,2324.TW,仁寶,22.95,0.44,9576,23,-0.22,8,自連買
12	,2347.TW,聯強,61,-0.81,2957,71.6,-8.26,8,自連買
13	,2887.TW,台新金,15.2,0,6593,16.8,-1.62,8,自連買
14	,2376.TW,技嘉,106.5,1.43,5227,107.5,13.88,7,自連買
15	,5522.TW,遠雄,58.5,0.34,1205,64.3,1.3,7,自連買
16	,1215.TW,卜蜂,78.3,0.77,1049,79.4,12.68,6,自連買
17	,2458.TW,義隆,86.1,-1.71,718,142,-31.48,6,自連買
18	,2478.TW,大毅,43.2,-0.8,35,53.5,-12.18,6,自連買
19	,3034.TW,聯詠,301.5,-0.17,3163,391.5,-7.06,6,自連買
20	,1312.TW,國喬,18.95,1.07,4063,23.95,-12.35,5,自連買
21	,1702.TW,南僑,44.8,-0.88,73,46,2.1,5,自連買
22	,2014.TW,中鴻,27.6,1.1,53751,32.9,-7.04,5,自連買
23	,2317.TW,鴻海,101,0,15490,104.5,1.64,5,自連買
24	,2377.TW,微星,119.5,1.7,2513,127.5,2.14,5,自連買
25	,2379.TW,瑞昱,289,-0.52,1352,427,-26.32,5,自連買
26	,2489.TW,瑞軒,9.93,1.02,1113,12.55,-11.73,5,自連買
27	,3231.TW,緯創,29.9,-0.83,12268,27.6,18.23,5,自連買
28	,3481.TW,群創,11.1,0,42046,13.35,-9.46,5,自連買
29	,3708.TW,上緯投控,94.6,-1.77,1112,136.5,-29.84,5,自連買
30	,6192.TW,巨路,69.2,-0.86,148,68.5,-7.65,5,自連買
31	,8213.TW,志超,36.4,0,113,51.4,-20.63,5,自連買
32	,8404.TW,百和興業-KY,26.45,0.95,33,34.65,-17.06,5,自連買
