符合條件商品
資料日期：2021年 12月 17日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/17),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 15:07 符合檔數(8)
1	,2885.TW,元大金,21.8,-0.91,10786,25.05,-4.18,11,自連買
2	,2020.TW,美亞,23.5,-0.63,75,31.9,-18.43,8,自連買
3	,3005.TW,神基,43.55,0.35,857,53.6,-13.25,7,自連買
4	,5222.TW,全訊,134.5,-2.18,132,207,-33.59,7,自連買
5	,8924.TW,大田,120.5,0.42,199,150.5,-11.11,7,自連買
6	,3122.TW,笙泉,26,-0.95,176,57.8,-52.06,6,自連買
7	,5234.TW,達興材料,67.2,0.15,91,126,-43.04,6,自連買
8	,6134.TW,萬旭,21.45,-0.69,109,28,-23.06,5,自連買
