符合條件商品
資料日期：2022年  4月 20日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/20),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:40 符合檔數(27)
1	,2301.TW,光寶科,64,-0.47,4678,65.7,-0.4,20,自連買
2	,2382.TW,廣達,71.2,-0.97,4354,85.8,-10,20,自連買
3	,5522.TW,遠雄,58.5,0.34,1205,66.3,-1.76,17,自連買
4	,1101.TW,台泥,34.05,-1.16,23484,46.6,-17.65,16,自連買
5	,2356.TW,英業達,26,0.19,6530,25.2,9.57,14,自連買
6	,2886.TW,兆豐金,30.55,-0.97,8425,41.75,-22.07,14,自連買
7	,2347.TW,聯強,61,-0.81,2957,78.8,-16.64,12,自連買
8	,3044.TW,健鼎,96,1.59,1391,128.5,-20.06,12,自連買
9	,4938.TW,和碩,64.2,0.31,3317,70.7,-1.85,12,自連買
10	,6176.TW,瑞儀,106,0.47,1064,105.5,9.45,12,自連買
11	,4128.TW,中天,66.8,-2.2,19523,58.4,25.45,9,自連買
12	,2801.TW,彰銀,17.25,-0.29,2566,18.55,-3.42,8,自連買
13	,1216.TW,統一,65.9,0,2803,67.3,1.93,7,自連買
14	,2603.TW,長榮,167.5,-2.33,36972,143.5,-39.53,7,自連買
15	,1303.TW,南亞,70.3,-1.54,4616,88.7,-12.62,6,自連買
16	,2395.TW,研華,333,-1.48,273,366,-6.75,6,自連買
17	,2634.TW,漢翔,34.55,3.13,14471,33.8,3.26,6,自連買
18	,2820.TW,華票,14.55,0,290,17.5,-12.14,6,自連買
19	,2889.TW,國票金,11.35,0,2314,16.1,-22.79,6,自連買
20	,2890.TW,永豐金,16.7,-4.84,27291,18.25,-3.19,6,自連買
21	,5521.TW,工信,6.75,0,537,8.13,-16.97,6,自連買
22	,6712.TW,長聖,205.5,0.49,967,244.5,-5.18,6,自連買
23	,1504.TW,東元,27.25,-0.37,1749,33.55,-14.92,5,自連買
24	,1714.TW,和桐,8.73,0.23,870,10.5,-12.96,5,自連買
25	,3545.TW,敦泰,59.4,2.24,1934,122.5,-42.01,5,自連買
26	,4114.TW,健喬,51.6,-0.58,48399,27.85,107.31,5,自連買
27	,8150.TW,南茂,32.9,1.23,1428,48.35,-24.73,5,自連買
