符合條件商品
資料日期：2022年  5月 30日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/30),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:01 符合檔數(76)
1	,2441.TW,超豐,48.2,-2.33,4006,71.3,-26.79,20,自連買
2	,3044.TW,健鼎,96,1.59,1391,117,-12.21,20,自連買
3	,4938.TW,和碩,64.2,0.31,3317,68.3,1.6,20,自連買
4	,6176.TW,瑞儀,106,0.47,1064,104.5,10.5,20,自連買
5	,2347.TW,聯強,61,-0.81,2957,69.4,-5.35,18,自連買
6	,1312.TW,國喬,18.95,1.07,4063,24.3,-13.63,15,自連買
7	,3231.TW,緯創,29.9,-0.83,12268,28.2,15.71,15,自連買
8	,2886.TW,兆豐金,30.55,-0.97,8425,38.45,-15.37,14,自連買
9	,2385.TW,群光,87.2,0.11,1118,84.9,10.67,13,自連買
10	,1210.TW,大成,45.45,1.91,1876,48.9,-2.4,12,自連買
11	,1434.TW,福懋,26.3,-0.19,479,27.15,0.65,12,自連買
12	,2357.TW,華碩,271,-1.63,1392,338.5,-7.8,12,自連買
13	,2801.TW,彰銀,17.25,-0.29,2566,18.6,-3.69,12,自連買
14	,1504.TW,東元,27.25,-0.37,1749,30.25,-5.64,9,自連買
15	,2356.TW,英業達,26,0.19,6530,26.15,5.61,9,自連買
16	,1503.TW,士電,59.1,-1.01,78,60.2,1.03,8,自連買
17	,2301.TW,光寶科,64,-0.47,4678,62.8,4.2,8,自連買
18	,2324.TW,仁寶,22.95,0.44,9576,22.95,0,8,自連買
19	,4532.TW,瑞智,16.2,-0.92,186,17.65,-4.14,8,自連買
20	,5534.TW,長虹,73.6,2.22,690,75.1,3.88,8,自連買
21	,1582.TW,信錦,58.6,0.17,62,67.4,-5.33,7,自連買
22	,1904.TW,正隆,27.15,-1.09,381,30.05,-3.52,7,自連買
23	,1906.TW,寶隆,16.85,0.3,233,18.65,-6.8,7,自連買
24	,2317.TW,鴻海,101,0,15490,110.5,-3.88,7,自連買
25	,2329.TW,華泰,17.6,-1.68,1321,21.15,-11.42,7,自連買
26	,2331.TW,精英,21.45,-0.46,679,20.25,5.93,7,自連買
27	,2354.TW,鴻準,51.4,-1.15,1092,54.3,-1.8,7,自連買
28	,2891.TW,中信金,21.9,-1.13,23817,27.1,-14.65,7,自連買
29	,2892.TW,第一金,26.3,-0.38,6392,26.95,3.38,7,自連買
30	,3645.TW,達邁,32.55,-1.21,101,55.5,-39.58,7,自連買
