符合條件商品
資料日期：2022年  6月 16日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/16),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:33 符合檔數(32)
1	,2357.TW,華碩,271,-1.63,1392,324.5,-3.83,20,自連買
2	,4938.TW,和碩,64.2,0.31,3317,68.8,0.86,20,自連買
3	,2317.TW,鴻海,101,0,15490,111.5,-4.74,19,自連買
4	,5522.TW,遠雄,58.5,0.34,1205,61.7,-1.61,18,自連買
5	,1303.TW,南亞,70.3,-1.54,4616,83.2,-6.84,16,自連買
6	,2548.TW,華固,88,-0.34,174,93.2,2.65,13,自連買
7	,2002.TW,中鋼,30.7,0.16,37216,33.55,1.55,11,自連買
8	,2382.TW,廣達,71.2,-0.97,4354,79.8,-3.22,11,自連買
9	,2886.TW,兆豐金,30.55,-0.97,8425,36.15,-9.99,11,自連買
10	,2301.TW,光寶科,64,-0.47,4678,60.3,8.51,10,自連買
11	,2356.TW,英業達,26,0.19,6530,25.3,9.15,10,自連買
12	,2441.TW,超豐,48.2,-2.33,4006,69.1,-24.46,10,自連買
13	,2882.TW,國泰金,41.15,1.86,33982,53.7,-17.57,10,自連買
14	,3044.TW,健鼎,96,1.59,1391,118,-12.95,10,自連買
15	,2014.TW,中鴻,27.6,1.1,53751,30,1.96,9,自連買
16	,2324.TW,仁寶,22.95,0.44,9576,22.75,0.88,9,自連買
17	,3035.TW,智原,159,0.63,7973,214.5,-24.17,9,自連買
18	,3231.TW,緯創,29.9,-0.83,12268,28.85,13.13,9,自連買
19	,3481.TW,群創,11.1,0,42046,13.4,-9.76,9,自連買
20	,6176.TW,瑞儀,106,0.47,1064,104.5,10.5,9,自連買
21	,8996.TW,高力,183.5,7.31,24980,66.3,184.28,8,自連買
22	,2412.TW,中華電,112.5,-0.44,6521,124,-5.95,7,自連買
23	,2458.TW,義隆,86.1,-1.71,718,141,-30.99,7,自連買
24	,2498.TW,宏達電,55,-0.72,14502,45.05,22.09,7,自連買
25	,8938.TW,明安,94.7,-0.53,233,84.2,20.71,7,自連買
26	,2376.TW,技嘉,106.5,1.43,5227,98.8,23.91,6,自連買
27	,3545.TW,敦泰,59.4,2.24,1934,107,-33.62,6,自連買
28	,6121.TW,新普,288.5,-0.35,276,293,14.66,6,自連買
29	,1101.TW,台泥,34.05,-1.16,23484,40,-4.06,5,自連買
30	,1304.TW,台聚,22.1,1.61,6105,25.9,-6.36,5,自連買
31	,2449.TW,京元電子,36.4,-1.75,4505,45.6,-13.81,5,自連買
32	,9938.TW,百和,59,4.8,4688,67.3,-6.82,5,自連買
