符合條件商品
資料日期：2022年  3月 23日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/23),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:42 符合檔數(33)
1	,2885.TW,元大金,21.8,-0.91,10786,26.1,-8.06,14,自連買
2	,1529.TW,樂事綠能,19.3,-1.28,1172,25.85,-19.25,12,自連買
3	,1216.TW,統一,65.9,0,2803,65.9,4.11,10,自連買
4	,2006.TW,東和鋼鐵,53.2,0.95,1881,80.7,-28.42,10,自連買
5	,2312.TW,金寶,13.65,-1.09,2439,15.6,-11.13,10,自連買
6	,2801.TW,彰銀,17.25,-0.29,2566,19,-5.74,10,自連買
7	,2880.TW,華南金,22.5,-1.1,4175,23.8,0.99,10,自連買
8	,2892.TW,第一金,26.3,-0.38,6392,27.5,1.31,10,自連買
9	,5880.TW,合庫金,25.95,-0.76,4866,28.6,-3.14,10,自連買
10	,6121.TW,新普,288.5,-0.35,276,319,5.32,10,自連買
11	,1101.TW,台泥,34.05,-1.16,23484,49.65,-22.72,9,自連買
12	,2207.TW,和泰車,592,-0.67,113,587,4.23,8,自連買
13	,2377.TW,微星,119.5,1.7,2513,137,-4.95,6,自連買
14	,2812.TW,台中銀,12.8,-0.39,3299,15.05,-9.03,6,自連買
15	,3141.TW,晶宏,79.9,0.63,950,185,-55.15,6,自連買
16	,6274.TW,台燿,52.5,1.16,910,84.2,-33.18,6,自連買
17	,8046.TW,南電,242,-0.41,10124,514,-51.23,6,自連買
18	,1301.TW,台塑,86.8,-0.46,6046,107.5,-12.59,5,自連買
19	,1312.TW,國喬,18.95,1.07,4063,27.15,-22.68,5,自連買
20	,1477.TW,聚陽,238.5,0,510,202.5,23.91,5,自連買
21	,1515.TW,力山,30.9,0.49,381,47.45,-29.61,5,自連買
22	,1611.TW,中電,13.3,-1.85,708,18.85,-26.48,5,自連買
23	,2323.TW,中環,7.4,-1.33,1685,10.95,-28.98,5,自連買
24	,2404.TW,漢唐,182,-2.41,755,195.5,0.91,5,自連買
25	,2520.TW,冠德,28.65,0.7,326,38.95,-19.75,5,自連買
26	,2820.TW,華票,14.55,0,290,17.65,-12.87,5,自連買
27	,2834.TW,臺企銀,12.9,-0.39,8238,12.7,6.17,5,自連買
28	,2915.TW,潤泰全,66.7,0.15,4192,115.5,-37.4,5,自連買
29	,3037.TW,欣興,125,2.46,35224,239,-46.51,5,自連買
30	,3706.TW,神達,29.7,-0.17,1384,32.3,-1.88,5,自連買
31	,6290.TW,良維,54,-0.18,323,52.7,6.45,5,自連買
32	,8081.TW,致新,141,-1.05,262,243,-36.12,5,自連買
33	,9904.TW,寶成,34.05,0.44,6898,31.55,13.88,5,自連買
