符合條件商品
資料日期：2022年  9月 26日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/26),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:11 符合檔數(30)
1	,2006.TW,東和鋼鐵,53.2,0.95,1881,50.9,4.52,20,自連買
2	,2014.TW,中鴻,27.6,1.1,53751,21.65,27.48,20,自連買
3	,2324.TW,仁寶,22.95,0.44,9576,21.9,4.79,20,自連買
4	,3036.TW,文曄,62.7,-0.95,1327,58.8,6.63,20,自連買
5	,5522.TW,遠雄,58.5,0.34,1205,57.8,5.01,20,自連買
6	,2357.TW,華碩,271,-1.63,1392,238.5,13.63,12,自連買
7	,1102.TW,亞泥,41.55,0.24,6062,40.95,1.47,7,自連買
8	,2356.TW,英業達,26,0.19,6530,22.55,15.3,7,自連買
9	,2385.TW,群光,87.2,0.11,1118,82.3,5.95,7,自連買
10	,2441.TW,超豐,48.2,-2.33,4006,50.9,-5.3,7,自連買
11	,2454.TW,聯發科,660,-0.15,2431,569,15.99,7,自連買
12	,3044.TW,健鼎,96,1.59,1391,96.3,-0.31,7,自連買
13	,3209.TW,全科,35.5,-0.42,228,33.75,5.19,7,自連買
14	,3231.TW,緯創,29.9,-0.83,12268,26.95,10.95,7,自連買
15	,4938.TW,和碩,64.2,0.31,3317,59.3,8.26,7,自連買
16	,1312.TW,國喬,18.95,1.07,4063,17.85,6.16,6,自連買
17	,2002.TW,中鋼,30.7,0.16,37216,27.1,13.28,6,自連買
18	,2301.TW,光寶科,64,-0.47,4678,65.4,-2.14,6,自連買
19	,2347.TW,聯強,61,-0.81,2957,52.2,16.86,6,自連買
20	,2376.TW,技嘉,106.5,1.43,5227,89.2,19.39,6,自連買
21	,2382.TW,廣達,71.2,-0.97,4354,76.5,-6.93,6,自連買
22	,2409.TW,友達,15.4,0.65,36394,15.1,-5.58,6,自連買
23	,2449.TW,京元電子,36.4,-1.75,4505,31.8,14.47,6,自連買
24	,2458.TW,義隆,86.1,-1.71,718,81,6.3,6,自連買
25	,2903.TW,遠百,21.6,0.47,1990,19.9,8.54,6,自連買
26	,3034.TW,聯詠,301.5,-0.17,3163,222.5,35.51,6,自連買
27	,6176.TW,瑞儀,106,0.47,1064,96.3,10.07,6,自連買
28	,2727.TW,王品,158,-1.56,228,135.5,16.61,5,自連買
29	,3702.TW,大聯大,47.8,-0.52,2583,46.85,2.03,5,自連買
30	,4768.TW,晶呈科技,157.5,-0.32,407,225,-30,5,自連買
