符合條件商品
資料日期：2022年  8月  5日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/05),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:20 符合檔數(27)
1	,2324.TW,仁寶,22.95,0.44,9576,22.95,0,16,自連買
2	,2356.TW,英業達,26,0.19,6530,24.15,7.66,16,自連買
3	,2006.TW,東和鋼鐵,53.2,0.95,1881,52.4,1.53,15,自連買
4	,3036.TW,文曄,62.7,-0.95,1327,69.3,-9.52,13,自連買
5	,5522.TW,遠雄,58.5,0.34,1205,63.6,-4.57,13,自連買
6	,2301.TW,光寶科,64,-0.47,4678,66.5,-1.6,11,自連買
7	,2441.TW,超豐,48.2,-2.33,4006,62.5,-16.48,11,自連買
8	,3044.TW,健鼎,96,1.59,1391,101,-4.95,11,自連買
9	,2347.TW,聯強,61,-0.81,2957,55.7,9.52,9,自連買
10	,2354.TW,鴻準,51.4,-1.15,1092,48.85,5.22,8,自連買
11	,6121.TW,新普,288.5,-0.35,276,258,17.09,7,自連買
12	,1720.TW,生達,59.1,0.17,11057,46.15,28.06,6,自連買
13	,6770.TW,力積電,33.3,-0.3,10173,34.2,-0.57,6,自連買
14	,1102.TW,亞泥,41.55,0.24,6062,40.95,1.47,5,自連買
15	,1323.TW,永裕,33,1.23,75,34.15,-3.37,5,自連買
16	,1473.TW,台南,20.55,-0.24,40,22.6,-9.07,5,自連買
17	,2313.TW,華通,45.95,-1.08,9582,49.15,-6.51,5,自連買
18	,2385.TW,群光,87.2,0.11,1118,78.2,11.51,5,自連買
19	,2427.TW,三商電,11.95,0,66,12.55,-4.78,5,自連買
20	,2546.TW,根基,50.5,0.2,33,51.1,-1.17,5,自連買
21	,3228.TW,金麗科,187,-1.32,123,313,-40.26,5,自連買
22	,3545.TW,敦泰,59.4,2.24,1934,67.3,-11.74,5,自連買
23	,3617.TW,碩天,96.3,-2.33,255,80,20.37,5,自連買
24	,4557.TW,永新-KY,101,-0.49,54,90.3,11.85,5,自連買
25	,5534.TW,長虹,73.6,2.22,690,73.3,6.44,5,自連買
26	,6143.TW,振曜,66.9,0.45,825,49.4,42.13,5,自連買
27	,8374.TW,羅昇,29.1,1.04,13,31.6,-7.91,5,自連買
