符合條件商品
資料日期：2022年  4月 22日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/22),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:39 符合檔數(48)
1	,5522.TW,遠雄,58.5,0.34,1205,66.2,-1.61,19,自連買
2	,1101.TW,台泥,34.05,-1.16,23484,46.55,-17.55,18,自連買
3	,2347.TW,聯強,61,-0.81,2957,78.5,-16.32,14,自連買
4	,6176.TW,瑞儀,106,0.47,1064,107.5,7.41,14,自連買
5	,4128.TW,中天,66.8,-2.2,19523,62.3,17.61,11,自連買
6	,2603.TW,長榮,167.5,-2.33,36972,147.5,-41.17,9,自連買
7	,1303.TW,南亞,70.3,-1.54,4616,87.6,-11.52,8,自連買
8	,2820.TW,華票,14.55,0,290,17.7,-13.13,8,自連買
9	,2889.TW,國票金,11.35,0,2314,16.2,-23.26,8,自連買
10	,1504.TW,東元,27.25,-0.37,1749,32.9,-13.24,7,自連買
11	,4114.TW,健喬,51.6,-0.58,48399,28.25,104.36,7,自連買
12	,2104.TW,國際中橡,19.6,0.77,1331,23.85,-16.98,6,自連買
13	,2377.TW,微星,119.5,1.7,2513,120.5,8.07,6,自連買
14	,2449.TW,京元電子,36.4,-1.75,4505,40.95,-4.01,6,自連買
15	,2546.TW,根基,50.5,0.2,33,57.2,1.88,6,自連買
16	,2605.TW,新興,20.65,-3.5,6563,33,-34.88,6,自連買
17	,2641.TW,正德,20.1,0.5,16078,27.9,-25.53,6,自連買
18	,2727.TW,王品,158,-1.56,228,120.5,31.12,6,自連買
19	,2884.TW,玉山金,24.1,-1.03,10272,33,-20.23,6,自連買
20	,3587.TW,閎康,165,3.13,1620,134,23.13,6,自連買
21	,1102.TW,亞泥,41.55,0.24,6062,47.55,-5.37,5,自連買
22	,1304.TW,台聚,22.1,1.61,6105,29.85,-18.75,5,自連買
23	,1308.TW,亞聚,28.2,-0.88,1358,37.45,-16.02,5,自連買
24	,1584.TW,精剛,23.35,0.43,6994,24.3,-2.99,5,自連買
25	,2408.TW,南亞科,51.4,-0.58,5241,66.4,-17.22,5,自連買
26	,2453.TW,凌群,25.45,0.79,70,30.45,-9.98,5,自連買
27	,2642.TW,宅配通,52.1,1.17,1391,87.4,-38.47,5,自連買
28	,2845.TW,遠東銀,11.1,-0.89,1864,12.35,-5.37,5,自連買
29	,2850.TW,新產,48.8,0.21,121,56.6,-8.29,5,自連買
30	,3128.TW,昇銳,44.15,-1.56,2089,20.65,121.75,5,自連買
31	,3441.TW,聯一光,40.65,0.37,503,33.2,24.31,5,自連買
32	,3702.TW,大聯大,47.8,-0.52,2583,56.1,-8.74,5,自連買
33	,3703.TW,欣陸,28.15,0.18,655,28.15,6.23,5,自連買
34	,4133.TW,亞諾法,40,2.56,2430,71.5,-43.42,5,自連買
35	,4908.TW,前鼎,30.95,0.81,132,37.7,-14.12,5,自連買
36	,4942.TW,嘉彰,35.75,0.14,78,46.75,-17.42,5,自連買
37	,5245.TW,智晶,51.8,-0.77,57,67.4,-16.42,5,自連買
38	,5483.TW,中美晶,143.5,-1.37,3418,152.5,-2.88,5,自連買
39	,6139.TW,亞翔,36.75,-1.74,623,30.3,27.21,5,自連買
40	,6166.TW,凌華,52.8,0,30,59,-10.02,5,自連買
41	,6216.TW,居易,25.25,0,90,30.55,-12.87,5,自連買
42	,6263.TW,普萊德,87.2,0.23,33,76.9,20.63,5,自連買
43	,6285.TW,啟碁,80.8,-2.3,4232,77.1,8.18,5,自連買
44	,6469.TW,大樹,283.5,-1.56,247,328,9.58,5,自連買
45	,6532.TW,瑞耘,51.9,-0.57,329,48,12.8,5,自連買
46	,8064.TW,東捷,17.1,-1.72,381,19.4,-4.63,5,自連買
47	,8938.TW,明安,94.7,-0.53,233,89.7,13.3,5,自連買
48	,9927.TW,泰銘,37.6,-0.4,61,48,-12.21,5,自連買
