符合條件商品
資料日期：2021年 11月 18日
策略,	007自營商5連買
32	,6505.TW,台塑化,80.1,-1.11,1418,100.5,-16.96,9,自連買
33	,8926.TW,台汽電,32.2,-0.46,354,37.85,-10.75,9,自連買
34	,9927.TW,泰銘,37.6,-0.4,61,33.55,6.76,9,自連買
35	,9933.TW,中鼎,41.85,0.6,916,37.15,18.62,9,自連買
36	,9934.TW,成霖,13.25,-0.75,142,14.95,-11.37,9,自連買
37	,1104.TW,環泥,22.25,-0.22,144,21.5,8.33,8,自連買
38	,1227.TW,佳格,39.4,-0.51,249,52,-20.8,8,自連買
39	,1522.TW,堤維西,26.15,-0.76,963,19.65,35.49,8,自連買
40	,1723.TW,中碳,105.5,-0.47,103,115,-4.98,8,自連買
41	,1737.TW,臺鹽,32.15,0,25,33.45,0.5,8,自連買
42	,1808.TW,潤隆,68,1.49,885,59.7,34.73,8,自連買
43	,2049.TW,上銀,180,-0.83,411,293.5,-37.45,8,自連買
44	,2359.TW,所羅門,26.25,-1.87,1464,17.5,55.79,8,自連買
45	,2365.TW,昆盈,10.1,-0.49,93,10.9,-5.61,8,自連買
46	,2412.TW,中華電,112.5,-0.44,6521,115,1.41,8,自連買
47	,2514.TW,龍邦,16.85,-0.3,151,18,-6.39,8,自連買
48	,2548.TW,華固,88,-0.34,174,94.2,1.56,8,自連買
49	,2633.TW,台灣高鐵,28.75,-0.52,2418,29.35,0.67,8,自連買
50	,2845.TW,遠東銀,11.1,-0.89,1864,10.85,7.66,8,自連買
51	,2851.TW,中再保,18.45,1.1,929,29.4,-33.08,8,自連買
52	,2892.TW,第一金,26.3,-0.38,6392,24,16.06,8,自連買
53	,2908.TW,特力,19.75,-0.25,35,23.3,-10.15,8,自連買
54	,2911.TW,麗嬰房,7.38,4.09,866,8.34,-11.51,8,自連買
55	,3090.TW,日電貿,53,-0.38,169,52.5,10,8,自連買
56	,4942.TW,嘉彰,35.75,0.14,78,46.75,-17.42,8,自連買
57	,5607.TW,遠雄港,50.7,-0.39,436,54.3,-3.52,8,自連買
58	,5880.TW,合庫金,25.95,-0.76,4866,23.9,15.9,8,自連買
59	,9935.TW,慶豐富,17.35,0.58,118,19.9,-10.34,8,自連買
60	,1307.TW,三芳,20.7,-0.48,59,20.9,1.62,7,自連買
61	,2402.TW,毅嘉,17.9,-0.83,1219,17.15,8.03,7,自連買
62	,2454.TW,聯發科,660,-0.15,2431,1085,-33.12,7,自連買
63	,2801.TW,彰銀,17.25,-0.29,2566,17.3,3.54,7,自連買
64	,4164.TW,承業醫,44.2,0,183,37.4,24.96,7,自連買
65	,5871.TW,中租-KY,216.5,0.46,2711,253.5,-7.86,7,自連買
66	,6170.TW,統振,35.15,-0.42,38,48.3,-22.37,7,自連買
67	,6237.TW,驊訊,44.8,0.22,249,123.5,-62.94,7,自連買
68	,9930.TW,中聯資源,46.3,-0.22,44,44.9,8.84,7,自連買
69	,1234.TW,黑松,32.7,-0.46,301,35.5,-3.14,6,自連買
70	,1315.TW,達新,70,-0.57,11,64.8,-13.69,6,自連買
71	,1473.TW,台南,20.55,-0.24,40,17.95,15.06,6,自連買
72	,1614.TW,三洋電,35.3,-0.84,11,36.85,-0.9,6,自連買
73	,1727.TW,中華化,25.45,-1.36,151,51.6,-50.08,6,自連買
74	,2015.TW,豐興,65.9,1.85,274,78.7,-11.66,6,自連買
75	,2701.TW,萬企,12,0,40,12.45,-2.28,6,自連買
76	,2852.TW,第一保,15.8,0.32,77,14.75,16.01,6,自連買
77	,2885.TW,元大金,21.8,-0.91,10786,25.1,-4.39,6,自連買
78	,3021.TW,鴻名,20.3,-0.73,12,22.6,-6.24,6,自連買
79	,3705.TW,永信,45.4,-0.77,5788,43.75,8.12,6,自連買
80	,3706.TW,神達,29.7,-0.17,1384,32.1,-1.26,6,自連買
81	,4142.TW,國光生,36.45,0.83,953,44,-17.16,6,自連買
82	,4526.TW,東台,14.4,0,53,16.9,-13.57,6,自連買
83	,6201.TW,亞弘電,39.1,-0.51,1,43.5,-3.24,6,自連買
84	,6533.TW,晶心科,494.5,-1.69,4905,609,-17.96,6,自連買
85	,8404.TW,百和興業-KY,26.45,0.95,33,35.6,-19.29,6,自連買
86	,9802.TW,鈺齊-KY,162,0.31,3063,101.5,63.82,6,自連買
87	,9925.TW,新保,39.1,-0.13,165,39.35,4.52,6,自連買
88	,1203.TW,味王,34.65,-1,22,33.05,8.42,5,自連買
89	,1218.TW,泰山,32.6,1.24,3578,27.25,23.81,5,自連買
90	,1451.TW,年興,20.95,0,222,21.45,2.34,5,自連買
91	,1504.TW,東元,27.25,-0.37,1749,31.5,-9.38,5,自連買
92	,1589.TW,永冠-KY,55.5,-1.25,81,64.3,-12.74,5,自連買
93	,2008.TW,高興昌,17.7,-0.56,52,19.2,-7.81,5,自連買
94	,2012.TW,春雨,23.9,0,133,30.55,-12,5,自連買
95	,2459.TW,敦吉,51.4,-0.58,28,61.1,-9.52,5,自連買
96	,2528.TW,皇普,15.8,0,30,21.6,-25.12,5,自連買
97	,2705.TW,六福,16.45,-0.3,111,18.2,-9.62,5,自連買
98	,2706.TW,第一店,14,-0.36,107,14.85,-4.76,5,自連買
99	,2739.TW,寒舍,29.75,-0.67,78,23.35,4.61,5,自連買
100	,2838.TW,聯邦銀,16.1,-0.92,465,12.4,42.73,5,自連買
101	,2888.TW,新光金,8.75,-0.57,13386,11.55,-20.81,5,自連買
102	,3035.TW,智原,159,0.63,7973,196,-17.01,5,自連買
103	,3465.TW,進泰電子,80.4,-0.74,16,194.5,-56.46,5,自連買
104	,4128.TW,中天,66.8,-2.2,19523,63.9,14.66,5,自連買
105	,5434.TW,崇越,167.5,0.9,197,152,16.37,5,自連買
106	,5521.TW,工信,6.75,0,537,8.88,-23.99,5,自連買
107	,5525.TW,順天,24.8,-0.2,21,29.25,-14.13,5,自連買
108	,5534.TW,長虹,73.6,2.22,690,74.2,5.14,5,自連買
109	,5609.TW,中菲行,71.8,-1.64,274,108.5,-26.39,5,自連買
110	,6139.TW,亞翔,36.75,-1.74,623,29.75,29.58,5,自連買
111	,6672.TW,騰輝電子-KY,75.2,0.13,255,138,-40.7,5,自連買
112	,8105.TW,凌巨,12.45,0.4,353,13.35,-6.74,5,自連買
