符合條件商品
資料日期：2022年  7月 13日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/13),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:26 符合檔數(31)
1	,1101.TW,台泥,34.05,-1.16,23484,41.8,-8.2,20,自連買
2	,1102.TW,亞泥,41.55,0.24,6062,44.2,1.79,20,自連買
3	,1312.TW,國喬,18.95,1.07,4063,20.6,1.88,20,自連買
4	,2301.TW,光寶科,64,-0.47,4678,58.2,12.44,20,自連買
5	,2324.TW,仁寶,22.95,0.44,9576,22.25,3.15,20,自連買
6	,2347.TW,聯強,61,-0.81,2957,53.5,14.02,20,自連買
7	,2356.TW,英業達,26,0.19,6530,24,15.04,20,自連買
8	,2382.TW,廣達,71.2,-0.97,4354,79.2,-2.49,20,自連買
9	,2441.TW,超豐,48.2,-2.33,4006,60.4,-13.59,20,自連買
10	,2449.TW,京元電子,36.4,-1.75,4505,36.4,7.98,20,自連買
11	,5522.TW,遠雄,58.5,0.34,1205,61.7,-1.61,20,自連買
12	,2385.TW,群光,87.2,0.11,1118,75.5,15.5,17,自連買
13	,3036.TW,文曄,62.7,-0.95,1327,62.5,0.32,17,自連買
14	,2006.TW,東和鋼鐵,53.2,0.95,1881,49.45,7.58,11,自連買
15	,3231.TW,緯創,29.9,-0.83,12268,23.95,24.84,10,自連買
16	,2002.TW,中鋼,30.7,0.16,37216,29.05,17.31,9,自連買
17	,2915.TW,潤泰全,66.7,0.15,4192,78,-7.3,9,自連買
18	,3704.TW,合勤控,33.85,-2.31,2930,26.15,23.54,9,自連買
19	,8358.TW,金居,51.3,-0.58,1372,44.25,27.52,9,自連買
20	,6196.TW,帆宣,117,-0.43,361,103,13.59,8,自連買
21	,6217.TW,中探針,43.75,0.69,482,56.7,-20.79,8,自連買
22	,2014.TW,中鴻,27.6,1.1,53751,26.6,15,7,自連買
23	,2376.TW,技嘉,106.5,1.43,5227,86,42.34,7,自連買
24	,2357.TW,華碩,271,-1.63,1392,313,-0.29,5,自連買
25	,2605.TW,新興,20.65,-3.5,6563,20.55,4.61,5,自連買
26	,3138.TW,耀登,131.5,-1.13,169,121.5,10.88,5,自連買
27	,3163.TW,波若威,50.5,-0.2,828,47.3,6.77,5,自連買
28	,3526.TW,凡甲,117.5,-0.42,125,137,-7.59,5,自連買
29	,3675.TW,德微,168,2.75,1849,175,-1.75,5,自連買
30	,4770.TW,上品,300.5,-4.6,1157,257.5,16.7,5,自連買
31	,6143.TW,振曜,66.9,0.45,825,47.3,48.44,5,自連買
