符合條件商品
資料日期：2022年  6月 27日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/27),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:31 符合檔數(433)
1	,1303.TW,南亞,70.3,-1.54,4616,84.7,-8.49,20,自連買
2	,2317.TW,鴻海,101,0,15490,111,-4.31,20,自連買
3	,2357.TW,華碩,271,-1.63,1392,328.5,-5,20,自連買
4	,4938.TW,和碩,64.2,0.31,3317,68.7,1.01,20,自連買
5	,5522.TW,遠雄,58.5,0.34,1205,62.6,-3.03,20,自連買
6	,2002.TW,中鋼,30.7,0.16,37216,29.45,15.72,18,自連買
7	,2382.TW,廣達,71.2,-0.97,4354,80.8,-4.43,18,自連買
8	,2886.TW,兆豐金,30.55,-0.97,8425,36.2,-10.12,18,自連買
9	,2301.TW,光寶科,64,-0.47,4678,56.9,15,17,自連買
10	,2356.TW,英業達,26,0.19,6530,25.4,8.7,17,自連買
11	,2441.TW,超豐,48.2,-2.33,4006,65.6,-20.44,17,自連買
12	,2882.TW,國泰金,41.15,1.86,33982,53.5,-17.25,17,自連買
13	,3044.TW,健鼎,96,1.59,1391,117,-12.21,17,自連買
14	,2014.TW,中鴻,27.6,1.1,53751,28.5,7.31,16,自連買
15	,2324.TW,仁寶,22.95,0.44,9576,22.8,0.66,16,自連買
16	,3231.TW,緯創,29.9,-0.83,12268,28.45,14.69,16,自連買
17	,2412.TW,中華電,112.5,-0.44,6521,128.5,-9.24,14,自連買
18	,2458.TW,義隆,86.1,-1.71,718,142.5,-31.72,14,自連買
19	,2376.TW,技嘉,106.5,1.43,5227,95.3,28.45,13,自連買
20	,1101.TW,台泥,34.05,-1.16,23484,39.8,-3.6,12,自連買
21	,1304.TW,台聚,22.1,1.61,6105,25.95,-6.55,12,自連買
22	,2449.TW,京元電子,36.4,-1.75,4505,41.95,-6.31,12,自連買
23	,9938.TW,百和,59,4.8,4688,71.7,-12.54,12,自連買
24	,1102.TW,亞泥,41.55,0.24,6062,44,2.26,11,自連買
25	,1312.TW,國喬,18.95,1.07,4063,23.2,-9.55,10,自連買
26	,2603.TW,長榮,167.5,-2.33,36972,108.5,-20.03,10,自連買
