符合條件商品
資料日期：2022年  1月 12日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/12),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 15:04 符合檔數(27)
1	,3611.TW,鼎翰,191,-0.26,8,201.5,0.92,11,自連買
2	,2546.TW,根基,50.5,0.2,33,51.3,13.59,9,自連買
3	,2801.TW,彰銀,17.25,-0.29,2566,18,-0.46,9,自連買
4	,9940.TW,信義,27.2,-0.18,182,35.65,-17.02,8,自連買
5	,1342.TW,八貫,132.5,0,544,64.9,112.82,6,自連買
6	,1720.TW,生達,59.1,0.17,11057,43.5,43.52,6,自連買
7	,2002.TW,中鋼,30.7,0.16,37216,34.85,-2.23,6,自連買
8	,2012.TW,春雨,23.9,0,133,29.6,-10.65,6,自連買
9	,2323.TW,中環,7.4,-1.33,1685,12,-35.2,6,自連買
10	,2459.TW,敦吉,51.4,-0.58,28,59,-6.31,6,自連買
11	,3015.TW,全漢,38.3,0.39,117,44.6,-6.43,6,自連買
12	,5288.TW,豐祥-KY,156,-1.58,158,147,9.05,6,自連買
13	,6197.TW,佳必琪,40.25,0.12,1001,39.7,10.55,6,自連買
14	,6206.TW,飛捷,65.6,0.46,146,77.6,-11.64,6,自連買
15	,1108.TW,幸福,10.8,-0.46,146,11.5,-1.1,5,自連買
16	,1760.TW,寶齡富錦,190,8.57,30709,81.4,136.67,5,自連買
17	,1905.TW,華紙,16.25,-1.81,591,23.3,-28.51,5,自連買
18	,2015.TW,豐興,65.9,1.85,274,82.5,-15.73,5,自連買
19	,2820.TW,華票,14.55,0,290,17.75,-13.34,5,自連買
20	,2886.TW,兆豐金,30.55,-0.97,8425,37,-12.06,5,自連買
21	,2891.TW,中信金,21.9,-1.13,23817,27.4,-15.57,5,自連買
22	,3005.TW,神基,43.55,0.35,857,54.8,-15.14,5,自連買
23	,3376.TW,新日興,80.7,-0.25,113,95.8,-9.95,5,自連買
24	,6176.TW,瑞儀,106,0.47,1064,101,14.32,5,自連買
25	,6547.TW,高端疫苗,71.1,0.28,1683,276,-61.8,5,自連買
26	,8478.TW,東哥遊艇,297,1.02,2514,134.5,126.48,5,自連買
27	,9939.TW,宏全,86.9,2.12,1021,71.6,28.87,5,自連買
