符合條件商品
資料日期：2022年  9月 14日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/14),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 13:13 符合檔數(26)
1	,2324.TW,仁寶,22.95,0.44,9576,22.55,1.77,20,自連買
2	,2356.TW,英業達,26,0.19,6530,23,13.04,20,自連買
3	,3036.TW,文曄,62.7,-0.95,1327,61.9,1.29,20,自連買
4	,3044.TW,健鼎,96,1.59,1391,98,-2.04,20,自連買
5	,5522.TW,遠雄,58.5,0.34,1205,61.6,-1.47,20,自連買
6	,2449.TW,京元電子,36.4,-1.75,4505,35.6,2.25,19,自連買
7	,3231.TW,緯創,29.9,-0.83,12268,27.4,9.12,19,自連買
8	,2006.TW,東和鋼鐵,53.2,0.95,1881,53.6,-0.75,17,自連買
9	,2014.TW,中鴻,27.6,1.1,53751,23.95,15.24,17,自連買
10	,1101.TW,台泥,34.05,-1.16,23484,39.65,-14.12,8,自連買
11	,2385.TW,群光,87.2,0.11,1118,81.1,7.52,8,自連買
12	,2634.TW,漢翔,34.55,3.13,14471,36.85,-6.24,8,自連買
13	,4938.TW,和碩,64.2,0.31,3317,63.4,1.26,8,自連買
14	,2409.TW,友達,15.4,0.65,36394,17.05,-16.35,7,自連買
15	,5321.TW,美而快,63.1,-0.47,32,93.2,-21.7,7,自連買
16	,6192.TW,巨路,69.2,-0.86,148,69.8,-9.36,7,自連買
17	,2455.TW,全新,67,0,1464,67.6,-0.89,6,自連買
18	,3105.TW,穩懋,138,0.36,2757,162.5,-15.08,6,自連買
19	,2065.TW,世豐,50.9,-0.2,24,52.4,-0.02,5,自連買
20	,3454.TW,晶睿,207.5,1.22,7571,145.5,42.61,5,自連買
21	,3529.TW,力旺,1350,1.12,770,1390,-2.88,5,自連買
22	,4128.TW,中天,66.8,-2.2,19523,79,-15.44,5,自連買
23	,4974.TW,亞泰,57.5,0,115,56,2.68,5,自連買
24	,5530.TW,龍巖,38.3,-1.16,1132,40.85,-6.24,5,自連買
25	,6603.TW,富強鑫,17.85,0.85,808,17.65,1.13,5,自連買
26	,9924.TW,福興,41.3,-0.12,51,43.95,-6.03,5,自連買
