符合條件商品
資料日期：2021年 12月 20日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/20),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 15:07 符合檔數(5)
1	,5222.TW,全訊,134.5,-2.18,132,205.5,-33.1,8,自連買
2	,8924.TW,大田,120.5,0.42,199,146.5,-8.68,8,自連買
3	,3122.TW,笙泉,26,-0.95,176,58,-52.22,7,自連買
4	,6561.TW,是方,277.5,-1.25,46,281,2.07,5,自連買
5	,6790.TW,永豐實,35.4,-0.56,63,48.85,-21.68,5,自連買
