符合條件商品
資料日期：2022年 12月 19日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/19),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 12:54 符合檔數(6)
1	,6732.TW,昇佳電子,220,-1.57,74,231.5,-4.97,8,自連買
2	,1102.TW,亞泥,41.55,0.24,6062,41.3,0.61,5,自連買
3	,2377.TW,微星,119.5,1.7,2513,123.5,-3.24,5,自連買
4	,5309.TW,系統電,39.5,-1.86,1571,40.8,-3.19,5,自連買
5	,6111.TW,大宇資,61.4,3.89,5227,61.2,0.33,5,自連買
6	,8916.TW,光隆,52.9,-0.94,490,54.8,-3.47,5,自連買
