符合條件商品
資料日期：2022年  4月 14日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/14),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 14:40 符合檔數(28)
1	,2301.TW,光寶科,64,-0.47,4678,67.8,-3.48,17,自連買
2	,2382.TW,廣達,71.2,-0.97,4354,85.6,-9.78,16,自連買
3	,1102.TW,亞泥,41.55,0.24,6062,47.2,-4.68,13,自連買
4	,2441.TW,超豐,48.2,-2.33,4006,70.7,-26.18,13,自連買
5	,5522.TW,遠雄,58.5,0.34,1205,68.8,-5.32,13,自連買
6	,1101.TW,台泥,34.05,-1.16,23484,47.7,-19.54,12,自連買
7	,3702.TW,大聯大,47.8,-0.52,2583,56.4,-9.23,12,自連買
8	,2356.TW,英業達,26,0.19,6530,25.55,8.06,10,自連買
9	,2886.TW,兆豐金,30.55,-0.97,8425,43.1,-24.51,10,自連買
10	,2002.TW,中鋼,30.7,0.16,37216,39.5,-13.74,9,自連買
11	,2347.TW,聯強,61,-0.81,2957,77.2,-14.91,8,自連買
12	,2385.TW,群光,87.2,0.11,1118,86.8,8.26,8,自連買
13	,2606.TW,裕民,50.1,-3.47,10468,59.8,-10.15,8,自連買
14	,3044.TW,健鼎,96,1.59,1391,126,-18.48,8,自連買
15	,4938.TW,和碩,64.2,0.31,3317,71.5,-2.95,8,自連買
16	,6176.TW,瑞儀,106,0.47,1064,104.5,10.5,8,自連買
17	,6239.TW,力成,81.3,0.62,1926,93.7,-6.17,7,自連買
18	,2038.TW,海光,23.05,-3.15,5951,35.1,-30.02,6,自連買
19	,2460.TW,建通,16.65,-1.77,90,24.5,-30.86,6,自連買
20	,2540.TW,愛山林,71.9,-1.64,383,125,-2.82,6,自連買
21	,3030.TW,德律,63.7,-0.47,122,72.3,-7.32,6,自連買
22	,6770.TW,力積電,33.3,-0.3,10173,52,-34.6,6,自連買
23	,8114.TW,振樺電,110,0.92,219,123.5,-7.81,6,自連買
24	,1301.TW,台塑,86.8,-0.46,6046,105.5,-10.93,5,自連買
25	,3257.TW,虹冠電,43.65,0.81,25,72.6,-35.4,5,自連買
26	,4128.TW,中天,66.8,-2.2,19523,59.4,23.34,5,自連買
27	,5243.TW,乙盛-KY,59.3,0.51,535,59.8,1.21,5,自連買
28	,9958.TW,世紀鋼,88.9,-1.22,9352,124,-25.55,5,自連買
