符合條件商品
資料日期：2022年 12月 12日
策略,	007自營商5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/12),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 12:56 符合檔數(8)
1	,1101.TW,台泥,34.05,-1.16,23484,33.85,0.59,6,自連買
2	,2867.TW,三商壽,5.51,-2.3,17135,5.91,-6.77,6,自連買
3	,3013.TW,晟銘電,20.55,-0.24,4147,18.05,13.85,6,自連買
4	,8249.TW,菱光,27.35,0.92,91,28.05,-2.5,6,自連買
5	,2305.TW,全友,25.85,1.37,1136,28.05,-7.84,5,自連買
6	,2449.TW,京元電子,36.4,-1.75,4505,35.95,1.25,5,自連買
7	,3044.TW,健鼎,96,1.59,1391,98,-2.04,5,自連買
8	,9933.TW,中鼎,41.85,0.6,916,43.35,-3.46,5,自連買
